ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,class,class_Selam,label,cluster,pca_features_0,pca_features_1
KIC05259926,0.91,54964.912755,0.4378098,0.7706693026600604,0.502334528479532,-0.2320780179602292,-0.0578417459987468,-0.3867406782248984,-0.1706056856309954,0.3173521180752914,0.3859410114442823,-0.2410731557995772,-0.5851381123064532,0.6793127009004967,1.035718754559196,Ellipsoidal,EA,0,EA,-0.24849552121577048,-0.09328512212558605
KIC05369419,0.87,54954.046978,0.4376804,0.6787918370558923,0.4636916771772665,-0.2695184062634362,0.0117703687525762,-0.2628627459395157,-0.111441580264654,0.2473835563751714,0.2630436826426527,-0.2604795543782512,-0.47333267850702,0.6973749817866228,0.9456537490504732,Ellipsoidal,EA,0,EA,-0.24823559233936848,-0.09158155960528201
KIC08364969,0.03,54978.033983,22.5719568,5.44523193315945,3.7606764329696434,-3.6707599959838335,-0.2516164611417216,-4.088413008001234,-5.352565600674616,-3.4392176476977356,-0.0560866637033971,2.331679047818648,3.086490609133577,3.2330524977795796,0.3184770950248875,Detached,EA,0,EA,-0.2956543831402226,-0.10688041716462278
KIC09767437,0.67,54953.750593,0.712722,0.9946318754423707,0.0019960493364191,-0.0018286242414927,-0.0074592726896237,-0.0019902078374816,-0.0037423167061893,-0.001362847922331,-0.0033219883252944,-0.0010489337079989,-0.0025804864005289,-0.0008759327216972,6.255990030439178,SemiDetached,EA,0,EA,-0.24413446170685746,-0.09101900383188823
KIC08128965,0.29,54971.006776,7.1403779,-117.07156993108526,-80.65213877399893,-11.101158759844855,9.81741751900699,104.95546614053184,145.34224644902713,93.53122673888066,-30.86533781259311,-133.9961958347224,-88.27573392219273,109.29569268641482,0.2395894259311085,Detached,EB,1,EB,0.9774040508462015,0.36879496037131165
KIC08009500,0.02,54983.575135,38.4766387,-7.700431033969815,-8.932360486319293,-44.02705716190416,-7.136585284364167,6.7276723509516785,28.768283127275925,33.57866446349578,-5.526452124892472,-65.52656685206834,-44.41192593018605,115.1836287765418,0.3343959345981657,Detached,EB,2,EW,-0.017261615320117087,-0.2225631377486768
KIC11975363,0.39,54967.411965,3.5184191,-653.8283013621881,-464.9007740521365,170.0953571676343,12.432682398262942,537.056543606295,803.9447933786487,596.7644127748906,-28.403904007595138,-638.832684814842,-594.5259128872074,261.16139602263524,0.2644648278849444,Detached,EB,1,EB,6.8365800251875415,1.5303201370811852
KIC09649222,0.18,54965.923938,5.9186193,0.9968856279252092,-0.0062551004571003,-0.0040136228155956,-0.0063772839653122,-0.0064165892473262,-0.0063545611345178,-0.0062382669196285,-0.0060051683567071,-0.0056652437901155,-0.005219336135011,-0.0046483966208668,11.431615436585114,Detached,EA,0,EA,-0.2440874356060318,-0.09097838685379302
KIC07186665,0.3,54970.220495,8.559396,7.030100220372344,5.0549218356701635,-4.243125467587998,0.1709607518566026,-4.996713458649127,-7.552662952149531,-5.921487059451419,-0.942158373485118,4.262681868924545,5.916936609384673,2.2205381195849636,0.006390429592957,Detached,EA,0,EA,-0.31716181951077993,-0.10089320542895412
KIC11338865,0.87,54954.092011,0.8803849,-6.858862356079797,-3.2844911163474406,-4.140585205896029,4.3801126051538475,9.339935698364515,6.627810958853657,-2.1065488889593773,-8.788648288052686,-5.7144479082580535,4.596206158418167,6.938726666021426,0.5730661489570328,Ellipsoidal,EB,2,EW,-0.20834089300768704,0.019470088583181402
KIC05617953,0.76,55002.067477,0.298696,0.9148229571353907,0.0506994203167456,-0.0016374584882331,-0.1057962081267239,-0.0549121292325974,0.000411399964631,-0.0176821917786259,-0.0068267435344137,0.0001607428803562,-0.0075506127830364,0.0018218721408545,4.926078176597497,OverContact,EW,0,EA,-0.24406703038225883,-0.09337229705483296
KIC03848042,0.99,54964.75831,0.4114527,0.2580105582344442,0.2883150071684187,-0.4901358165277807,0.335195078244164,0.3051022431130511,0.1388299923540112,-0.1231405632167364,-0.3318058329974084,-0.2780853796198835,0.1693081609450961,0.6771039713101347,0.9527501109493736,Ellipsoidal,EW,0,EA,-0.24716911159177896,-0.08368675612570138
KIC07938870,0.62,54953.693993,0.5807261,5.402551177881493,-6.788255917785946,-0.1820210250900743,1.4763434053913511,4.2232736999597345,-8.191162629525888,8.931852186369133,-7.326981384168743,4.608049329738335,-2.284682967013647,0.7945081992774817,3.413450161787708,SemiDetached,EA,1,EB,-0.23478841099656866,-0.04681530425612923
KIC09002076,0.85,54953.989731,0.481405,0.6467065962710591,0.462399862088579,-0.1249781888585527,0.0629948402050276,-0.2145141166423623,-0.1428330626460366,0.1472988500070697,0.2320228241875583,-0.1127160842993345,-0.3449732323208597,0.3834098824226809,0.9632329480056028,Ellipsoidal,EA,0,EA,-0.24858511293845478,-0.09041909911325355
KIC07601767,0.8,55000.024406,0.4867339,-70.53914049395787,75.92734754877704,-1.697460213541147,52.844797623409605,-112.15670026167118,57.995260464976205,38.28482838692986,-89.44297810732202,76.89940286672834,-39.097197089882904,11.802483323278942,2.489920336758039,OverContact,EW,1,EB,-0.7959108923664319,0.9912310057000819
KIC09842906,0.49,55191.223334,4.9886019,3.928555753569533,2.7629183959643218,-1.2706765025771145,-0.0695932497158568,-2.9178735254998527,-4.03999395671926,-2.667940817937232,0.331774115246114,2.751108774442733,2.485900223366599,-0.294276308341188,0.230914620931234,SemiDetached,EA,0,EA,-0.2829580877056032,-0.10003273107380355
KIC09592705,0.24,54969.172625,10.275301,7.3402125055307,5.258091840477936,-4.27117564545877,0.1201659505495668,-5.285731458410413,-7.902222019028324,-6.101581462068338,-0.837017022346344,4.538007165595939,6.0697664842199615,2.0714817430323627,-1.8612477878376943e-10,Detached,EA,0,EA,-0.3200534456066215,-0.1026409142475827
KIC08345358,0.12,54965.557875,9.3806332,-30.317441646669753,-19.95304242557197,-38.48785509800221,6.223685862326956,34.33856761176639,45.06239060527442,22.75190500926361,-28.041890661476284,-65.708753850754,-22.76337060688017,97.8916383117199,0.5630232604474285,Detached,EB,2,EW,0.08218998152809237,0.11414474589925729
KIC09210828,0.44,54965.408832,1.6564127,-151.62934954967756,-109.11855920364704,93.16942302680113,-2.7755186742580555,112.93376171127092,174.82656869724667,143.02965519140562,28.16700083699608,-101.01823091260827,-144.19757965331073,-42.411092477923845,0.2565735916574093,SemiDetached,EB,1,EB,1.3806879543668487,0.15262607108250267
KIC03443519,0.89,54953.826091,0.353627,-3.1854511526526186,-1.3076560635667185,-1.8556590256002017,2.584867513310049,4.75252713031461,2.7976072817297486,-1.8052010996491763,-4.475246263623401,-1.9176257038791973,3.0082377220354735,2.380899526853167,0.7242098076961916,Ellipsoidal,EB,2,EW,-0.23279170568762675,-0.0275660511391689
KIC12418662,0.42,54967.314256,2.751574,0.9976237230577738,-0.0051281318268653,-0.0041787926109009,-0.004674820934324,-0.0049962951202417,-0.0054083979073204,-0.0048110338247253,-0.0054924896766313,-0.0042064035238556,-0.0049035271552726,-0.0035281036985658,6.489282433942912,SemiDetached,EA,0,EA,-0.2440991907235022,-0.09094123538840268
KIC03558822,0.71,54953.844462,1.3534207,-6.477467060226132,14.219495149523071,-0.019855678598935,-12.258581128503938,9.508710614293424,-6.643150918698921,4.098439766957865,-2.2148254653016983,1.015361098127164,-0.3828207176826071,0.1066636387225886,3.8976746311729378,OverContact,EW,1,EB,-0.3300021994995652,-0.4043738276342351
KIC07672068,-1.0,55005.325304,16.8361771,7.244414812815024,5.097050528263865,-3.1044915434658855,-0.1494975357893561,-5.51507598848318,-7.817222262126748,-5.5459145684634175,-0.0502448371023178,4.873292659973332,5.296605605680145,0.6712362225187222,0.0186112271162863,Detached,EA,0,EA,-0.3172827013036908,-0.10845163465590393
KIC08189196,0.99,55006.353323,2.304138,-7.327991925359873,-3.499187029854429,-4.280138029276244,4.681094031571393,9.911503287574524,6.950049604875703,-2.309816737443311,-9.24399874530583,-5.8796582051762085,4.865526158073638,7.1207004511892755,0.6248418135446376,Ellipsoidal,EB,2,EW,-0.20655698416297005,0.026965166186511194
KIC04950505,0.83,54964.865804,0.2948091,0.9750398931913336,0.0201023839331414,-0.000414608114461,-0.029309420770744,-0.0086168293841299,-0.0057303215560153,0.0033372306023426,-0.0056193705131723,0.0028820912337344,-0.0027281658773553,0.0007384220266431,4.7064069837601235,Ellipsoidal,EA,0,EA,-0.2441882619373188,-0.09155829786045101
KIC10280990,0.9,54964.918637,0.3844574,0.7150635403811536,0.4790784639302481,-0.2577758106235259,-0.0142282029556586,-0.3083941151444885,-0.1337799415248343,0.2680194087970769,0.3018754048043685,-0.2486564719017066,-0.4996149916009748,0.6834920915199161,0.945944827591691,Ellipsoidal,EA,0,EA,-0.24834106350156038,-0.0922198858267549
KIC05098444,0.14,54984.022681,26.9489863,8.19275749190301,5.770316485620272,-3.839086854923856,-0.154641698847613,-6.233485926982365,-8.87910447845665,-6.359781865202308,-0.1379737378789784,5.54326440858991,6.179761009570458,0.9179573232996306,-1.0886401505261213e-07,Detached,EA,0,EA,-0.3271376471079765,-0.11045657109195997
KIC07259722,-1.0,55008.819044,9.6332256,7.103226628055455,5.108853003128139,-4.35514538607746,0.1742467054082923,-5.054818757799632,-7.651732846750119,-6.011259985871455,-0.9642562492391916,4.3345219290269315,6.038536184197833,2.2778320062652355,0.0092125599677067,Detached,EA,0,EA,-0.3180293192841465,-0.10097557882620907
KIC07584826,0.62,54965.08065,0.622309,0.9667771614057176,-0.0165485580161254,-0.0016352295217461,-0.0785563858475331,-0.023673039233114,-0.0241546759412857,-0.0201436026183107,-0.0113126214646945,-0.0149787129871283,-0.0043778465876658,-0.0062284703857263,5.570811415443721,SemiDetached,EA,0,EA,-0.24377744427935483,-0.09262042306611865
KIC07970760,0.25,54957.45687,7.649413,-94.14558837472944,-62.60349315965291,-95.3943096360963,16.904725827443993,101.84115825600588,133.977430875908,68.79122494082905,-75.9965164256859,-180.31999377027293,-64.21031964968134,252.13421719272148,0.2957694358857207,Detached,EB,1,EB,0.7581009965221481,0.4887177670172441
KIC10581918,0.54,55139.362915,1.8018631,0.9551390486259742,-0.0906541560143539,-0.0290784367923045,-0.120975319452555,-0.0744761930076913,-0.0899909232654872,-0.0606763304926585,-0.0702962848780278,-0.0425576227144825,-0.048178058953036,-0.0256714106984655,6.424520153208794,SemiDetached,EA,0,EA,-0.24331923796411703,-0.09347088023620857
KIC05792093,0.71,54964.643362,0.6005881,9.322744941834776,-12.134871578039162,-0.085526958069278,1.2935631723517107,9.715007138402283,-15.676875585350835,15.245066631554064,-10.815441869436798,5.770133570380335,-2.2671082000738574,0.6012657056734372,2.8444464046495823,OverContact,EA,1,EB,-0.22623750509376464,-0.043474985860120635
KIC07967100,0.49,54965.366145,1.9272951,0.9992962986333906,-0.001038380616424,-0.000447079984351,-0.0020101919408643,-0.0002764381174121,-0.0005259973625671,-0.0002115222209833,-0.0005478410457317,-0.0001807863468183,-0.0005044527000666,-0.0001847242149596,6.12364119308309,SemiDetached,EA,0,EA,-0.24412032340169226,-0.09088629559470024
KIC06615041,0.76,54964.806732,0.3400853,-19.292917590497375,-25.935773256769956,394.8891771178044,-39.65139473666305,-47.624565187117256,-43.34931825942329,-35.47120268205459,-42.4790892718939,-70.76076980660423,-84.81221994098576,15.41912894632138,0.0049925237798233,OverContact,EB,1,EB,-0.0673620607869026,-0.9667461459770234
KIC07369523,0.4,54966.319987,5.3188369,-575.8004131767058,-416.9339957072684,97.2871169074861,-5.062389035274843,471.31615461404505,740.9085569027432,571.160914536226,-29.572942194107043,-644.6331510856922,-576.5771436081151,368.87757655514025,0.2691366815298852,Detached,EB,1,EB,6.264066237469661,1.0006566470979037
KIC06372268,0.52,54966.725142,5.2200466,4.652092909187128,3.5676170068277147,-5.710573293290505,0.7550829456026937,-2.60493363079649,-4.9930665279850786,-5.114821816861436,-2.501599656413194,1.985844607156916,5.874156317115398,5.0902005128628,0.0725328972685094,SemiDetached,EA,0,EA,-0.296902753892391,-0.08323159452860245
