	image	clusterid	Morph	BinaryType	KmeansX	KmeansY
1358	KIC04569590_morp0.48.png	0	0.48	SemiDetached	105.49906181081386	24.718952498457963
1359	KIC06448768_morp0.13.png	0	0.13	Detached	116.74746834161436	1.1118469216500177
1360	KIC11403216_morp0.27.png	0	0.27	Detached	94.57688998382082	16.4874773596719
1361	KIC12470954_morp0.39.png	2	0.39	Detached	72.62501720752269	69.40701965861014
1362	KIC09151763_morp-1.0.png	2	-1.0	Detached	38.39612235808312	0.6359285910184981
1363	KIC05980800_morp0.61.png	1	0.61	SemiDetached	-74.51621725499386	72.72862797263711
1364	KIC11100657_morp0.06.png	0	0.06	Detached	100.47148126384164	5.959301820770787
1365	KIC04758368_morp0.57.png	1	0.57	SemiDetached	-14.807194752011442	53.872573740031505
1366	KIC07436177_morp0.1.png	0	0.1	Detached	67.79758678318879	-60.19876277795367
1367	KIC04947528_morp0.75.png	3	0.75	OverContact	-96.71443002766638	-4.804683290721247
1368	KIC10119517_morp0.95.png	3	0.95	Ellipsoidal	-76.53087339183776	-34.95813258585705
1369	KIC08211618_morp0.74.png	3	0.74	OverContact	-103.68506698322261	-16.77758139711869
1370	KIC08564672_morp0.53.png	2	0.53	SemiDetached	2.3663685888366177	33.83354576560811
1371	KIC12400729_morp0.52.png	1	0.52	SemiDetached	-22.1483625116324	69.86640717422412
1372	KIC04862625_morp0.06.png	0	0.06	Detached	94.23032928548531	-38.984346230814616
1373	KIC03558822_morp0.71.png	3	0.71	OverContact	-56.021782583520995	31.134628254048845
1374	KIC10028352_morp0.36.png	2	0.36	Detached	52.108583939311124	48.271089986668926
1375	KIC03351945_morp0.5.png	1	0.5	SemiDetached	-24.88228293077359	104.70352146291748
1376	KIC06467389_morp0.79.png	3	0.79	OverContact	-95.56567972834132	-29.00166170215984
1377	KIC09821923_morp0.95.png	3	0.95	Ellipsoidal	-76.09794211101058	-36.24202356662707
1378	KIC05649325_morp0.02.png	2	0.02	Detached	34.41414600617013	-9.41886195915236
1379	KIC02019076_morp0.16.png	0	0.16	Detached	52.09351123961557	-50.85481750395866
1380	KIC09411317_morp0.08.png	0	0.08	Detached	110.58700694265306	-26.892468086726396
1381	KIC08104030_morp0.02.png	0	0.02	Detached	102.3968351241081	12.976720725401584
1382	KIC03659940_morp0.55.png	1	0.55	SemiDetached	-25.736680887693023	81.57121367179751
1383	KIC04078693_morp0.2.png	0	0.2	Detached	83.63407494015665	10.78031335253619
1384	KIC09266285_morp0.25.png	0	0.25	Detached	45.92990879149087	-23.411553796121375
1385	KIC06965293_morp0.18.png	0	0.18	Detached	46.67725319312141	-37.17957557831686
1386	KIC05369827_morp0.2.png	0	0.2	Detached	84.58740470941304	1.7490295971982581
1387	KIC10351767_morp0.58.png	1	0.58	SemiDetached	-26.835633478125736	78.345314267448
1388	KIC08008128_morp0.09.png	0	0.09	Detached	91.36921976814973	-52.04723287384611
1389	KIC09593759_morp0.28.png	2	0.28	Detached	98.59785284263687	56.82776345391741
1390	KIC04554004_morp0.62.png	1	0.62	SemiDetached	-40.499803088189864	83.4018505455264
1391	KIC08678664_morp0.03.png	0	0.03	Detached	88.30696482796868	-35.84320719133132
1392	KIC07976783_morp0.99.png	3	0.99	Ellipsoidal	-59.73745678368373	-13.431391008417263
1393	KIC10657664_morp0.36.png	2	0.36	Detached	34.444661121954624	27.336248316486092
1394	KIC08953059_morp0.3.png	2	0.3	Detached	93.85842892595868	38.733241004030674
1395	KIC07660607_morp-1.0.png	3	-1.0	Detached	-56.7808846394642	28.823595716114934
1396	KIC08560285_morp0.02.png	0	0.02	Detached	95.2082953088411	-43.13805235536217
1397	KIC08074805_morp0.01.png	0	0.01	Detached	127.78782301680837	2.543177943691406
1398	KIC04454219_morp0.43.png	2	0.43	SemiDetached	48.06927008237778	-5.644665169992428
1399	KIC08177798_morp0.45.png	2	0.45	SemiDetached	-15.332080436193191	26.17556779838659
1400	KIC06615041_morp0.76.png	3	0.76	OverContact	-106.28828592793239	-29.873481212846063
1401	KIC11924311_morp0.77.png	3	0.77	OverContact	-98.98792971793085	-13.877952014794303
1402	KIC09020289_morp0.94.png	3	0.94	Ellipsoidal	-72.57613399723459	-37.20033489436756
1403	KIC09480977_morp0.94.png	3	0.94	Ellipsoidal	-77.45999380811803	-10.281760862959265
1404	KIC05783676_morp0.97.png	3	0.97	Ellipsoidal	-71.69788190014123	-41.06133178710124
1405	KIC06279974_morp0.43.png	1	0.43	SemiDetached	25.49141362727471	101.25016491945361
1406	KIC07107567_morp0.5.png	1	0.5	SemiDetached	6.888422666217891	86.82037620667117
1407	KIC05961350_morp0.14.png	0	0.14	Detached	84.52880268790423	-13.901082097826242
1408	KIC03851193_morp0.55.png	1	0.55	SemiDetached	-21.968300579846257	102.98891520828758
1409	KIC07219906_morp0.02.png	0	0.02	Detached	105.90458091736161	1.0967900526033314
1410	KIC11404698_morp0.58.png	1	0.58	SemiDetached	-35.81452998625548	93.72202262764672
1411	KIC07257373_morp0.25.png	0	0.25	Detached	37.33063907912296	-43.40911450825796
1412	KIC09085955_morp0.99.png	3	0.99	Ellipsoidal	-65.38002743089062	-30.772512549711596
1413	KIC09902856_morp0.0.png	2	0.0	Detached	1.7353096914765445	-22.782584472748823
1414	KIC08823666_morp0.79.png	3	0.79	OverContact	-87.00589175692724	-36.367228972876454
1415	KIC11091082_morp0.83.png	3	0.83	Ellipsoidal	-87.18140314335275	-40.24361819161845
1416	KIC03973504_morp0.18.png	0	0.18	Detached	69.9723318698231	-15.505727642583743
1417	KIC06677225_morp0.89.png	3	0.89	Ellipsoidal	-79.74035638956944	-35.50389316447608
1418	KIC10845188_morp0.0.png	0	0.0	Detached	109.42700112872456	-12.57232995555903
1419	KIC06431670_morp0.05.png	0	0.05	Detached	44.27629028827094	-50.93064328288687
1420	KIC11012801_morp0.96.png	3	0.96	Ellipsoidal	-75.41476011086054	-28.61080782782691
1421	KIC09724080_morp0.94.png	3	0.94	Ellipsoidal	-73.95909425659451	-27.397473376779097
1422	KIC10873904_morp-1.0.png	3	-1.0	Detached	-28.663140925741626	-3.9451497487731535
1423	KIC06948480_morp-1.0.png	2	-1.0	Detached	-4.961220550890969	-26.104616738090108
1424	KIC10020423_morp0.15.png	0	0.15	Detached	71.94739286702078	-43.863764318347386
1425	KIC05511076_morp-1.0.png	3	-1.0	Detached	-47.11342555171195	-4.563965120204106
1426	KIC10014536_morp0.98.png	3	0.98	Ellipsoidal	-24.349645047833146	-2.9787406495498403
1427	KIC11044779_morp0.14.png	0	0.14	Detached	101.31230721399595	-6.824254441921541
1428	KIC04663623_morp0.05.png	0	0.05	Detached	82.05473055245695	-12.83287934859807
1429	KIC10711646_morp0.51.png	1	0.51	SemiDetached	-28.485065691244497	80.69893608235105
1430	KIC06464285_morp0.55.png	1	0.55	SemiDetached	-12.484395814195423	114.66048072058435
1431	KIC05707897_morp-1.0.png	3	-1.0	Detached	-27.863594086559893	-13.031421897387641
1432	KIC06293266_morp0.89.png	3	0.89	Ellipsoidal	-80.1107096318271	-22.017920512538133
1433	KIC09408440_morp0.0.png	2	0.0	Detached	20.605409579687937	-14.925013515972456
1434	KIC09552668_morp0.91.png	3	0.91	Ellipsoidal	-82.07943137618753	-29.121899545600016
1435	KIC11601584_morp0.07.png	2	0.07	Detached	36.842871252574504	5.968645962076601
1436	KIC06209824_morp0.91.png	3	0.91	Ellipsoidal	-82.97902654183731	-27.799838721798597
1437	KIC04249218_morp0.76.png	3	0.76	OverContact	-104.53654085160184	-25.613106100330853
1438	KIC05033682_morp0.94.png	3	0.94	Ellipsoidal	-68.17280568208031	-22.11813875394089
1439	KIC09725155_morp0.99.png	3	0.99	Ellipsoidal	-70.93333478027058	-38.302974199128656
1440	KIC12021387_morp0.0.png	0	0.0	Detached	69.25611075732553	-63.1318131017481
1441	KIC08800998_morp0.86.png	3	0.86	Ellipsoidal	-69.2374964363364	-3.19938724584952
1442	KIC05290305_morp0.8.png	3	0.8	OverContact	-94.0318121074101	-30.1881629439439
1443	KIC08508485_morp-1.0.png	2	-1.0	Detached	-20.130072132526703	8.00027260598491
1444	KIC06933781_morp0.0.png	0	0.0	Detached	100.08164984590914	-3.2867030089197367
1445	KIC09274472_morp0.9.png	3	0.9	Ellipsoidal	-65.03274745609575	-24.589793579681018
1446	KIC05398002_morp-1.0.png	2	-1.0	Detached	-11.223783433414011	-10.146043889197825
1447	KIC10710755_morp0.22.png	0	0.22	Detached	75.48355160018028	-3.920988533214397
1448	KIC08112324_morp0.59.png	1	0.59	SemiDetached	-45.58932306252864	98.96589907115309
1449	KIC11401845_morp0.56.png	1	0.56	SemiDetached	-19.264998713214	98.78411260666265
1450	KIC04069063_morp0.57.png	1	0.57	SemiDetached	-40.00892816002874	69.76415197988823
1451	KIC09519590_morp0.88.png	3	0.88	Ellipsoidal	-77.53771991481851	-37.456326455283445
1452	KIC11147814_morp0.0.png	0	0.0	Detached	85.09398940641526	-46.340396413690705
1453	KIC06593363_morp0.09.png	0	0.09	Detached	68.10925923231184	-60.854856480263585
1454	KIC07037405_morp0.16.png	0	0.16	Detached	114.49082389153729	8.144423249066218
1455	KIC07133286_morp0.32.png	2	0.32	Detached	88.75774458757111	42.881510438545945
1456	KIC11973705_morp0.99.png	3	0.99	Ellipsoidal	-28.406117723806723	-7.94505026935444
1457	KIC09030817_morp0.88.png	3	0.88	Ellipsoidal	-79.96162349323657	-14.658992963336859
1458	KIC08742270_morp0.0.png	0	0.0	Detached	110.16470362154062	6.17157071661309
1459	KIC05130740_morp0.0.png	0	0.0	Detached	92.87840160638856	-18.527236434310232
1460	KIC04651526_morp0.95.png	3	0.95	Ellipsoidal	-71.8045156386575	-36.057514234323904
1461	KIC04990977_morp0.28.png	2	0.28	Detached	79.22137257319478	55.362694333250545
1462	KIC11179657_morp0.99.png	3	0.99	Ellipsoidal	-70.56274021056171	-27.10829025043021
1463	KIC11235323_morp0.29.png	0	0.29	Detached	58.954598020543614	-11.320717753550662
1464	KIC10905824_morp0.8.png	3	0.8	OverContact	-79.83918669271193	2.611550805429922
1465	KIC07367833_morp0.77.png	3	0.77	OverContact	-48.23864455408705	24.09030762223042
1466	KIC08685306_morp0.85.png	3	0.85	Ellipsoidal	-80.44869296470625	-10.722890831041356
1467	KIC06516874_morp0.61.png	1	0.61	SemiDetached	-42.050747899365064	67.62851776643328
1468	KIC11923629_morp-1.0.png	3	-1.0	Detached	-31.8051256261712	-25.616212191542292
1469	KIC10152836_morp0.0.png	0	0.0	Detached	83.04049131445066	-7.44318548993752
1470	KIC05306862_morp0.54.png	1	0.54	SemiDetached	-13.43728906677815	104.44464811285783
1471	KIC05527172_morp0.34.png	2	0.34	Detached	73.03011844294738	65.76671127408964
1472	KIC09934208_morp0.13.png	0	0.13	Detached	73.95292865207179	-54.65180576840951
1473	KIC07037319_morp0.84.png	3	0.84	Ellipsoidal	-74.16793768950981	-10.736884685710665
1474	KIC06072578_morp0.77.png	3	0.77	OverContact	-108.23929067646482	-20.254059650403956
1475	KIC05716244_morp0.58.png	1	0.58	SemiDetached	-23.269708737650188	94.49727587512906
1476	KIC03240976_morp-1.0.png	3	-1.0	Detached	-14.588213252230048	-19.759289952991306
1477	KIC09788457_morp0.6.png	1	0.6	SemiDetached	-49.22370697312027	97.6507141643876
1478	KIC09083523_morp0.65.png	1	0.65	SemiDetached	-71.1746784147534	47.24152787201673
1479	KIC07024530_morp0.02.png	0	0.02	Detached	100.6052123336793	-41.017070656837575
1480	KIC11228612_morp0.33.png	2	0.33	Detached	44.76274120064304	21.645677041607314
1481	KIC09702641_morp0.9.png	3	0.9	Ellipsoidal	-81.87865110234003	-34.973234234764604
1482	KIC06862603_morp0.18.png	0	0.18	Detached	81.79544238984549	2.147346401161981
1483	KIC10801703_morp0.85.png	3	0.85	Ellipsoidal	-76.5715256375071	-11.000256657794123
1484	KIC05802470_morp0.26.png	2	0.26	Detached	61.55803596643373	2.796818139210456
1485	KIC08956957_morp0.97.png	3	0.97	Ellipsoidal	-74.48477996277835	-36.69733607428347
1486	KIC05809868_morp0.8.png	3	0.8	OverContact	-81.81293439339234	-9.534655909712694
1487	KIC08012437_morp0.98.png	3	0.98	Ellipsoidal	-60.94788963168909	-35.67113730433813
1488	KIC09472174_morp0.78.png	3	0.78	OverContact	-62.63142544718876	1.1751770795780367
1489	KIC08559589_morp0.0.png	0	0.0	Detached	88.71613664904817	10.592398719459792
1490	KIC07597095_morp0.76.png	3	0.76	OverContact	-100.74012563540163	-24.172339957612657
1491	KIC10232123_morp0.44.png	1	0.44	SemiDetached	25.571809773488233	105.51259423243927
1492	KIC08543278_morp0.09.png	0	0.09	Detached	73.6837959071199	-62.92923069417241
1493	KIC03858949_morp0.26.png	2	0.26	Detached	33.38146254772775	-11.946400137674333
1494	KIC11761199_morp0.0.png	0	0.0	Detached	77.79058051678852	-19.22567506404189
1495	KIC11910076_morp0.96.png	3	0.96	Ellipsoidal	-75.7043143375917	-34.54235080667809
1496	KIC05440746_morp0.86.png	3	0.86	Ellipsoidal	-83.11672208661815	-13.263328536077232
1497	KIC09898401_morp0.99.png	3	0.99	Ellipsoidal	-63.40731058001588	-27.12120534049455
1498	KIC03858884_morp0.14.png	0	0.14	Detached	86.27397740469385	-5.427243360298598
1499	KIC11027722_morp0.47.png	1	0.47	SemiDetached	7.181057401829006	63.730764523019666
1500	KIC11811454_morp0.47.png	1	0.47	SemiDetached	12.602998622637694	79.33958527370865
1501	KIC10407221_morp0.61.png	2	0.61	SemiDetached	-10.8426294546501	24.179437370560642
1502	KIC05878836_morp0.8.png	3	0.8	OverContact	-98.8463441462019	-27.584508728610576
1503	KIC02969628_morp0.99.png	3	0.99	Ellipsoidal	-63.60792696186973	-32.46860283607468
1504	KIC08608310_morp0.65.png	3	0.65	SemiDetached	-54.52236851721264	25.454077807158477
1505	KIC05891963_morp0.95.png	3	0.95	Ellipsoidal	-56.08767998362869	-18.774713323241965
1506	KIC08411947_morp0.47.png	2	0.47	SemiDetached	42.56226698104516	57.12731873259833
1507	KIC04059656_morp0.79.png	2	0.79	OverContact	-10.900520951436402	-10.994296252242457
1508	KIC12598713_morp0.94.png	3	0.94	Ellipsoidal	-78.96199982252081	-34.52352596384334
1509	KIC07700181_morp0.93.png	3	0.93	Ellipsoidal	-78.31876235665561	-33.22842863417418
1510	KIC07799540_morp-1.0.png	2	-1.0	Detached	-2.6796546950990843	-26.600681559794655
1511	KIC09470175_morp0.77.png	3	0.77	OverContact	-106.67290525280708	-27.045324982633495
1512	KIC11906217_morp0.01.png	0	0.01	Detached	80.25984475795488	-36.78174994473036
1513	KIC05356593_morp0.04.png	0	0.04	Detached	93.88375803960136	-52.48310769027638
1514	KIC09151972_morp0.87.png	3	0.87	Ellipsoidal	-95.65822239381035	-31.243076049736267
1515	KIC04931073_morp0.08.png	0	0.08	Detached	52.50494579672049	-37.59122072674166
1516	KIC11193447_morp0.64.png	1	0.64	SemiDetached	-50.81793269147891	49.966207475545765
1517	KIC08112039_morp-1.0.png	2	-1.0	Detached	6.8526875455198555	-21.63027943759611
1518	KIC04681152_morp0.55.png	1	0.55	SemiDetached	-9.84458695723599	110.36948803751773
1519	KIC03764714_morp-1.0.png	2	-1.0	Detached	10.110466430441686	17.76041454160138
1520	KIC09716456_morp0.92.png	3	0.92	Ellipsoidal	-73.97424330952627	-30.560234919844802
1521	KIC04769799_morp0.12.png	0	0.12	Detached	89.18931912078637	-61.10138218066394
1522	KIC09591358_morp0.84.png	3	0.84	Ellipsoidal	-96.31717373071625	-31.96090933921056
1523	KIC05944240_morp-1.0.png	3	-1.0	Detached	-36.37752373582819	2.309542162608932
1524	KIC08563964_morp1.0.png	3	1.0	Ellipsoidal	-69.45288575288656	-40.7606467776824
1525	KIC11124509_morp0.09.png	0	0.09	Detached	86.8876538523045	-32.63661246874861
1526	KIC08386198_morp0.95.png	3	0.95	Ellipsoidal	-78.06500385810328	-32.26776715791609
1527	KIC09899416_morp0.6.png	1	0.6	SemiDetached	-32.746837921088094	105.41719079837162
1528	KIC09777062_morp0.08.png	0	0.08	Detached	62.914486750082894	-62.853721425261995
1529	KIC09851944_morp0.62.png	1	0.62	SemiDetached	-32.074316808593245	54.93924996298241
1530	KIC05288543_morp0.41.png	2	0.41	SemiDetached	24.66280550115568	22.058371044584923
1531	KIC06424124_morp0.91.png	3	0.91	Ellipsoidal	-73.46066119234766	-38.86544784716952
1532	KIC12167361_morp0.0.png	0	0.0	Detached	101.14401673483573	-22.923796193859115
1533	KIC05396122_morp0.06.png	2	0.06	Detached	85.65126196399606	28.58606342537823
1534	KIC04661634_morp0.02.png	0	0.02	Detached	80.2341534357488	-49.211399930958166
1535	KIC08590527_morp0.53.png	1	0.53	SemiDetached	-11.837109169383632	113.4067588856617
1536	KIC08196180_morp0.31.png	2	0.31	Detached	54.980888810105874	39.574013270391816
1537	KIC11568428_morp-1.0.png	3	-1.0	Detached	-37.654032310655616	2.6709798666335196
1538	KIC08155584_morp0.04.png	0	0.04	Detached	96.472881231399	-26.196990724805342
1539	KIC11968490_morp0.49.png	2	0.49	SemiDetached	27.94308747672003	55.65401376522871
1540	KIC11858541_morp0.19.png	0	0.19	Detached	72.93670774248366	-44.15023921225481
1541	KIC07630658_morp0.47.png	2	0.47	SemiDetached	9.046747420568883	25.321230163025184
1542	KIC10352938_morp0.41.png	2	0.41	SemiDetached	70.65365568188787	69.37028629876878
1543	KIC08555573_morp0.96.png	3	0.96	Ellipsoidal	-72.68372738697633	-34.45725394161579
1544	KIC10350225_morp0.8.png	3	0.8	OverContact	-86.40088056084933	14.857095605487794
1545	KIC11241814_morp0.01.png	0	0.01	Detached	70.76124313730789	0.2619540656624979
1546	KIC07523733_morp0.94.png	3	0.94	Ellipsoidal	-49.84884682240572	-20.126088951459806
1547	KIC05942093_morp0.03.png	2	0.03	Detached	67.30607833712897	30.149741045394265
1548	KIC05546761_morp0.15.png	2	0.15	Detached	7.603864782748148	-20.426821216025044
1549	KIC02307206_morp0.01.png	0	0.01	Detached	78.1445732653605	-41.36097437271414
1550	KIC08128965_morp0.29.png	2	0.29	Detached	54.793642778409684	-3.7183964785260604
1551	KIC05036538_morp0.36.png	2	0.36	Detached	13.973729520038088	14.01931641462265
1552	KIC02708156_morp0.57.png	1	0.57	SemiDetached	12.141986658181171	71.75916254068441
1553	KIC09839062_morp0.01.png	0	0.01	Detached	90.41613217145016	-25.707950074446803
1554	KIC05513861_morp0.57.png	1	0.57	SemiDetached	-7.894944381102825	44.773519213489045
1555	KIC03218683_morp0.69.png	3	0.69	SemiDetached	-64.80684266655905	34.27602992159856
1556	KIC05795648_morp0.16.png	0	0.16	Detached	84.54111560723341	-31.287540720196006
1557	KIC08848271_morp0.12.png	0	0.12	Detached	114.33385280223487	-10.683850948767123
1558	KIC09613070_morp0.34.png	2	0.34	Detached	42.217790824517564	71.53437277645133
1559	KIC05866138_morp0.05.png	2	0.05	Detached	55.122328683948325	21.488917850550177
1560	KIC03102000_morp0.03.png	0	0.03	Detached	107.36536916441874	-19.746928511819274
1561	KIC10556068_morp0.91.png	3	0.91	Ellipsoidal	-82.29375431637885	-30.674311734953196
1562	KIC11869052_morp0.03.png	0	0.03	Detached	96.32293032933497	10.309111357343335
1563	KIC05733154_morp-1.0.png	2	-1.0	Detached	-7.157773132657195	-19.031223061546108
1564	KIC11769801_morp-1.0.png	2	-1.0	Detached	0.0370451313504531	8.510659233636447
1565	KIC11499757_morp0.13.png	0	0.13	Detached	46.94565585538433	-52.344654991480795
1566	KIC11546211_morp0.27.png	2	0.27	Detached	2.0042770340132536	32.586637932155845
1567	KIC06960487_morp0.02.png	0	0.02	Detached	82.71730029114025	-57.13263501596023
1568	KIC11974540_morp0.09.png	0	0.09	Detached	124.23289948979593	-3.977673750055015
1569	KIC09426970_morp0.97.png	3	0.97	Ellipsoidal	-59.86741481102235	-20.0580887960846
1570	KIC12022718_morp0.13.png	0	0.13	Detached	73.87704938910622	-35.73948469742572
1571	KIC07630690_morp0.97.png	3	0.97	Ellipsoidal	-63.74664124986888	-6.460071533433971
1572	KIC11182260_morp0.45.png	1	0.45	SemiDetached	4.616260032730106	82.99953338900703
1573	KIC09002076_morp0.85.png	3	0.85	Ellipsoidal	-68.230335643358	0.5471544156164166
1574	KIC04075067_morp0.92.png	3	0.92	Ellipsoidal	-75.96040127311602	-24.545806950664193
1575	KIC05386810_morp0.96.png	3	0.96	Ellipsoidal	-40.40212099408031	3.781606564567739
1576	KIC08682849_morp0.88.png	3	0.88	Ellipsoidal	-97.53304512170942	-31.60112203405942
1577	KIC09532219_morp0.77.png	3	0.77	OverContact	-103.10348175050036	-22.925638966087146
1578	KIC04571536_morp0.5.png	2	0.5	SemiDetached	-0.40636540928143056	-6.429323136045837
1579	KIC07767774_morp0.99.png	3	0.99	Ellipsoidal	-73.77089273588501	-29.557917974536906
1580	KIC08415863_morp0.03.png	0	0.03	Detached	49.62333398968904	-56.513274700580986
1581	KIC08496820_morp0.85.png	3	0.85	Ellipsoidal	-98.59041611633485	-31.76512208506852
1582	KIC07204041_morp0.92.png	3	0.92	Ellipsoidal	-80.64595348956733	-30.254720896936373
1583	KIC06956216_morp0.37.png	2	0.37	Detached	42.883586157544485	79.05085962899514
1584	KIC08189196_morp0.99.png	3	0.99	Ellipsoidal	-69.71939424661555	-36.75823004747794
1585	KIC06117415_morp-1.0.png	0	-1.0	Detached	86.25610669337047	-40.462261313054846
1586	KIC07691553_morp0.94.png	3	0.94	Ellipsoidal	-75.73689135268475	-34.74919304213742
1587	KIC10857589_morp0.12.png	0	0.12	Detached	76.02101231900541	-46.66408675397529
1588	KIC08868649_morp0.62.png	2	0.62	SemiDetached	-17.145972292228194	-5.556883860108683
1589	KIC09842906_morp0.49.png	2	0.49	SemiDetached	29.140227720060146	4.538090470489992
1590	KIC07690843_morp0.64.png	1	0.64	SemiDetached	-72.70282066904737	72.68747098868944
1591	KIC07657914_morp0.72.png	3	0.72	OverContact	-89.86937956720242	25.004717476874873
1592	KIC03858879_morp0.19.png	2	0.19	Detached	51.93464509983806	22.906680062421117
1593	KIC05640750_morp0.05.png	0	0.05	Detached	85.44060038741303	-18.10938621751921
1594	KIC09178185_morp0.18.png	2	0.18	Detached	59.38913985644587	14.080619729459386
1595	KIC08677949_morp0.93.png	3	0.93	Ellipsoidal	-75.59824379486095	-32.503159905275545
1596	KIC10735519_morp0.56.png	1	0.56	SemiDetached	-2.783234708839577	99.23650163206358
1597	KIC05817566_morp0.47.png	1	0.47	SemiDetached	-8.437011613004218	60.261042109585304
1598	KIC08397675_morp0.51.png	1	0.51	SemiDetached	-26.24586557921659	70.22493435643794
1599	KIC07777443_morp0.63.png	1	0.63	SemiDetached	-63.59602066384701	83.35695059818481
1600	KIC04245897_morp0.51.png	1	0.51	SemiDetached	-7.0008486276895034	97.21983456898852
1601	KIC11086270_morp0.1.png	2	0.1	Detached	58.87710238619799	27.15864452637751
1602	KIC08937663_morp0.87.png	3	0.87	Ellipsoidal	-39.42666015451691	11.06784670383231
1603	KIC07433513_morp0.7.png	1	0.7	SemiDetached	-50.99894094303504	33.70584759465576
1604	KIC08330092_morp0.8.png	3	0.8	OverContact	-91.59196719639075	-37.96235366697581
1605	KIC06784887_morp0.02.png	0	0.02	Detached	79.30681540351146	-56.65253534116038
1606	KIC06344429_morp0.76.png	3	0.76	OverContact	-83.11176880052109	7.978658809697748
1607	KIC11413213_morp0.87.png	3	0.87	Ellipsoidal	-84.1086515747634	-31.700830758259492
1608	KIC09520700_morp0.31.png	2	0.31	Detached	44.57779700409793	0.8238394246272647
1609	KIC05563814_morp0.91.png	3	0.91	Ellipsoidal	-68.70724050112635	-28.265918061724218
1610	KIC09962595_morp0.05.png	0	0.05	Detached	99.10339013567871	-51.51132933149788
1611	KIC05736461_morp0.24.png	0	0.24	Detached	81.67886650642801	-2.5644160542622254
1612	KIC05858519_morp0.39.png	2	0.39	Detached	70.58901602832961	22.86535026031858
1613	KIC03339563_morp0.72.png	1	0.72	OverContact	-69.39359182959619	41.65330276802432
1614	KIC08088354_morp0.29.png	2	0.29	Detached	51.706859867795416	16.427628321129372
1615	KIC06268648_morp0.08.png	2	0.08	Detached	54.7974363064438	5.77064588442348
1616	KIC10737574_morp0.9.png	3	0.9	Ellipsoidal	-78.51830065383531	-34.6581858918063
1617	KIC01571511_morp0.17.png	0	0.17	Detached	84.60812745686432	-22.033105179103096
1618	KIC06579806_morp0.07.png	0	0.07	Detached	92.9777314824464	-40.852002745905665
1619	KIC06867766_morp0.03.png	0	0.03	Detached	102.24672465162945	-12.597977338072724
1620	KIC09936698_morp0.27.png	0	0.27	Detached	41.3442409731108	-33.581363992228894
1621	KIC08004839_morp0.96.png	3	0.96	Ellipsoidal	-80.06779791564962	-31.533356866776362
1622	KIC06233466_morp0.13.png	0	0.13	Detached	52.814007843136196	-59.85673084632595
1623	KIC07377033_morp0.17.png	0	0.17	Detached	59.886082595966215	-20.927417234669672
1624	KIC05285607_morp0.36.png	2	0.36	Detached	4.110518108725753	17.624926117447565
1625	KIC08977390_morp0.86.png	3	0.86	Ellipsoidal	-61.89230762577656	-14.040454533509479
1626	KIC05535061_morp0.77.png	3	0.77	OverContact	-92.2672614096003	-33.84585672758621
1627	KIC12055014_morp0.85.png	3	0.85	Ellipsoidal	-97.84010315316432	-30.818182874102085
1628	KIC09283826_morp0.84.png	3	0.84	Ellipsoidal	-98.33481261939845	-33.374438306098874
1629	KIC02445975_morp0.14.png	2	0.14	Detached	35.63147330619579	47.56454719231652
1630	KIC09846348_morp0.01.png	0	0.01	Detached	97.39597793293633	14.273732212041304
1631	KIC04649440_morp0.04.png	2	0.04	Detached	58.911268394452	21.845104382718308
1632	KIC05771589_morp0.12.png	0	0.12	Detached	94.10998492746214	-9.589312525234753
1633	KIC11700133_morp-1.0.png	3	-1.0	Detached	-30.29004166628992	-14.641035675841675
1634	KIC06697716_morp0.44.png	2	0.44	SemiDetached	29.477434486816115	57.087424198451444
1635	KIC07365447_morp0.38.png	2	0.38	Detached	35.94196215020038	59.316573950166486
1636	KIC06431545_morp0.91.png	3	0.91	Ellipsoidal	-70.06953671273071	-31.467225092486174
1637	KIC03428468_morp0.0.png	0	0.0	Detached	76.95151248466227	-44.17968062070358
1638	KIC09470054_morp0.96.png	3	0.96	Ellipsoidal	-40.096355584172564	-2.0294904714047526
1639	KIC10748621_morp0.0.png	0	0.0	Detached	59.82109681968788	-28.47485850712833
1640	KIC05983348_morp0.08.png	0	0.08	Detached	84.871426719742	-49.77262034099209
1641	KIC08739802_morp0.93.png	3	0.93	Ellipsoidal	-78.14761515185255	-32.53155055419107
1642	KIC11187837_morp0.09.png	2	0.09	Detached	87.77054098437597	26.218503885259096
1643	KIC11615481_morp0.05.png	0	0.05	Detached	54.39102176394669	-32.740135689958954
1644	KIC08625469_morp0.78.png	3	0.78	OverContact	-97.62726313851276	-29.320105148840984
1645	KIC07532973_morp0.54.png	1	0.54	SemiDetached	-25.194662548872106	81.07852677753252
1646	KIC02854432_morp0.93.png	3	0.93	Ellipsoidal	-72.51885272496904	-33.68665416959355
1647	KIC02715417_morp0.77.png	3	0.77	OverContact	-100.01639762707232	-17.991360142996445
1648	KIC06141791_morp-1.0.png	3	-1.0	Detached	-24.507978302099424	-17.485215576344107
1649	KIC03327980_morp0.44.png	2	0.44	SemiDetached	14.090401459375544	19.496269261053058
1650	KIC05218385_morp0.78.png	3	0.78	OverContact	-96.8032238126199	-27.112469831152314
1651	KIC04464999_morp0.78.png	3	0.78	OverContact	-96.29508089117404	-35.15165287371102
1652	KIC05174346_morp0.84.png	3	0.84	Ellipsoidal	-85.46222567440763	-32.06298298535644
