ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,label
TIC 0331201939,0.785,1711.934439,0.5545263,1.9718688397936037,1.4712778505314001,-0.2644728814058684,0.2604430072500112,-0.961640142253803,-1.5091878054557835,-1.1316838289409317,-0.17798298542428048,0.6224758522735151,0.6726647625545938,0.046000608622893256,3.770120215313868e-12,OverContact
TIC 0073455146,0.855,1598.803926,0.6693594,-1.87714593743746,-19.197182235815724,427.06033029288136,-52.48275633475589,-62.39209240152887,-26.76920120197783,29.797936811046117,43.28096888609633,-36.30554859959452,-164.4595743808599,-135.61752153619162,0.0067664796121227515,Ellipsoidal
TIC 0349762699,0.106,1560.881353,31.3956354,5.687567369133541,4.128617541378734,-1.3603765615172243,0.3253235908757366,-3.5736017912063143,-5.339840820133841,-3.9948358278908,-0.5298875937075289,2.5428170394883813,2.837634608004662,0.2765467839181846,4.701417479040847e-13,Detached
TIC 0288312840,0.733,1683.85273,0.7592418,-46.96994298291651,-23.935507086073248,-22.95423897150047,25.73055574167775,58.877816198732994,43.83871565553693,-9.747188065075639,-52.53769936203807,-37.17810727952582,23.479505623961966,42.330610835618515,0.574225566293076,OverContact
TIC 0082362447,0.307,1519.420288,2.8236737,31.382118683366052,23.575784214122166,-39.901023045973325,3.6749164441065854,-19.12656803520845,-33.6148150275281,-31.442650154745976,-11.635600982759001,16.97499626472952,36.56502232619734,24.541670242244386,0.01617922771119753,Detached
TIC 0438212183,0.343,1467.521504,3.800239,-5.179047631349177,-1.9438706399348662,-24.745146199190344,4.941413606561201,8.918908541157784,4.608200461330129,-6.81367857940505,-15.700973251895668,-9.284260973608944,14.837334083541554,31.36085069125561,0.09179059760754678,Detached
TIC 0401889117,0.205,1386.290097,6.5862074,-448.30153639421985,-306.17107969740033,-32.684968906639135,45.222785519504555,410.06428394683627,556.8383441410742,346.36122014446306,-134.730396730722,-519.5463245218217,-331.4782938463331,415.413513656558,0.26111337711691,Detached
TIC 0295804815,0.535,1684.344475,1.528515,236.27933361096075,188.04610672594765,-353.62691312364507,54.96716380548139,-123.4285440887805,-276.16522707427737,-318.0692781444374,-193.08606885186543,75.1489724080514,349.90869734766744,360.94635877826516,0.2509124821780587,SemiDetached
TIC 0409942986,0.967,1517.540531,0.559258,0.9907041006177189,0.021387564210222622,-0.0005613118743657471,-0.0509730207285912,-0.02171295674078758,0.0035744166729477413,-0.0015056359781393572,-0.0010160531947974514,0.00037282209386543954,-0.0011544539872546703,0.0005336947608969669,5.084610561216273,Ellipsoidal
TIC 0083135408,0.531,1570.487973,1.8017221,-600.0705951400313,-407.84321826559136,32.754151494147195,61.40065670133135,535.6552819164226,713.2685607574226,440.4576096182311,-143.2128578937618,-593.6445627309603,-405.752072693526,367.95381239088414,0.24616283568867556,SemiDetached
TIC 0235000061,0.777,1325.34591,0.3577153,-141.35828088291484,-107.27354552345368,464.8853763921296,-30.037037317005844,32.14654501792552,28.068417282887523,-47.68931053678146,-142.4491864460427,-170.3227875448116,-63.26825936439145,178.33910284203864,0.004961868636145088,OverContact
TIC 0144282524,0.584,1842.372307,0.2929314,0.999746680233101,-0.0005647025838326948,-0.0029003947950013735,-0.02034115340790046,-0.0016161769963404145,-0.012963408454681427,-0.0012027780882834023,-0.009508185628164693,-0.0009813098481703025,-0.005847874851730223,-0.0006965007240255416,6.247161425831342,SemiDetached
TIC 0307488184,0.142,1447.430101,10.0668842,0.9989288001536942,-0.006486158393181951,-0.005064671422987779,-0.006665185326337766,-0.006740113826120672,-0.006764080044179134,-0.0068270474096528595,-0.006835879232519546,-0.006776226953796094,-0.0064466899532437455,-0.005824510645878453,11.37108230415848,Detached
TIC 0273885188,0.674,1684.035444,0.9427823,0.9965416617988321,-0.25668968069589265,-0.001947822712431343,-0.08767218235893527,-0.03175391541641407,-0.017262807554150987,-0.0076805503596731346,-0.006387681905916592,-0.0012415374276333073,-0.001056660416131099,-0.0012207961282461868,5.745757881536769,SemiDetached
TIC 0352915304,0.318,1711.03905,3.4938605,0.9999737021489593,-0.00014833887606023561,-5.4739035815488696e-05,-0.00018407896861188616,-0.00020384125296656747,-0.00017451561793573945,-0.00016149374182904065,-0.00011597909818108609,-8.41629448601354e-05,-6.689268205525537e-05,-6.637364034006416e-05,7.317262968680214,Detached
TIC 0197766143,0.551,1326.506092,5.2059361,1.0101722152556836,-0.09324214594031305,-0.03045055505352649,-0.14150173764559618,-0.07419178584398368,-0.08495183959421461,-0.06674747280360982,-0.06955865345073753,-0.04954320220449176,-0.050150571046372064,-0.031056713461568096,6.511371880699831,SemiDetached
TIC 0253657883,0.495,1656.183416,0.7905225,-9.421053697125473,-7.191520802429667,9.056725334247695,-1.4571729739283736,5.305840859702885,10.086953761180204,10.56126336526157,6.0631001005683505,-1.955143721840956,-9.71909232480314,-10.30943459150003,0.123560482392481,SemiDetached
TIC 0099784331,0.705,1870.820894,0.5234661,0.8564346272556855,0.26760024226411494,-0.0020312086911751827,-0.273829912654137,0.16326967821123034,-0.15999899289881303,0.1004987811894558,-0.07398610575733182,0.035921920482533794,-0.021060511125105787,0.004335777044241845,4.474835044777854,OverContact
TIC 0461318755,0.473,1791.054119,1.1404707,10.92411509831972,-14.886737563909884,-0.10368987681431219,2.917851559714991,9.429516611164987,-16.417428743147546,16.446449046571086,-11.910999778482955,6.487137819605921,-2.6049926028818775,0.709155041199645,3.061019387071282,SemiDetached
TIC 0071266846,0.582,1842.643062,0.1336195,-0.7794477749440486,3.3118802318617178,-0.03786510085197185,-3.301994803592961,2.4537981861923166,-2.091124839402112,1.3053581542630266,-0.950088858725332,0.4521878805418094,-0.2742348961714593,0.07884587303304391,4.496024561405108,SemiDetached
TIC 0275119073,0.619,1711.958007,0.7430297,0.9998146782454166,0.00012171420323255745,-6.890493581620761e-05,-0.0009021534161430685,-0.00017594452859536023,-0.00035498981928843,-0.00016970326311774355,-0.0002008953012997094,-7.35860723638529e-05,-0.00013396975304660476,1.1178416756968696e-05,5.194018748817805,SemiDetached
TIC 0147083089,0.739,1325.335066,0.3627438,-57.41760457147706,-50.94797047628292,424.97091759724805,-35.05565490653434,-19.251006912313894,-15.741295903167845,-33.612523122532,-70.83350783915778,-105.58342102583302,-89.52122513979221,54.03712938702436,0.005918084517987474,OverContact
TIC 0470677450,0.413,1819.329401,4.4931565,0.9999326756156752,-0.0016580309605431997,-0.0011587223216920446,-0.0022781170981529156,-0.00152605356784929,-0.0015233916208886307,-0.0016969356601844,-0.0013721299850631924,-0.0013934012203287124,-0.0013564582625925595,-0.0011814438473036315,7.876275139711085,SemiDetached
TIC 0039576803,0.269,1984.501732,8.59777,910.5108677494594,138.332885836796,-167.08260380735493,-1056.9149972329342,-912.444136305447,407.7973466282757,995.9970257154482,77.91376245363465,-733.1291331318126,-185.2110155325243,525.1666167460581,0.9669330926643523,Detached
