,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err,rscl_flux,rscl_err
6141,55502.52863884,0.25132142,1.001295,0.001813,0.649193,0.003473,1.006382,0.001822,1.012926,0.003673,
6142,55502.56950401,0.26364592,0.999702,0.001813,0.646195,0.003472,1.00517,0.001823,1.010483,0.003675,
6143,55502.58993644,0.26980812,0.997779,0.001813,0.642512,0.003472,1.003382,0.001823,1.006879,0.003675,
6144,55502.61036908,0.27597039,0.997716,0.001813,0.642408,0.003472,1.003492,0.001824,1.0071,0.003677,
6145,55502.63080161,0.28213262,0.997177,0.001813,0.64144,0.003471,1.00309,0.001824,1.00629,0.003677,
6146,55502.65123415,0.28829486,0.998455,0.001812,0.644012,0.003472,1.004542,0.001823,1.009217,0.003675,
6147,55502.67166668,0.29445709,0.997975,0.001812,0.643251,0.003471,1.004205,0.001823,1.008538,0.003675,
6148,55502.69209921,0.30061932,0.995501,0.001812,0.638655,0.003471,1.001827,0.001824,1.003744,0.003677,
6149,55502.71253175,0.30678156,0.997199,0.001812,0.642005,0.003472,1.003632,0.001824,1.007383,0.003677,
6150,55502.73296428,0.31294379,0.99785,0.001812,0.643279,0.003471,1.004396,0.001824,1.008923,0.003677,
6151,55502.75339682,0.31910603,0.992586,0.001812,0.633158,0.003471,0.999193,0.001824,0.998434,0.003677,
6152,55502.77382935,0.32526826,0.993342,0.001812,0.634553,0.003471,0.999975,0.001824,1.000011,0.003677,
6153,55502.79426189,0.3314305,0.993489,0.001812,0.634781,0.003471,1.000192,0.001824,1.000448,0.003677,
6154,55502.81469442,0.33759273,0.997852,0.001812,0.643103,0.003471,1.004628,0.001824,1.00939,0.003677,
6155,55502.83512696,0.34375496,0.992961,0.001812,0.633689,0.003471,0.999712,0.001824,0.99948,0.003677,
6156,55502.85555949,0.3499172,0.991463,0.001812,0.630771,0.003472,0.998202,0.001824,0.996436,0.003677,
6157,55502.87599212,0.35607946,0.993653,0.001812,0.634912,0.003471,1.000429,0.001824,1.000926,0.003677,
6158,55502.89642466,0.3622417,0.995602,0.001812,0.638595,0.003471,1.002347,0.001824,1.004792,0.003677,
6159,55502.91685709,0.3684039,0.994118,0.001812,0.63573,0.003471,1.000846,0.001824,1.001766,0.003677,
6160,55502.93728973,0.37456616,0.994246,0.001812,0.636008,0.003471,1.000914,0.001824,1.001903,0.003677,
6161,55502.95772226,0.3807284,0.993114,0.001812,0.633918,0.003472,0.999719,0.001824,0.999494,0.003677,
6162,55502.97815469,0.3868906,0.990136,0.001812,0.6283,0.003471,0.99666,0.001824,0.993328,0.003677,
6163,55502.99858733,0.39305287,0.993105,0.001812,0.63404,0.003472,0.999546,0.001824,0.999146,0.003677,
6164,55503.01901986,0.3992151,0.990316,0.001812,0.628674,0.003471,0.996659,0.001824,0.993326,0.003677,
6165,55503.0394523,0.4053773,0.991655,0.001812,0.631162,0.003472,0.9979,0.001823,0.995828,0.003675,
6166,55503.05988493,0.41153957,0.988793,0.001812,0.62559,0.003472,0.994863,0.001823,0.989705,0.003675,
6167,55503.08031746,0.4177018,0.98793,0.001812,0.623908,0.003472,0.99387,0.001823,0.987704,0.003675,
6168,55503.1007499,0.42386401,0.990644,0.001812,0.629174,0.003472,0.996445,0.001823,0.992895,0.003675,
6169,55503.12118253,0.43002627,0.988905,0.001812,0.625975,0.003472,0.994529,0.001822,0.989032,0.003673,
6170,55503.14161507,0.4361885,0.990246,0.001812,0.62868,0.003472,0.995712,0.001822,0.991417,0.003673,
6171,55503.1620477,0.44235077,0.99306,0.001812,0.634132,0.003472,0.998363,0.001822,0.996761,0.003673,
6172,55503.18248013,0.44851297,0.991848,0.001812,0.631752,0.003472,0.996929,0.001821,0.99387,0.003671,
6173,55503.20291267,0.45467521,0.992671,0.001812,0.633176,0.003472,0.997531,0.001821,0.995084,0.003671,
6174,55503.2233453,0.46083747,0.991647,0.001812,0.631034,0.003472,0.9963,0.001821,0.992602,0.003671,
6175,55503.24377773,0.46699967,0.990052,0.001812,0.627857,0.003472,0.994435,0.00182,0.988843,0.003669,
6176,55503.26421027,0.47316191,0.992977,0.001812,0.633462,0.003472,0.997135,0.00182,0.994286,0.003669,
6177,55503.2846428,0.47932414,0.992809,0.001812,0.633263,0.003472,0.996732,0.001819,0.993473,0.003667,
6178,55503.30507533,0.48548637,0.993307,0.001812,0.634421,0.003472,0.99698,0.001819,0.993973,0.003667,
6179,55503.32550787,0.49164861,0.992577,0.001813,0.633251,0.003472,0.995973,0.001819,0.991943,0.003667,
6180,55503.3459405,0.49781087,0.991954,0.001813,0.632252,0.003472,0.995074,0.001819,0.990131,0.003667,
6181,55503.36637293,-0.49602693,0.992165,0.001813,0.632781,0.003472,0.994969,0.001818,0.989919,0.003665,
6182,55503.38680557,-0.48986466,0.985343,0.001813,0.619753,0.003472,0.987845,0.001818,0.975558,0.003665,
6183,55503.4072381,-0.48370243,0.989368,0.001813,0.627459,0.003472,0.991578,0.001817,0.983083,0.003663,
6184,55503.42767054,-0.47754022,0.995458,0.001813,0.639083,0.003472,0.997392,0.001817,0.994804,0.003663,
6185,55503.44810317,-0.47137796,0.996187,0.001813,0.640409,0.003472,0.99778,0.001816,0.995586,0.003661,
6186,55503.4685357,-0.46521573,0.995746,0.001813,0.639469,0.003473,0.997065,0.001815,0.994144,0.003659,
6187,55503.48896814,-0.45905352,0.997901,0.001813,0.643488,0.003472,0.998859,0.001815,0.997761,0.003659,
6188,55503.50940077,-0.45289126,0.992743,0.001813,0.633487,0.003473,0.993386,0.001814,0.986728,0.003657,
6189,55503.5298333,-0.44672902,1.00602,0.001813,0.658858,0.003473,1.006314,0.001814,1.012789,0.003657,
6190,55503.55026574,-0.44056682,0.997463,0.001813,0.642447,0.003473,0.997425,0.001813,0.99487,0.003655,
6191,55503.57069837,-0.43440456,0.995882,0.001813,0.639507,0.003473,0.995477,0.001812,0.990943,0.003653,
6192,55503.5911309,-0.42824232,0.997305,0.001813,0.642398,0.003473,0.996591,0.001812,0.993189,0.003653,
6193,55503.61156333,-0.42208012,0.998779,0.001813,0.645391,0.003473,0.997685,0.001811,0.995394,0.003651,
6194,55503.63199597,-0.41591785,0.998244,0.001813,0.644457,0.003473,0.996826,0.00181,0.993663,0.003649,
6195,55503.6524285,-0.40975562,1.001606,0.001813,0.650872,0.003474,0.999857,0.00181,0.999773,0.003649,
6196,55503.67286113,-0.40359336,1.002313,0.001813,0.652103,0.003473,1.000211,0.001809,1.000486,0.003647,
6197,55503.69329357,-0.39743115,1.003233,0.001813,0.65373,0.003474,1.000771,0.001809,1.001615,0.003647,
6198,55503.7137261,-0.39126892,1.002377,0.001813,0.652029,0.003474,0.999546,0.001808,0.999146,0.003645,
6199,55503.73415873,-0.38510666,1.003386,0.001813,0.654018,0.003473,1.000223,0.001807,1.00051,0.003643,
6200,55503.75459117,-0.37894445,1.000824,0.001813,0.649236,0.003474,0.997316,0.001807,0.99465,0.003643,
6201,55503.7750237,-0.37278222,0.999402,0.001813,0.646623,0.003474,0.995568,0.001806,0.991127,0.003641,
6202,55503.79545633,-0.36661996,1.006213,0.001813,0.659699,0.003474,1.002011,0.001805,1.004115,0.003639,
6203,55503.81588877,-0.36045775,1.008805,0.001814,0.664574,0.003474,1.004264,0.001806,1.008657,0.003641,
6204,55503.8363213,-0.35429552,1.009738,0.001814,0.666211,0.003474,1.004846,0.001805,1.00983,0.003639,
6205,55503.85675393,-0.34813325,1.009125,0.001814,0.664913,0.003475,1.003927,0.001805,1.007977,0.003639,
6206,55503.87718646,-0.34197102,1.005361,0.001814,0.65767,0.003475,0.999862,0.001804,0.999783,0.003637,
6207,55503.897619,-0.33580879,1.011375,0.001814,0.669288,0.003475,1.005525,0.001804,1.011199,0.003637,
6208,55503.91805153,-0.32964655,1.008097,0.001814,0.663176,0.003475,1.001957,0.001803,1.004006,0.003635,
6209,55503.93848406,-0.32348432,1.013119,0.001814,0.673001,0.003476,1.006644,0.001802,1.013454,0.003633,
6210,55503.95891659,-0.31732209,1.010838,0.001814,0.6688,0.003476,1.004079,0.001802,1.008284,0.003633,
6211,55503.97934913,-0.31115985,1.011628,0.001814,0.670422,0.003476,1.004571,0.001801,1.009275,0.003631,
6212,55503.99978166,-0.30499762,1.013977,0.001815,0.67495,0.003476,1.006642,0.001802,1.01345,0.003633,
6213,55504.02021419,-0.29883539,1.014839,0.001815,0.676547,0.003476,1.007217,0.001801,1.014609,0.003631,
6214,55504.04064673,-0.29267315,1.012685,0.001815,0.672296,0.003476,1.004835,0.001801,1.009808,0.003631,
6215,55504.06107916,-0.28651095,1.015389,0.001815,0.677345,0.003477,1.007242,0.0018,1.01466,0.003629,
6216,55504.08151179,-0.28034868,1.011125,0.001815,0.669089,0.003477,1.002802,0.0018,1.005709,0.003629,
6217,55504.10194432,-0.27418645,1.010572,0.001815,0.668044,0.003477,1.002001,0.0018,1.004095,0.003629,
6218,55504.12237696,-0.26802419,1.015322,0.001815,0.677267,0.003477,1.006515,0.001799,1.013194,0.003627,
6219,55504.14280939,-0.26186198,1.013952,0.001815,0.674804,0.003477,1.004937,0.001799,1.010013,0.003627,
6220,55504.16324192,-0.25569975,1.016147,0.001815,0.679132,0.003477,1.006908,0.001798,1.013986,0.003625,
6221,55504.18367455,-0.24953749,1.015028,0.001816,0.676997,0.003477,1.005613,0.001799,1.011376,0.003627,
6222,55504.20410699,-0.24337528,1.014075,0.001816,0.67505,0.003478,1.004525,0.001799,1.009183,0.003627,
6223,55504.22453952,-0.23721305,1.014772,0.001816,0.676188,0.003478,1.005025,0.001799,1.010191,0.003627,
6224,55504.24497215,-0.23105079,1.016499,0.001816,0.679308,0.003478,1.006608,0.001798,1.013382,0.003625,
6225,55504.26540458,-0.22488858,1.016639,0.001816,0.679468,0.003478,1.006586,0.001798,1.013337,0.003625,
6226,55504.28583712,-0.21872635,1.013487,0.001816,0.673426,0.003478,1.003345,0.001798,1.006804,0.003625,
6227,55504.30626975,-0.21256408,1.015682,0.001816,0.67773,0.003479,1.005405,0.001798,1.010957,0.003625,
6228,55504.32670218,-0.20640188,1.011209,0.001816,0.669295,0.003478,1.000891,0.001797,1.001857,0.003622,
6229,55504.34713471,-0.20023965,1.010191,0.001816,0.66748,0.003478,0.999793,0.001797,0.999644,0.003622,
6230,55504.36756735,-0.19407738,1.012453,0.001816,0.671921,0.003478,1.001971,0.001797,1.004034,0.003622,
6231,55504.38799988,-0.18791515,1.013903,0.001816,0.674762,0.003478,1.003367,0.001797,1.006848,0.003622,
6232,55504.40843241,-0.18175292,1.010633,0.001816,0.668516,0.003478,1.00008,0.001797,1.000222,0.003622,
6233,55504.42886494,-0.17559068,1.008494,0.001816,0.664418,0.003478,0.997936,0.001797,0.9959,0.003622,
6234,55504.44929747,-0.16942845,1.009832,0.001815,0.666982,0.003477,0.999258,0.001796,0.998565,0.00362,
6235,55504.46973001,-0.16326622,1.010935,0.001815,0.669109,0.003477,1.00034,0.001796,1.000746,0.00362,
6236,55504.49016254,-0.15710398,1.00828,0.001815,0.664051,0.003477,0.99775,0.001796,0.995525,0.00362,
6237,55504.51059507,-0.15094175,1.007421,0.001815,0.662449,0.003478,0.996906,0.001796,0.993824,0.00362,
6238,55504.5310276,-0.14477952,1.008216,0.001815,0.664006,0.003477,0.997774,0.001796,0.995574,0.00362,
6239,55504.55146014,-0.13861728,1.008814,0.001815,0.665154,0.003477,0.998413,0.001796,0.996862,0.00362,
6240,55504.57189267,-0.13245505,1.006753,0.001815,0.661159,0.003477,0.996428,0.001796,0.99286,0.00362,
6241,55504.5923253,-0.12629279,1.004794,0.001815,0.657319,0.003477,0.99459,0.001797,0.989155,0.003622,
6242,55504.61275773,-0.12013058,1.010037,0.001815,0.667261,0.003477,0.999874,0.001797,0.999807,0.003622,
6243,55504.63319036,-0.11396832,1.006582,0.001815,0.660523,0.003477,0.996539,0.001797,0.993084,0.003622,
6244,55504.6536228,-0.10780612,1.00571,0.001815,0.658749,0.003477,0.995849,0.001797,0.991693,0.003622,
6245,55504.67405533,-0.10164388,1.007701,0.001815,0.662496,0.003476,0.997929,0.001797,0.995886,0.003622,
6246,55504.69448796,-0.09548162,1.005336,0.001815,0.657952,0.003476,0.995738,0.001798,0.991469,0.003625,
6247,55504.71492039,-0.08931942,1.005301,0.001815,0.657947,0.003476,0.995887,0.001798,0.99177,0.003625,
6248,55504.73535292,-0.08315718,1.003002,0.001815,0.653667,0.003476,0.993789,0.001798,0.98754,0.003625,
6249,55504.75578556,-0.07699492,1.005064,0.001815,0.657768,0.003476,0.996017,0.001799,0.992032,0.003627,
6250,55504.77621799,-0.07083272,1.001136,0.001815,0.650334,0.003475,0.992329,0.001799,0.984597,0.003627,
6251,55504.79665052,-0.06467048,1.002828,0.001815,0.653562,0.003476,0.994216,0.001799,0.988401,0.003627,
6252,55504.81708315,-0.05850822,1.001093,0.001815,0.650087,0.003476,0.992692,0.0018,0.985329,0.003629,
6253,55504.83751558,-0.05234602,1.005741,0.001815,0.65876,0.003476,0.997562,0.0018,0.995146,0.003629,
6254,55504.85794822,-0.04618375,0.999942,0.001815,0.647413,0.003476,0.992065,0.001801,0.984065,0.003631,
6255,55504.87838075,-0.04002152,1.005473,0.001815,0.657891,0.003476,0.997808,0.001801,0.995642,0.003631,
6256,55504.89881318,-0.03385932,1.002357,0.001814,0.651958,0.003476,0.994984,0.001801,0.989949,0.003631,
6257,55504.91924581,-0.02769705,1.002221,0.001814,0.651896,0.003476,0.995135,0.001801,0.990254,0.003631,
6258,55504.93967834,-0.02153482,0.994288,0.001814,0.63697,0.003475,0.987543,0.001802,0.974949,0.003633,
6259,55504.96011087,-0.01537259,0.977084,0.001814,0.604248,0.003475,0.970763,0.001802,0.941123,0.003633,
6260,55504.98054341,-0.00921035,0.961155,0.001814,0.573857,0.003475,0.955231,0.001803,0.909813,0.003635,
6261,55505.00097594,-0.00304812,0.967964,0.001814,0.586897,0.003475,0.962261,0.001803,0.923985,0.003635,
6262,55505.02140847,0.00311411,0.963554,0.001814,0.578299,0.003475,0.958199,0.001804,0.915796,0.003637,
6263,55505.0418411,0.00927638,0.969279,0.001814,0.58908,0.003475,0.964229,0.001805,0.927952,0.003639,
6264,55505.06227353,0.01543858,0.981729,0.001814,0.612797,0.003475,0.976928,0.001805,0.953551,0.003639,
6265,55505.08270606,0.02160081,0.992823,0.001814,0.634023,0.003475,0.98827,0.001806,0.976415,0.003641,
6266,55505.1031387,0.02776308,1.000489,0.001814,0.648781,0.003475,0.996249,0.001806,0.992499,0.003641,
6267,55505.12357113,0.03392528,0.998135,0.001814,0.644367,0.003474,0.994297,0.001807,0.988565,0.003643,
6268,55505.14400376,0.04008754,0.998558,0.001814,0.645229,0.003475,0.995054,0.001808,0.990091,0.003645,
6269,55505.18486872,0.05241198,1.000326,0.001814,0.64845,0.003474,0.997533,0.001809,0.995088,0.003647,
6270,55505.20530135,0.05857424,0.999533,0.001814,0.646782,0.003475,0.997095,0.00181,0.994205,0.003649,
6271,55505.22573389,0.06473648,0.99708,0.001814,0.641977,0.003474,0.995008,0.00181,0.989998,0.003649,
6272,55505.24616632,0.07089868,1.000685,0.001814,0.64885,0.003474,0.998976,0.001811,0.997997,0.003651,
6273,55505.26659895,0.07706094,0.999987,0.001814,0.647515,0.003474,0.998667,0.001812,0.997374,0.003653,
6274,55505.28703148,0.08322318,0.999977,0.001814,0.647504,0.003474,0.999008,0.001812,0.998061,0.003653,
6275,55505.30746391,0.08938538,0.998427,0.001814,0.644522,0.003474,0.997836,0.001813,0.995699,0.003655,
6276,55505.32789654,0.09554764,0.998302,0.001814,0.644283,0.003474,0.998076,0.001814,0.996182,0.003657,
6277,55505.34832897,0.10170985,0.999851,0.001814,0.647318,0.003474,0.999981,0.001814,1.000023,0.003657,
6278,55505.36876161,0.10787211,0.997893,0.001814,0.643714,0.003474,0.998389,0.001815,0.996813,0.003659,
6279,55505.38919414,0.11403434,0.999879,0.001814,0.647722,0.003474,1.000728,0.001816,1.001528,0.003661,
6280,55505.40962657,0.12019655,0.995671,0.001814,0.63983,0.003474,0.996911,0.001816,0.993834,0.003661,
6281,55505.4300592,0.12635881,0.997806,0.001814,0.643972,0.003474,0.99939,0.001817,0.998831,0.003663,
6282,55505.45049173,0.13252104,1.000256,0.001814,0.648558,0.003474,1.00221,0.001818,1.004516,0.003665,
6283,55505.47092426,0.13868328,0.998481,0.001814,0.644911,0.003475,1.000757,0.001818,1.001587,0.003665,
6284,55505.49135679,0.14484551,0.99741,0.001814,0.642566,0.003475,1.000056,0.001819,1.000174,0.003667,
6285,55505.51178933,0.15100774,0.99952,0.001814,0.646362,0.003475,1.002506,0.001819,1.005113,0.003667,
6286,55505.53222186,0.15716998,0.995708,0.001814,0.638909,0.003474,0.999005,0.00182,0.998055,0.003669,
6287,55505.55265439,0.16333221,0.997398,0.001814,0.642119,0.003475,1.001013,0.001821,1.002103,0.003671,
6288,55505.57308692,0.16949444,0.998597,0.001814,0.64448,0.003474,1.002557,0.001821,1.005215,0.003671,
6289,55505.59351945,0.17565668,1.000942,0.001814,0.649099,0.003474,1.005185,0.001822,1.010513,0.003673,
6290,55505.61395208,0.18181894,0.99936,0.001814,0.646215,0.003475,1.003912,0.001822,1.007947,0.003673,
6291,55505.63438451,0.18798114,0.997747,0.001814,0.643264,0.003475,1.002569,0.001823,1.00524,0.003675,
6292,55505.65481715,0.19414341,0.999282,0.001814,0.646308,0.003475,1.004414,0.001823,1.008959,0.003675,
6293,55505.67524968,0.20030564,0.997689,0.001814,0.643295,0.003475,1.0031,0.001824,1.00631,0.003677,
6294,55505.69568211,0.20646784,0.998807,0.001814,0.645419,0.003475,1.004471,0.001824,1.009074,0.003677,
6295,55505.71611474,0.2126301,0.997779,0.001814,0.643402,0.003475,1.003691,0.001825,1.007501,0.003679,
6296,55505.73654727,0.21879234,1.000464,0.001814,0.648518,0.003475,1.006675,0.001825,1.013517,0.003679,
6297,55505.7569797,0.22495454,1.001536,0.001814,0.650584,0.003475,1.007968,0.001826,1.016123,0.003681,
6298,55505.77741233,0.2311168,0.997147,0.001814,0.642214,0.003475,1.003784,0.001826,1.007689,0.003681,
6299,55505.79784486,0.23727904,0.9958,0.001814,0.639661,0.003475,1.002619,0.001826,1.00534,0.003681,
6300,55505.8182773,0.24344124,1.000264,0.001814,0.648181,0.003475,1.007299,0.001827,1.014775,0.003683,
6301,55505.83870993,0.2496035,0.995137,0.001814,0.638233,0.003475,1.002343,0.001827,1.004784,0.003683,
6302,55505.85914246,0.25576574,0.996821,0.001814,0.641284,0.003474,1.00421,0.001827,1.008548,0.003683,
6303,55505.87957499,0.26192797,0.999923,0.001814,0.647066,0.003475,1.007495,0.001828,1.01517,0.003685,
6304,55505.90000752,0.2680902,0.995572,0.001814,0.638653,0.003475,1.003253,0.001828,1.006619,0.003685,
6305,55505.92044005,0.27425244,0.997677,0.001814,0.642747,0.003474,1.005501,0.001828,1.01115,0.003685,
6306,55505.94087258,0.28041467,0.996321,0.001814,0.640328,0.003474,1.004276,0.001828,1.008681,0.003685,
6307,55505.96130511,0.2865769,0.99887,0.001814,0.645461,0.003474,1.006921,0.001829,1.014013,0.003687,
6308,55505.98173764,0.29273913,0.995191,0.001814,0.638637,0.003474,1.00332,0.001829,1.006754,0.003687,
6309,55506.00217018,0.29890137,0.996484,0.001814,0.641263,0.003474,1.004705,0.001829,1.009546,0.003687,
6310,55506.02260271,0.3050636,0.996279,0.001814,0.640908,0.003474,1.004546,0.001829,1.009225,0.003687,
6311,55506.04303524,0.31122584,0.996223,0.001814,0.640751,0.003474,1.004546,0.001829,1.009225,0.003687,
6312,55506.06346777,0.31738807,0.99355,0.001814,0.635536,0.003474,1.001893,0.001829,1.003877,0.003687,
6313,55506.0839003,0.3235503,0.992218,0.001814,0.632897,0.003474,1.000535,0.001829,1.001139,0.003687,
6314,55506.10433283,0.32971253,0.99417,0.001814,0.636579,0.003474,1.002537,0.001829,1.005175,0.003687,
6315,55506.12476546,0.3358748,0.993925,0.001814,0.636073,0.003474,1.002237,0.001829,1.00457,0.003687,
6316,55506.14519789,0.342037,0.994153,0.001814,0.636475,0.003474,1.002471,0.001829,1.005042,0.003687,
6317,55506.16563052,0.34819926,0.99198,0.001813,0.63227,0.003474,1.000219,0.001828,1.000502,0.003685,
6318,55506.18606306,0.3543615,0.989887,0.001813,0.628221,0.003474,0.998082,0.001828,0.996195,0.003685,
6319,55506.20649549,0.3605237,0.991491,0.001813,0.631274,0.003474,0.999624,0.001828,0.999303,0.003685,
6320,55506.22692812,0.36668596,0.992547,0.001813,0.63331,0.003474,1.000598,0.001828,1.001266,0.003685,
6321,55506.24736065,0.3728482,0.993847,0.001813,0.63584,0.003474,1.001826,0.001828,1.003742,0.003685,
6322,55506.26779308,0.3790104,0.990188,0.001813,0.62887,0.003473,0.998035,0.001827,0.9961,0.003683,
6323,55506.28822571,0.38517266,0.993778,0.001813,0.635792,0.003473,1.00152,0.001827,1.003125,0.003683,
6324,55506.30865824,0.3913349,0.992714,0.001813,0.633787,0.003473,1.000291,0.001827,1.000648,0.003683,
6325,55506.32909067,0.3974971,0.992186,0.001813,0.632823,0.003473,0.999634,0.001827,0.999323,0.003683,
6326,55506.3495233,0.40365936,0.992754,0.001813,0.633987,0.003473,1.000047,0.001826,1.000156,0.003681,
6327,55506.36995583,0.40982159,0.98887,0.001813,0.626639,0.003474,0.995921,0.001826,0.991838,0.003681,
6328,55506.39038846,0.41598386,0.988309,0.001813,0.625656,0.003473,0.995174,0.001826,0.990332,0.003681,
6329,55506.4108209,0.42214606,0.989945,0.001813,0.628839,0.003473,0.996621,0.001825,0.993249,0.003679,
6330,55506.43125343,0.4283083,0.986754,0.001813,0.622703,0.003473,0.993194,0.001825,0.986341,0.003679,
6331,55506.45168606,0.43447056,0.993545,0.001813,0.635644,0.003473,0.999817,0.001824,0.999692,0.003677,
6332,55506.47211849,0.44063276,0.998138,0.001813,0.644349,0.003473,1.004186,0.001824,1.008499,0.003677,
6333,55506.49255102,0.44679499,0.991145,0.001813,0.630873,0.003473,0.996886,0.001824,0.993784,0.003677,
6334,55506.51298365,0.45295726,0.987952,0.001813,0.624739,0.003472,0.993441,0.001823,0.986839,0.003675,
6335,55506.53341608,0.45911946,0.988799,0.001813,0.626408,0.003473,0.994016,0.001823,0.987998,0.003675,
6336,55506.55384861,0.46528169,0.991817,0.001813,0.632261,0.003473,0.996761,0.001822,0.993532,0.003673,
6337,55506.57428124,0.47144395,0.993137,0.001813,0.634825,0.003473,0.997816,0.001822,0.995658,0.003673,
6338,55506.59471367,0.47760616,0.987768,0.001813,0.624495,0.003472,0.992141,0.001821,0.984218,0.003671,
6339,55506.6151463,0.48376842,0.988243,0.001813,0.625292,0.003472,0.992323,0.00182,0.984585,0.003669,
6340,55506.63557884,0.48993066,0.992369,0.001813,0.633052,0.003473,0.996138,0.00182,0.992276,0.003669,
6341,55506.65601127,0.49609286,0.989542,0.001813,0.627518,0.003472,0.992998,0.001819,0.985946,0.003667,
6342,55506.6764439,-0.49774488,0.98951,0.001813,0.627437,0.003472,0.992638,0.001819,0.98522,0.003667,
6343,55506.69687643,-0.49158265,0.986125,0.001813,0.621037,0.003472,0.988899,0.001818,0.977683,0.003665,
6344,55506.71730886,-0.48542044,0.987237,0.001813,0.62332,0.003472,0.989673,0.001817,0.979243,0.003663,
6345,55506.73774149,-0.47925818,0.992186,0.001813,0.632939,0.003472,0.994298,0.001817,0.988567,0.003663,
6346,55506.75817402,-0.47309595,0.99287,0.001813,0.634285,0.003473,0.994641,0.001816,0.989258,0.003661,
6347,55506.77860645,-0.46693374,0.992674,0.001813,0.633825,0.003473,0.994096,0.001816,0.988159,0.003661,
6348,55506.79903908,-0.46077148,0.992193,0.001813,0.632747,0.003473,0.993258,0.001815,0.98647,0.003659,
6349,55506.81947161,-0.45460925,0.995655,0.001813,0.639249,0.003474,0.996384,0.001814,0.992772,0.003657,
6350,55506.83990404,-0.44844705,0.996709,0.001814,0.641243,0.003474,0.997048,0.001815,0.99411,0.003659,
6351,55506.86033667,-0.44228478,0.994726,0.001814,0.637543,0.003474,0.994718,0.001814,0.989413,0.003657,
6352,55506.88076921,-0.43612255,0.998872,0.001814,0.645673,0.003474,0.99851,0.001813,0.997057,0.003655,
6353,55506.90120184,-0.42996028,0.997389,0.001814,0.643007,0.003475,0.996648,0.001813,0.993304,0.003655,
6354,55506.92163427,-0.42379808,0.996346,0.001814,0.641101,0.003475,0.995256,0.001812,0.990498,0.003653,
6355,55506.9420668,-0.41763585,0.997349,0.001814,0.643004,0.003475,0.99588,0.001811,0.991756,0.003651,
6356,55506.96249943,-0.41147359,0.999923,0.001815,0.647837,0.003475,0.998102,0.001812,0.996235,0.003653,
6357,55506.98293186,-0.40531138,0.997594,0.001815,0.643244,0.003476,0.995409,0.001811,0.990806,0.003651,
6358,55507.00336439,-0.39914915,1.00103,0.001815,0.649731,0.003476,0.998466,0.00181,0.996969,0.003649,
6359,55507.02379702,-0.39298689,1.003957,0.001815,0.655288,0.003477,1.001019,0.00181,1.002115,0.003649,
6360,55507.04422945,-0.38682468,1.001697,0.001815,0.650944,0.003477,0.998411,0.001809,0.996858,0.003647,
6361,55507.06466198,-0.38066245,0.999732,0.001815,0.64719,0.003478,0.996108,0.001808,0.992215,0.003645,
6362,55507.08509461,-0.37450019,1.003762,0.001816,0.654938,0.003478,0.999773,0.001809,0.999603,0.003647,
6363,55507.10552714,-0.36833796,1.003724,0.001816,0.654898,0.003478,0.999378,0.001808,0.998807,0.003645,
6364,55507.12595967,-0.36217572,1.003501,0.001816,0.654505,0.003478,0.998843,0.001808,0.997729,0.003645,
6365,55507.14639221,-0.35601349,1.004921,0.001816,0.65725,0.003479,0.99992,0.001807,0.9999,0.003643,
6366,55507.16682474,-0.34985125,1.008101,0.001816,0.663333,0.003479,1.002747,0.001806,1.005598,0.003641,
6367,55507.18725727,-0.34368902,1.006816,0.001816,0.660804,0.003479,1.001143,0.001806,1.002365,0.003641,
6368,55507.2076898,-0.33752679,1.011723,0.001816,0.670092,0.00348,1.005722,0.001805,1.011596,0.003639,
6369,55507.22812233,-0.33136456,1.012431,0.001817,0.671315,0.00348,1.006124,0.001806,1.012406,0.003641,
6370,55507.24855486,-0.32520232,1.009864,0.001817,0.666297,0.00348,1.00328,0.001805,1.006673,0.003639,
6371,55507.26898739,-0.31904009,1.010666,0.001817,0.667817,0.003479,1.003776,0.001805,1.007673,0.003639,
6372,55507.28941982,-0.31287789,1.013146,0.001817,0.672651,0.00348,1.005976,0.001804,1.012108,0.003637,
6373,55507.30985245,-0.30671563,1.010246,0.001817,0.66725,0.00348,1.002827,0.001804,1.00576,0.003637,
6374,55507.33028498,-0.30055339,1.008544,0.001817,0.664167,0.00348,1.000867,0.001803,1.001809,0.003635,
6375,55507.35071761,-0.29439113,1.014226,0.001817,0.675207,0.00348,1.006268,0.001803,1.012696,0.003635,
6376,55507.37115004,-0.28822893,1.010144,0.001817,0.667457,0.00348,1.001953,0.001802,1.003998,0.003633,
6377,55507.39158257,-0.28206669,1.015939,0.001817,0.678551,0.00348,1.007503,0.001802,1.015186,0.003633,
6378,55507.41201521,-0.27590443,1.013693,0.001817,0.674155,0.00348,1.005003,0.001801,1.010146,0.003631,
6379,55507.43244764,-0.26974223,1.01313,0.001817,0.67294,0.00348,1.004279,0.001801,1.008687,0.003631,
6380,55507.45288017,-0.26357999,1.014108,0.001817,0.674673,0.00348,1.005059,0.001801,1.010259,0.003631,
6381,55507.4733128,-0.25741773,1.014186,0.001817,0.674716,0.00348,1.00497,0.0018,1.01008,0.003629,
6382,55507.49374523,-0.25125553,1.019864,0.001817,0.685561,0.00348,1.010416,0.0018,1.021058,0.003629,
