,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err,rscl_flux,rscl_err
15635,56083.39575478,-0.41582336,1.002705,0.001571,0.982263,0.002301,0.985526,0.001544,0.982955,0.001815,
15636,56083.41618921,-0.38366564,1.005636,0.001572,0.986351,0.002302,0.9884,0.001545,0.986334,0.001816,
15637,56083.43662374,-0.35150776,1.008464,0.001572,0.990453,0.002303,0.991173,0.001545,0.989594,0.001816,
15638,56083.45705817,-0.31935004,1.012849,0.001573,0.997033,0.002304,0.995476,0.001546,0.994652,0.001817,
15639,56083.4774925,-0.28719248,1.017735,0.001574,1.00448,0.002305,1.000272,0.001547,1.000291,0.001819,
15640,56083.49792702,-0.25503462,1.020106,0.001575,1.00828,0.002306,1.002595,0.001548,1.003022,0.00182,
15641,56083.51836145,-0.2228769,1.023245,0.001575,1.013147,0.002308,1.005674,0.001548,1.006641,0.00182,
15642,56083.53879588,-0.19071918,1.024169,0.001576,1.014648,0.002309,1.006575,0.001549,1.0077,0.001821,
15643,56083.55923031,-0.15856146,1.029141,0.001577,1.021954,0.00231,1.011455,0.00155,1.013437,0.001822,
15644,56083.57966474,-0.12640374,1.02957,0.001578,1.022508,0.002311,1.01187,0.00155,1.013925,0.001822,
15645,56083.62053359,-0.06208831,1.02362,0.001579,1.013476,0.002313,1.006009,0.001552,1.007035,0.001825,
15646,56083.64096802,-0.02993059,0.962626,0.00158,0.923875,0.002314,0.946059,0.001552,0.936557,0.001825,
15647,56083.66140255,0.00222729,0.903787,0.00158,0.837391,0.002315,0.888226,0.001553,0.868568,0.001826,
15648,56083.68183688,0.03438485,0.963287,0.001581,0.924317,0.002316,0.946696,0.001554,0.937306,0.001827,
15649,56083.7022713,0.06654255,1.018923,0.001582,1.005553,0.002317,1.001367,0.001555,1.001578,0.001828,
15650,56083.72270583,0.09870043,1.020663,0.001583,1.007803,0.002318,1.003071,0.001555,1.003581,0.001828,
15651,56083.74314016,0.13085799,1.024067,0.001583,1.012532,0.002319,1.006409,0.001556,1.007505,0.001829,
15652,56083.76357469,0.16301587,1.02122,0.001584,1.008161,0.00232,1.003605,0.001557,1.004209,0.00183,
15653,56083.78400911,0.19517357,1.02191,0.001585,1.009031,0.002321,1.004276,0.001557,1.004998,0.00183,
15654,56083.80444344,0.22733114,1.02295,0.001585,1.010447,0.002322,1.005292,0.001558,1.006192,0.001832,
15655,56083.82487796,0.259489,1.021226,0.001586,1.007808,0.002323,1.003591,0.001559,1.004192,0.001833,
15656,56083.84531229,0.29164656,1.022172,0.001586,1.009047,0.002323,1.004514,0.001558,1.005278,0.001832,
15657,56083.86574672,0.32380428,1.020294,0.001585,1.006108,0.002322,1.002662,0.001558,1.0031,0.001832,
15658,56083.88618124,0.35596214,1.020031,0.001585,1.005524,0.002321,1.002397,0.001557,1.002789,0.00183,
15659,56083.90661557,0.3881197,1.01979,0.001584,1.005019,0.002321,1.002154,0.001557,1.002503,0.00183,
15660,56083.92704999,0.42027741,1.015064,0.001584,0.998045,0.00232,0.997503,0.001557,0.997035,0.00183,
15661,56083.94748452,0.45243528,0.996293,0.001584,0.97062,0.002319,0.979051,0.001556,0.975343,0.001829,
15662,56083.96791884,0.48459283,0.919082,0.001583,0.857651,0.002319,0.903171,0.001556,0.886137,0.001829,
15663,56083.98835337,-0.48324929,0.911829,0.001583,0.847251,0.002318,0.896037,0.001555,0.877751,0.001828,
15664,56084.00878779,-0.45109159,0.987274,0.001582,0.957999,0.002318,0.970169,0.001555,0.964901,0.001828,
15665,56084.02922222,-0.41893387,1.006346,0.001582,0.985996,0.002317,0.988904,0.001554,0.986926,0.001827,
15666,56084.04965664,-0.38677616,1.008279,0.001581,0.988727,0.002316,0.990798,0.001554,0.989153,0.001827,
15667,56084.07009107,-0.35461844,1.012161,0.001581,0.994217,0.002316,0.994606,0.001554,0.99363,0.001827,
15668,56084.09052549,-0.32246074,1.011293,0.001581,0.992714,0.002315,0.993747,0.001553,0.99262,0.001826,
15669,56084.11095992,-0.29030302,1.015935,0.00158,0.999309,0.002314,0.998302,0.001553,0.997975,0.001826,
15670,56084.13139434,-0.25814531,1.023802,0.00158,1.010677,0.002314,1.006026,0.001552,1.007055,0.001825,
15671,56084.15182876,-0.22598761,1.040001,0.001579,1.034292,0.002313,1.021937,0.001552,1.02576,0.001825,
15672,56084.17226329,-0.19382973,1.032187,0.001579,1.022727,0.002313,1.014252,0.001551,1.016726,0.001823,
15673,56084.19269761,-0.16167219,1.031823,0.001578,1.022088,0.002312,1.013888,0.001551,1.016298,0.001823,
15674,56084.21313213,-0.12951432,1.032343,0.001578,1.022758,0.002311,1.014393,0.001551,1.016891,0.001823,
15675,56084.23356656,-0.09735661,1.031262,0.001578,1.021105,0.002311,1.013324,0.00155,1.015635,0.001822,
15676,56084.25400088,-0.06519906,1.027333,0.001577,1.01531,0.00231,1.009457,0.00155,1.011089,0.001822,
15677,56084.2744354,-0.0330412,0.973137,0.001577,0.935868,0.002309,0.956198,0.001549,0.948477,0.001821,
15678,56084.29486983,-0.00088348,0.905261,0.001576,0.836404,0.002308,0.889497,0.001549,0.870062,0.001821,
15679,56084.31530415,0.03127407,0.955702,0.001576,0.910389,0.002308,0.939054,0.001548,0.928322,0.00182,
15680,56084.33573867,0.06343193,1.020578,0.001576,1.005568,0.002309,1.002794,0.001549,1.003255,0.001821,
15681,56084.35617309,0.09558964,1.02177,0.001577,1.007443,0.002309,1.003959,0.001549,1.004625,0.001821,
15682,56084.37660741,0.12774718,1.023143,0.001577,1.009601,0.00231,1.005302,0.00155,1.006204,0.001822,
15683,56084.39704194,0.15990506,1.019262,0.001578,1.004045,0.002311,1.001482,0.00155,1.001713,0.001822,
15684,56084.41747636,0.19206276,1.022674,0.001578,1.009141,0.002311,1.004828,0.001551,1.005647,0.001823,
15685,56084.43791088,0.22422063,1.022917,0.001579,1.009546,0.002312,1.005061,0.001551,1.005921,0.001823,
15686,56084.4583452,0.25637817,1.022518,0.001579,1.008972,0.002313,1.004662,0.001551,1.005452,0.001823,
15687,56084.47877962,0.28853588,1.024226,0.001579,1.01147,0.002313,1.006334,0.001552,1.007417,0.001825,
15688,56084.49921404,0.32069358,1.023028,0.00158,1.00971,0.002314,1.005151,0.001552,1.006026,0.001825,
15689,56084.51964846,0.35285128,1.020938,0.00158,1.00665,0.002315,1.003091,0.001553,1.003605,0.001826,
15690,56084.54008288,0.38500899,1.020607,0.001581,1.006184,0.002315,1.002759,0.001553,1.003214,0.001826,
15691,56084.5605173,0.41716669,1.015617,0.001581,0.998912,0.002316,0.99785,0.001554,0.997443,0.001827,
15692,56084.58095172,0.4493244,1.000086,0.001582,0.976222,0.002316,0.982585,0.001554,0.979498,0.001827,
15693,56084.60138614,0.4814821,0.921592,0.001582,0.861289,0.002317,0.905459,0.001554,0.888827,0.001827,
15694,56084.62182056,-0.48636019,0.907311,0.001583,0.840499,0.002318,0.891423,0.001555,0.872326,0.001828,
15695,56084.64225498,-0.45420249,0.980428,0.001583,0.947793,0.002319,0.963253,0.001555,0.956771,0.001828,
15696,56084.6626895,-0.42204463,1.002718,0.001584,0.980546,0.002319,0.985146,0.001556,0.982508,0.001829,
15697,56084.68312392,-0.38988692,1.004852,0.001584,0.983677,0.00232,0.987237,0.001556,0.984966,0.001829,
15698,56084.70355824,-0.35772938,1.008392,0.001584,0.988795,0.002321,0.990709,0.001557,0.989048,0.00183,
15699,56084.72399276,-0.32557152,1.013119,0.001585,0.995613,0.002321,0.995347,0.001557,0.994501,0.00183,
15700,56084.74442718,-0.29341381,1.018117,0.001585,1.002831,0.002322,1.000251,0.001557,1.000266,0.00183,
15701,56084.7648615,-0.26125627,1.021044,0.001586,1.007063,0.002323,1.00312,0.001558,1.003639,0.001832,
15702,56084.78529602,-0.2290984,1.023874,0.001586,1.011225,0.002323,1.005894,0.001558,1.0069,0.001832,
15703,56084.80573044,-0.1969407,1.024929,0.001587,1.012863,0.002324,1.006925,0.001559,1.008112,0.001833,
15704,56084.82616475,-0.16478317,1.028532,0.001587,1.018305,0.002324,1.010458,0.001559,1.012265,0.001833,
15705,56084.84659927,-0.13262531,1.029742,0.001586,1.02028,0.002323,1.011641,0.001558,1.013656,0.001832,
15706,56084.86703369,-0.1004676,1.027234,0.001586,1.016805,0.002323,1.00917,0.001558,1.010751,0.001832,
15707,56084.88746821,-0.06830974,1.02737,0.001586,1.017151,0.002323,1.009298,0.001558,1.010902,0.001832,
15708,56084.90790253,-0.03615219,0.98214,0.001586,0.950914,0.002323,0.964857,0.001558,0.958656,0.001832,
15709,56084.92833694,-0.00399451,0.909212,0.001586,0.843978,0.002323,0.893207,0.001558,0.874424,0.001832,
15710,56084.94877146,0.02816336,0.944768,0.001586,0.895966,0.002323,0.928132,0.001558,0.915482,0.001832,
15711,56084.96920578,0.0603209,1.016312,0.001586,1.000686,0.002323,0.99841,0.001558,0.998102,0.001832,
15712,56084.9896402,0.09247861,1.021668,0.001585,1.008445,0.002322,1.003665,0.001558,1.004279,0.001832,
15713,56085.01007471,0.12463645,1.022237,0.001585,1.009283,0.002322,1.004218,0.001557,1.00493,0.00183,
15714,56085.03050903,0.156794,1.020575,0.001585,1.006949,0.002322,1.002579,0.001557,1.003003,0.00183,
15715,56085.05094344,0.18895169,1.020169,0.001585,1.006526,0.002322,1.002175,0.001557,1.002528,0.00183,
15716,56085.07137796,0.22110955,1.023511,0.001585,1.011621,0.002321,1.005451,0.001557,1.006379,0.00183,
15717,56085.09181228,0.2532671,1.021282,0.001585,1.008548,0.002321,1.003256,0.001557,1.003799,0.00183,
15718,56085.11224679,0.28542494,1.023733,0.001585,1.012321,0.002321,1.005657,0.001557,1.006621,0.00183,
15719,56085.13268111,0.31758249,1.022344,0.001585,1.01045,0.002321,1.004287,0.001557,1.005011,0.00183,
15720,56085.15311562,0.34974033,1.02044,0.001584,1.007795,0.002321,1.00241,0.001556,1.002804,0.001829,
15721,56085.17355004,0.38189804,1.017503,0.001584,1.003563,0.00232,0.999519,0.001556,0.999405,0.001829,
15722,56085.19398446,0.41405574,1.018095,0.001584,1.004393,0.00232,1.000095,0.001556,1.000083,0.001829,
15723,56085.21441877,0.44621327,1.005237,0.001584,0.985379,0.00232,0.987458,0.001556,0.985226,0.001829,
15724,56085.23485329,0.47837113,0.928922,0.001584,0.873247,0.00232,0.912487,0.001556,0.897089,0.001829,
15725,56085.2552877,-0.48947118,0.900438,0.001584,0.831174,0.002319,0.884502,0.001556,0.86419,0.001829,
15726,56085.27572202,-0.45731363,0.972064,0.001584,0.935886,0.002319,0.954855,0.001556,0.946898,0.001829,
15727,56085.29615653,-0.42515578,1.004651,0.001584,0.983523,0.002319,0.986859,0.001555,0.984522,0.001828,
15728,56085.31659094,-0.3929981,1.008125,0.001584,0.988672,0.002319,0.990265,0.001556,0.988526,0.001829,
15729,56085.33702546,-0.36084023,1.006939,0.001584,0.987148,0.00232,0.989094,0.001556,0.98715,0.001829,
15730,56085.35745977,-0.3286827,1.014339,0.001584,0.998286,0.002319,0.996357,0.001556,0.995688,0.001829,
15731,56085.37789419,-0.296525,1.010712,0.001584,0.993232,0.00232,0.992789,0.001556,0.991493,0.001829,
15732,56085.3983287,-0.26436715,1.021563,0.001584,1.009286,0.00232,1.003441,0.001556,1.004016,0.001829,
15733,56085.41876301,-0.23220962,1.024588,0.001584,1.013719,0.00232,1.006406,0.001556,1.007502,0.001829,
15734,56085.43919743,-0.20005192,1.025549,0.001584,1.015004,0.00232,1.007344,0.001556,1.008605,0.001829,
15735,56085.45963194,-0.16789407,1.025719,0.001584,1.015079,0.00232,1.007505,0.001556,1.008794,0.001829,
15736,56085.48006625,-0.13573654,1.031063,0.001584,1.022756,0.002321,1.012749,0.001556,1.014959,0.001829,
15737,56085.50050067,-0.10357884,1.026815,0.001584,1.016441,0.002321,1.00857,0.001556,1.010046,0.001829,
15738,56085.52093518,-0.07142099,1.032606,0.001585,1.024901,0.002321,1.014252,0.001556,1.016726,0.001829,
15739,56085.54136949,-0.03926346,0.988341,0.001585,0.96002,0.002321,0.970769,0.001556,0.965606,0.001829,
15740,56085.561804,-0.00710561,0.912001,0.001585,0.848102,0.002321,0.89578,0.001557,0.877448,0.00183,
15741,56085.58223841,0.02505207,0.93879,0.001585,0.887289,0.002322,0.922087,0.001557,0.908375,0.00183,
15742,56085.60267273,0.05720962,1.010878,0.001585,0.992829,0.002321,0.992887,0.001557,0.991609,0.00183,
15743,56085.62310724,0.08936747,1.023553,0.001585,1.01128,0.002321,1.00533,0.001557,1.006237,0.00183,
15744,56085.64354165,0.12152516,1.022644,0.001585,1.009852,0.002322,1.004432,0.001557,1.005181,0.00183,
15745,56085.66397606,0.15368284,1.020171,0.001585,1.006181,0.002322,1.001997,0.001557,1.002319,0.00183,
15746,56085.68441047,0.18584053,1.020374,0.001585,1.006472,0.002322,1.00219,0.001557,1.002545,0.00183,
15747,56085.70484488,0.21799822,1.020986,0.001585,1.00738,0.002322,1.002785,0.001557,1.003245,0.00183,
15748,56085.72527929,0.25015591,1.018878,0.001585,1.004297,0.002322,1.000709,0.001557,1.000804,0.00183,
15749,56085.74571371,0.28231361,1.020393,0.001586,1.006522,0.002322,1.002191,0.001557,1.002547,0.00183,
15750,56085.76614812,0.3144713,1.019722,0.001586,1.00555,0.002322,1.001526,0.001557,1.001765,0.00183,
15751,56085.78658253,0.34662899,1.020266,0.001586,1.006374,0.002323,1.002055,0.001557,1.002387,0.00183,
15752,56085.80701704,0.37878684,1.018514,0.001586,1.00385,0.002322,1.000328,0.001557,1.000356,0.00183,
15753,56085.82745135,0.41094437,1.015963,0.001586,1.00016,0.002322,0.997817,0.001557,0.997404,0.00183,
15754,56085.84788576,0.44310206,1.007966,0.001586,0.988488,0.002323,0.989957,0.001557,0.988164,0.00183,
15755,56085.86832017,0.47525974,0.936619,0.001586,0.883979,0.002323,0.919879,0.001557,0.90578,0.00183,
15756,56085.88875458,-0.49258257,0.903944,0.001586,0.83619,0.002322,0.887783,0.001557,0.868047,0.00183,
15757,56085.90918909,-0.46042472,0.962642,0.001586,0.922381,0.002322,0.945426,0.001557,0.935813,0.00183,
15758,56085.92962339,-0.42826721,1.004835,0.001586,0.984419,0.002322,0.986859,0.001557,0.984522,0.00183,
15759,56085.9500578,-0.39610952,1.004203,0.001586,0.983669,0.002322,0.986233,0.001557,0.983786,0.00183,
15760,56085.97049231,-0.36395167,1.016879,0.001586,1.002335,0.002322,0.998676,0.001557,0.998414,0.00183,
15761,56085.99092662,-0.33179414,1.010102,0.001586,0.992361,0.002322,0.992015,0.001557,0.990584,0.00183,
15762,56086.01136113,-0.2996363,1.014664,0.001586,0.998896,0.002322,0.996489,0.001557,0.995843,0.00183,
15763,56086.03179554,-0.26747861,1.016493,0.001586,1.001384,0.002322,0.99828,0.001557,0.997949,0.00183,
15764,56086.05222985,-0.23532108,1.019632,0.001586,1.005822,0.002322,1.001357,0.001557,1.001566,0.00183,
15765,56086.07266435,-0.20316325,1.025186,0.001586,1.013862,0.002322,1.006805,0.001557,1.007971,0.00183,
15766,56086.09309876,-0.17100556,1.025202,0.001586,1.013816,0.002322,1.006815,0.001557,1.007983,0.00183,
15767,56086.11353307,-0.13884803,1.026733,0.001586,1.015958,0.002322,1.008313,0.001557,1.009744,0.00183,
15768,56086.13396758,-0.10669018,1.024793,0.001586,1.012936,0.002322,1.006402,0.001557,1.007497,0.00183,
15769,56086.15440199,-0.07453249,1.027093,0.001586,1.016077,0.002322,1.008655,0.001557,1.010146,0.00183,
15770,56086.17483639,-0.04237482,0.990438,0.001586,0.96215,0.002322,0.972652,0.001557,0.96782,0.00183,
15771,56086.1952708,-0.01021713,0.916179,0.001586,0.853232,0.002322,0.899722,0.001557,0.882083,0.00183,
15772,56086.21570521,0.02194056,0.92797,0.001586,0.870616,0.002322,0.911296,0.001557,0.895689,0.00183,
15773,56086.23613971,0.05409839,1.005337,0.001586,0.984272,0.002322,0.987267,0.001557,0.985002,0.00183,
15774,56086.25657402,0.08625592,1.021106,0.001586,1.007714,0.002322,1.002747,0.001557,1.0032,0.00183,
15775,56086.27700843,0.11841361,1.019877,0.001586,1.006206,0.002322,1.001534,0.001557,1.001774,0.00183,
15776,56086.29744293,0.15057144,1.017749,0.001586,1.003262,0.002322,0.999439,0.001557,0.999311,0.00183,
15777,56086.31787734,0.18272912,1.022936,0.001586,1.010891,0.002323,1.004527,0.001557,1.005293,0.00183,
15778,56086.33831164,0.21488664,1.022554,0.001586,1.01024,0.002323,1.004146,0.001557,1.004845,0.00183,
15779,56086.35874615,0.24704449,1.020489,0.001586,1.007061,0.002322,1.002112,0.001557,1.002454,0.00183,
15780,56086.37918055,0.27920216,1.022089,0.001586,1.009247,0.002322,1.003678,0.001557,1.004295,0.00183,
15781,56086.39961486,0.31135969,1.018334,0.001586,1.003622,0.002323,0.999985,0.001557,0.999953,0.00183,
15782,56086.42004937,0.34351754,1.023114,0.001586,1.010552,0.002322,1.004673,0.001557,1.005464,0.00183,
15783,56086.44048377,0.37567521,1.019308,0.001586,1.004929,0.002323,1.00093,0.001557,1.001064,0.00183,
15784,56086.46091807,0.40783272,1.020393,0.001586,1.006487,0.002323,1.00199,0.001557,1.00231,0.00183,
15785,56086.48135258,0.43999057,1.008807,0.001586,0.989475,0.002323,0.990607,0.001558,0.988928,0.001832,
15786,56086.50178698,0.47214824,0.943706,0.001586,0.894035,0.002323,0.926676,0.001558,0.91377,0.001832,
15787,56086.52222139,-0.49569407,0.897659,0.001586,0.826546,0.002323,0.881454,0.001558,0.860607,0.001832,
15788,56086.54265579,-0.4635364,0.956253,0.001586,0.912461,0.002323,0.938985,0.001558,0.928241,0.001832,
15789,56086.5630901,-0.43137887,1.002282,0.001586,0.979968,0.002323,0.984178,0.001558,0.98137,0.001832,
15790,56086.603959,-0.36706336,1.003992,0.001586,0.982388,0.002323,0.985846,0.001558,0.983331,0.001832,
15791,56086.62439331,-0.33490583,1.008512,0.001586,0.988829,0.002323,0.990279,0.001558,0.988543,0.001832,
15792,56086.64482781,-0.302748,1.013171,0.001587,0.995418,0.002323,0.994848,0.001558,0.993914,0.001832,
15793,56086.68569652,-0.2384328,1.018355,0.001587,1.002691,0.002324,0.999927,0.001558,0.999885,0.001832,
15794,56086.70613102,-0.20627497,1.023109,0.001587,1.009659,0.002323,1.00459,0.001558,1.005367,0.001832,
15795,56086.72656542,-0.1741173,1.027091,0.001587,1.015569,0.002324,1.008494,0.001558,1.009956,0.001832,
15796,56086.74699992,-0.14195947,1.026541,0.001587,1.014819,0.002324,1.007948,0.001558,1.009315,0.001832,
15797,56086.76743423,-0.10980193,1.02696,0.001587,1.015385,0.002324,1.008354,0.001558,1.009792,0.001832,
15798,56086.78786863,-0.07764426,1.029631,0.001587,1.019104,0.002324,1.010971,0.001558,1.012868,0.001832,
15799,56086.80830313,-0.04548643,1.004338,0.001587,0.981705,0.002324,0.986131,0.001558,0.983666,0.001832,
15800,56086.82873743,-0.01332892,0.918963,0.001586,0.856175,0.002323,0.902299,0.001558,0.885112,0.001832,
15801,56086.84917183,0.01882876,0.924052,0.001586,0.86325,0.002323,0.907291,0.001558,0.890981,0.001832,
15802,56086.86960633,0.05098659,1.00474,0.001586,0.981211,0.002323,0.98651,0.001557,0.984112,0.00183,
15803,56086.89004074,0.08314427,1.023592,0.001586,1.008661,0.002323,1.005014,0.001557,1.005865,0.00183,
15804,56086.91047504,0.11530179,1.024655,0.001586,1.010161,0.002322,1.006052,0.001557,1.007086,0.00183,
15805,56086.93090954,0.14745962,1.019608,0.001586,1.002801,0.002323,1.001091,0.001557,1.001253,0.00183,
15806,56086.95134394,0.17961729,1.018576,0.001586,1.001368,0.002322,1.000073,0.001557,1.000057,0.00183,
15807,56086.97177844,0.21177512,1.020433,0.001586,1.004163,0.002322,1.001891,0.001557,1.002194,0.00183,
15808,56086.99221274,0.24393264,1.020695,0.001585,1.004575,0.002322,1.002142,0.001557,1.002489,0.00183,
15809,56087.01264714,0.27609031,1.022877,0.001585,1.00776,0.002322,1.004279,0.001556,1.005001,0.001829,
15810,56087.03308164,0.30824814,1.021991,0.001585,1.006429,0.002321,1.003404,0.001556,1.003973,0.001829,
15811,56087.05351594,0.34040566,1.021062,0.001585,1.005054,0.002321,1.002486,0.001556,1.002893,0.001829,
15812,56087.07395034,0.37256333,1.019767,0.001585,1.003177,0.002321,1.001209,0.001556,1.001392,0.001829,
15813,56087.09438484,0.40472116,1.018482,0.001585,1.001321,0.002321,0.999942,0.001556,0.999903,0.001829,
15814,56087.11481914,0.43687867,1.012275,0.001585,0.992211,0.002321,0.993843,0.001556,0.992733,0.001829,
15815,56087.13525354,0.46903635,0.955845,0.001584,0.909412,0.002321,0.938436,0.001556,0.927595,0.001829,
15816,56087.15568793,-0.498806,0.897814,0.001584,0.824186,0.00232,0.881457,0.001555,0.86061,0.001828,
15817,56087.17612233,-0.46664832,0.952302,0.001584,0.903849,0.00232,0.934946,0.001555,0.923492,0.001828,
15818,56087.19655683,-0.43449049,1.000384,0.001584,0.974171,0.00232,0.982147,0.001555,0.978983,0.001828,
15819,56087.21699113,-0.40233298,1.003342,0.001584,0.978456,0.00232,0.985046,0.001555,0.982391,0.001828,
15820,56087.23742553,-0.37017531,1.005681,0.001584,0.981943,0.00232,0.987337,0.001555,0.985084,0.001828,
15821,56087.25786003,-0.33801748,1.007704,0.001584,0.985033,0.00232,0.989318,0.001555,0.987413,0.001828,
15822,56087.27829432,-0.30585998,1.014838,0.001584,0.995613,0.00232,0.996316,0.001555,0.99564,0.001828,
15823,56087.29872872,-0.2737023,1.017057,0.001584,0.998934,0.00232,0.99849,0.001555,0.998196,0.001828,
15824,56087.31916322,-0.24154447,1.02094,0.001584,1.004612,0.00232,1.002296,0.001555,1.00267,0.001828,
15825,56087.33959752,-0.20938696,1.024694,0.001584,1.010028,0.00232,1.005976,0.001555,1.006996,0.001828,
15826,56087.36003191,-0.1772293,1.023949,0.001584,1.008815,0.00232,1.00524,0.001555,1.006131,0.001828,
15827,56087.38046641,-0.14507147,1.027916,0.001584,1.014518,0.00232,1.009129,0.001555,1.010703,0.001828,
15828,56087.40090081,-0.1129138,1.029214,0.001584,1.016371,0.00232,1.010398,0.001555,1.012195,0.001828,
15829,56087.4213352,-0.08075614,1.029445,0.001584,1.016753,0.00232,1.010619,0.001555,1.012455,0.001828,
15830,56087.4417696,-0.04859847,1.009454,0.001584,0.987594,0.00232,0.990988,0.001555,0.989376,0.001828,
15831,56087.462204,-0.0164408,0.926377,0.001584,0.866029,0.00232,0.909426,0.001555,0.893491,0.001828,
15832,56087.48263839,0.01571686,0.91487,0.001584,0.849349,0.00232,0.898125,0.001555,0.880205,0.001828,
15833,56087.50307279,0.04787453,0.997589,0.001584,0.970675,0.002321,0.979325,0.001555,0.975665,0.001828,
15834,56087.52350718,0.08003219,1.019712,0.001584,1.003042,0.002321,1.001038,0.001555,1.001191,0.001828,
15835,56087.54394168,0.11219002,1.02271,0.001584,1.007251,0.002321,1.003975,0.001555,1.004644,0.001828,
15836,56087.56437597,0.14434752,1.022854,0.001584,1.007233,0.00232,1.004112,0.001555,1.004805,0.001828,
15837,56087.58481037,0.17650519,1.020911,0.001584,1.004222,0.002321,1.002199,0.001555,1.002556,0.001828,
15838,56087.60524486,0.20866301,1.023099,0.001585,1.007413,0.002321,1.004342,0.001555,1.005075,0.001828,
15839,56087.62567916,0.24082052,1.021118,0.001585,1.004645,0.002321,1.002392,0.001556,1.002783,0.001829,
15840,56087.64611365,0.27297834,1.023039,0.001585,1.007679,0.002321,1.004272,0.001556,1.004993,0.001829,
15841,56087.66654805,0.30513601,1.02436,0.001585,1.009813,0.002321,1.005564,0.001556,1.006512,0.001829,
15842,56087.68698234,0.33729351,1.022401,0.001585,1.007042,0.002321,1.003635,0.001556,1.004244,0.001829,
15843,56087.70741684,0.36945134,1.020957,0.001585,1.00492,0.002321,1.002213,0.001556,1.002572,0.001829,
15844,56087.72785123,0.401609,1.019747,0.001585,1.003092,0.002321,1.00102,0.001556,1.00117,0.001829,
15845,56087.74828552,0.4337665,1.015396,0.001585,0.996681,0.002322,0.996743,0.001556,0.996142,0.001829,
15846,56087.76872002,0.46592433,0.965397,0.001585,0.923425,0.002321,0.947658,0.001556,0.938437,0.001829,
15847,56087.78915441,0.49808198,0.898769,0.001585,0.825836,0.002322,0.882249,0.001556,0.861541,0.001829,
15848,56087.8095888,-0.46976036,0.943256,0.001585,0.891084,0.002322,0.925914,0.001556,0.912874,0.001829,
15849,56087.8300232,-0.43760269,1.002121,0.001585,0.97734,0.002321,0.983692,0.001556,0.980799,0.001829,
15850,56087.85045759,-0.40544503,1.003857,0.001585,0.979813,0.002321,0.985391,0.001556,0.982796,0.001829,
15851,56087.87089198,-0.37328737,1.007288,0.001585,0.984794,0.002322,0.988754,0.001556,0.98675,0.001829,
15852,56087.89132638,-0.3411297,1.008625,0.001585,0.986819,0.002322,0.990061,0.001556,0.988286,0.001829,
15853,56087.91176077,-0.30897204,1.011603,0.001585,0.991404,0.002322,0.992979,0.001556,0.991717,0.001829,
15854,56087.93219516,-0.27681439,1.01834,0.001585,1.001611,0.002322,0.999587,0.001556,0.999485,0.001829,
15855,56087.95262955,-0.24465673,1.021527,0.001585,1.00662,0.002322,1.00271,0.001556,1.003157,0.001829,
15856,56087.97306394,-0.21249907,1.02307,0.001585,1.009104,0.002322,1.004219,0.001556,1.004931,0.001829,
15857,56087.99349834,-0.1803414,1.022707,0.001585,1.008607,0.002321,1.003858,0.001556,1.004506,0.001829,
15858,56088.01393273,-0.14818374,1.02529,0.001585,1.012241,0.002322,1.006388,0.001556,1.007481,0.001829,
15859,56088.03436712,-0.11602609,1.024985,0.001585,1.011528,0.002322,1.006084,0.001556,1.007123,0.001829,
15860,56088.05480161,-0.08386827,1.02627,0.001585,1.013123,0.002322,1.00734,0.001556,1.0086,0.001829,
15861,56088.0752359,-0.05171077,1.012178,0.001585,0.992239,0.002322,0.993503,0.001556,0.992333,0.001829,
15862,56088.09567029,-0.01955312,0.934627,0.001585,0.878463,0.002322,0.917378,0.001556,0.902839,0.001829,
15863,56088.11610478,0.0126047,0.911572,0.001585,0.844692,0.002322,0.894744,0.001556,0.876231,0.001829,
15864,56088.13653907,0.0447622,0.991032,0.001585,0.961302,0.002322,0.972732,0.001556,0.967914,0.001829,
15865,56088.15697356,0.07692001,1.023815,0.001585,1.00959,0.002322,1.004905,0.001556,1.005737,0.001829,
15866,56088.17740795,0.10907767,1.023289,0.001586,1.009093,0.002322,1.004383,0.001556,1.005124,0.001829,
15867,56088.19784224,0.14123517,1.01799,0.001586,1.001571,0.002322,0.999177,0.001556,0.999003,0.001829,
15868,56088.21827673,0.17339298,1.017265,0.001586,1.00067,0.002322,0.99846,0.001556,0.99816,0.001829,
15869,56088.23871112,0.20555064,1.022061,0.001586,1.007749,0.002322,1.003163,0.001556,1.003689,0.001829,
15870,56088.25914541,0.23770814,1.019398,0.001585,1.003811,0.002321,1.000544,0.001556,1.00061,0.001829,
15871,56088.2795799,0.26986595,1.019098,0.001585,1.0033,0.002321,1.000244,0.001555,1.000258,0.001828,
15872,56088.30001429,0.30202361,1.025866,0.001584,1.013162,0.00232,1.006882,0.001555,1.008061,0.001828,
15873,56088.32044858,0.33418111,1.020893,0.001584,1.005856,0.002319,1.001996,0.001554,1.002317,0.001827,
15874,56088.34088307,0.36633893,1.021753,0.001583,1.007121,0.002319,1.002835,0.001554,1.003304,0.001827,
15875,56088.36131745,0.39849657,1.016077,0.001583,0.998793,0.002318,0.997259,0.001553,0.996748,0.001826,
15876,56088.38175194,0.43065438,1.01661,0.001582,0.999532,0.002317,0.997777,0.001553,0.997357,0.001826,
