solution_id,source_id,global_ranking,reference_time,frequency,frequency_error,geom_model_reference_level,geom_model_reference_level_error,geom_model_gaussian1_phase,geom_model_gaussian1_phase_error,geom_model_gaussian1_sigma,geom_model_gaussian1_sigma_error,geom_model_gaussian1_depth,geom_model_gaussian1_depth_error,geom_model_gaussian2_phase,geom_model_gaussian2_phase_error,geom_model_gaussian2_sigma,geom_model_gaussian2_sigma_error,geom_model_gaussian2_depth,geom_model_gaussian2_depth_error,geom_model_cosine_half_period_amplitude,geom_model_cosine_half_period_amplitude_error,geom_model_cosine_half_period_phase,geom_model_cosine_half_period_phase_error,model_type,num_model_parameters,reduced_chi2,derived_primary_ecl_phase,derived_primary_ecl_phase_error,derived_primary_ecl_duration,derived_primary_ecl_duration_error,derived_primary_ecl_depth,derived_primary_ecl_depth_error,derived_secondary_ecl_phase,derived_secondary_ecl_phase_error,derived_secondary_ecl_duration,derived_secondary_ecl_duration_error,derived_secondary_ecl_depth,derived_secondary_ecl_depth_error
375316653866487564,2080063931448749824,0.5282881,2235.7836227049343,3.9756702991987853,1.49264115e-05,11.346475,0.09616948,0.29323864,0.0024646162,0.23523307,0.03384959,0.7990248,0.10377934,0.79395306,0.0026208467,0.17371018,0.013750899,0.6767257,0.06921219,--,--,--,--,TWOGAUSSIANS,8,53.56759,0.7945931,0.0029041758,0.4,0.0,0.14556746,0.008055572,0.29283863,0.0025696491,0.4,0.0,0.12262458,0.004030186
375316653866487564,2073906430127699712,0.5083225,2180.446023305314,1.5368056648910293,2.1273183e-05,16.85137,0.010902241,0.18046859,0.010278717,0.053298537,0.008030354,0.10097009,0.027772972,0.4976967,0.033863824,0.014132985,0.030443545,1.471263,1.29332,--,--,--,--,TWOGAUSSIANS,8,68.32929,0.4976967,0.033863824,0.079144716,0.17048386,1.471263,1.29332,0.18046859,0.010278717,0.2984718,0.044969983,0.10097009,0.027772972
375316653866487564,2132960065768816000,0.52859616,2253.7796061449544,4.526152860596977,1.0779646e-05,15.764094,0.0091997925,0.22130714,0.0025266486,0.10166878,0.008512196,0.10036059,0.008742627,0.6923278,0.007160286,0.10067239,0.012852971,0.10000757,0.008912794,--,--,--,--,TWOGAUSSIANS,8,9.135247,0.22131714,0.0025202585,0.4,0.0,0.09378986,0.0044856495,0.6923278,0.007160286,0.4,0.0,0.0934373,0.005642385
375316653866487564,2131900651955196416,0.5608141,2246.933866876792,4.239889359158912,1.780501e-05,15.182833,0.10829849,0.18601738,0.009274839,0.05341001,0.033146344,0.2264342,0.1929428,0.6767203,0.0069378605,0.053091276,0.020493785,0.37437764,0.2382796,0.098239094,0.12179466,0.6767203,0.0069378605,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,191.84637,0.6767203,0.0069378605,0.29731116,0.1147652,0.5708481,0.08954285,0.18449739,0.007475603,0.29909605,0.1601758,0.42234424,0.057587035
375316653866487564,2086842734172524416,0.6226047,2212.0856076791806,4.211147323580882,4.310108e-06,15.939581,0.0035277556,0.18882772,0.0272927,0.01233587,0.020710861,0.041221123,1.741753,0.75202334,0.0011236559,0.04903663,0.011655442,0.076070495,0.007471864,0.11666766,0.004543098,0.75202334,0.0011236559,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,12.399442,0.75202334,0.0011236559,0.27460513,0.065270476,0.30940562,0.009770128,0.19268773,0.06468466,0.069080874,0.11598083,0.24163006,1.7402506
375316653866487564,2077400678073089280,0.61821175,2223.3294627642754,4.168267121606551,5.33953e-06,14.282279,0.022892514,0.25555414,0.0022907057,0.047639318,0.005283951,0.40647158,0.05794931,0.7529108,0.0025703756,0.046044007,0.0068223164,0.35036734,0.055405926,0.13542983,0.03882784,0.25555414,0.0022907057,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,328.72488,0.25555414,0.0022907057,0.26678017,0.029590124,0.6773306,0.029864835,0.7532108,0.0022003262,0.25784644,0.03820497,0.6211602,0.02759622
375316653866487564,2078718167879352832,0.4932242,2243.265505571954,4.126022686034628,1.5984868e-05,13.48294,0.231913,0.20528896,0.009787605,0.1759411,0.11383707,0.13814288,0.22505115,0.72510433,0.013405,0.14528488,0.04248236,0.14414398,0.16020547,--,--,--,--,TWOGAUSSIANS,8,43.80344,0.7290043,0.0065982114,0.4,0.0,0.07386453,0.0053559975,0.20329897,0.006455286,0.4,0.0,0.063588925,0.0051470203
375316653866487564,2105310097109396736,0.5858074,2240.3986443910235,4.1168767021762145,6.812531e-06,12.922816,0.014353563,0.29727924,0.004087055,0.04827147,0.0059982385,0.3181281,0.032822482,0.79954785,0.002266949,0.04463953,0.004647421,0.373437,0.04504803,0.09729018,0.020164367,0.79954785,0.002266949,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,241.01753,0.79954785,0.002266949,0.24998137,0.02602556,0.5680169,0.041724272,0.29750922,0.00361468,0.2703202,0.033590134,0.5126725,0.017355068
375316653866487564,2126128868747313408,0.5784811,2192.244172640872,4.11163580909027,1.3186193e-05,16.929148,0.020003103,0.17315194,0.003268439,0.052589588,0.012035255,0.12766908,0.04418752,0.67419595,0.006270268,0.05937561,0.013621455,0.19132423,0.035169512,0.097975254,0.021925688,0.17315194,0.003268439,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,17.743805,0.67419595,0.005730881,0.3325034,0.07628015,0.3872386,0.018618504,0.17315194,0.003268439,0.2945017,0.06739743,0.32359186,0.023965837
375316653866487564,2128045145717218304,0.60870767,2217.4410520656174,4.079590612982236,6.554331e-06,15.413948,0.03137069,0.24057768,0.0031402726,0.05780869,0.015915634,0.391254,0.1194745,0.7279307,0.002567765,0.058251698,0.00748539,0.35843998,0.06168774,0.10191317,0.035270106,0.24057768,0.0031402726,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,69.34234,0.24057768,0.0031402726,0.32372865,0.086413555,0.5950306,0.15526468,0.7296007,0.002104926,0.3262095,0.041918185,0.56110126,0.014476985
375316653866487564,2132201230946203392,0.52448964,2227.5689651516973,4.026713851687954,1.9277502e-05,14.849223,1.0045745,0.25231177,0.008354339,0.19439708,0.08892467,0.6314634,0.8962872,0.75875604,0.009388256,0.18590799,0.082520425,0.6403427,0.8474402,--,--,--,--,TWOGAUSSIANS,8,63.402203,0.7625561,0.00560996,0.4,0.0,0.16271478,0.019377118,0.24849176,0.004954948,0.4,0.0,0.14200678,0.00868173
375316653866487564,2132988137675373312,0.5872221,2196.421056504513,3.9769001606795342,1.0440603e-05,15.7166815,0.00673358,0.24198034,0.0027370506,0.102178186,0.004113569,0.2780452,0.008126694,0.7443069,0.0038067864,0.07467631,0.007410494,0.27783883,0.010645407,--,--,--,--,TWOGAUSSIANS,8,28.789783,0.24198034,0.0027370506,0.4,0.0,0.26833597,0.006925512,0.7443069,0.0038067864,0.4,0.0,0.26813313,0.012639655
375316653866487564,2103684297369137664,0.5680204,2229.7670442985573,3.9077111290620583,5.2428654e-06,13.281063,0.02206294,0.23202752,0.0018012025,0.045076553,0.003419453,0.6001252,0.04510888,0.7234659,0.002829386,0.059307173,0.009671429,0.66807306,0.12657706,0.10538923,0.024244504,0.23202752,0.0018012025,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,919.49304,0.7241559,0.0026042408,0.33212015,0.054160003,0.878241,0.15625277,0.23202752,0.0018012025,0.25242868,0.019148936,0.81085354,0.012912191
375316653866487564,2130523410563338368,0.54448414,2243.1443417672817,3.8872218913722776,1.8997951e-05,15.383604,0.01981953,0.25910935,0.0067596664,0.092450984,0.010605596,0.22362547,0.020132622,0.752738,0.0034009758,0.084736116,0.008097793,0.26595226,0.017987395,--,--,--,--,TWOGAUSSIANS,8,106.041145,0.752738,0.0034009758,0.4,0.0,0.25778311,0.011927416,0.25910935,0.0067596664,0.4,0.0,0.21545611,0.013784993
375316653866487564,2080314899279852928,0.6803316,2221.208253178238,3.8758079647228656,2.3039859e-06,15.623062,0.00392029,0.25259164,0.0013208856,0.047502045,0.00336104,0.2198015,0.017267246,0.74957657,0.0010582969,0.04832941,0.0018562301,0.27138373,0.009481372,0.1059424,0.0057739005,0.25259164,0.0013208856,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,8.87779,0.74995655,0.00089580734,0.2706447,0.010394889,0.4832012,0.00609373,0.25259164,0.0013208856,0.26601145,0.018821824,0.43168545,0.016824286
375316653866487564,2080099463720600576,0.5308412,2165.05401735322,3.8684910941014476,1.607097e-05,17.516195,0.0850473,0.2936202,0.0034239779,0.05434373,0.011819786,0.688912,0.0568576,0.7746907,0.015175047,0.071150646,0.035360303,0.66743875,0.13723336,--,--,--,--,TWOGAUSSIANS,8,110.99431,0.2936202,0.003418078,0.3043249,0.0661908,0.68865234,0.05268587,0.7746907,0.015175047,0.3984436,0.03215616,0.6671791,0.14430402
375316653866487564,2106528733950556800,0.55670923,2226.1591091582086,3.820271057672468,6.8612594e-06,15.609359,0.0030030839,0.27582246,0.0059373504,0.074789554,0.011078318,0.07871428,0.005706305,0.77123076,0.0018412195,0.070494585,0.0038509166,0.07483939,0.0029847703,--,--,--,--,TWOGAUSSIANS,8,5.0783625,0.27582246,0.0059373504,0.4,0.006208535,0.078345396,0.006021842,0.77123076,0.0018412195,0.39476967,0.019702658,0.07447051,0.0027047088
375316653866487564,2103864514198371072,0.5469409,2210.3535044761484,3.790385198289479,1.5306561e-05,15.440738,0.012633328,0.23044336,0.004154238,0.08083371,0.006129009,0.5079628,0.022401258,0.7344188,0.0070701805,0.072921894,0.006269015,0.3203952,0.027054885,--,--,--,--,TWOGAUSSIANS,8,277.17355,0.23044336,0.004154238,0.4,0.0,0.50418055,0.023131756,0.7344188,0.0070701805,0.4,0.0075988173,0.31661293,0.026867894
375316653866487564,2085708209974595840,0.60292464,2224.051343990227,3.7676640258877536,5.521676e-06,14.673216,0.009099141,0.24886478,0.0013591874,0.05447505,0.005613797,0.16625698,0.016701072,0.7494205,0.0030971537,0.053781927,0.005631282,0.12213956,0.019736707,0.08673358,0.010815317,0.24886478,0.0013591874,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,63.677605,0.24886478,0.0013591874,0.3050603,0.031437263,0.33971694,0.008889809,0.7494205,0.002899811,0.30117878,0.03153518,0.2955974,0.006204763
375316653866487564,2101413565343321216,0.4611521,2232.91997051273,3.7497228840684853,1.3414373e-05,15.0954895,0.011464984,0.21796103,0.0032906337,0.045682803,0.0051308568,0.33976287,0.047733586,0.71753603,0.003345989,0.04165038,0.0065455246,0.28848982,0.048022967,0.101308994,0.0153343305,0.21796103,0.0032906337,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,84.49764,0.21796103,0.0032906337,0.2558237,0.028732799,0.54238075,0.043077413,0.717576,0.003101924,0.23324212,0.036654938,0.49110636,0.052768946
375316653866487564,2107405113436553472,0.5690265,2231.599887394503,3.7494496766888497,7.264805e-06,15.569377,0.006322791,0.17774741,0.030950412,0.02432573,0.020348039,0.30960396,0.7591143,0.71484536,0.0024428985,0.058158107,0.0049823187,0.29327124,0.03098484,0.12310016,0.010626764,0.71484536,0.0024428985,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,142.5034,0.17903742,0.031992726,0.13622409,0.11394901,0.5430872,0.7591542,0.71484536,0.0024428985,0.3256854,0.027900985,0.5394432,0.027363343
375316653866487564,2051287070750548736,0.549694,2223.1037526501323,3.735796851820835,1.1066477e-05,15.922478,0.024928244,0.253702,0.0051488555,0.10716399,0.015091304,0.3905785,0.045463536,0.75577015,0.003590747,0.08954374,0.0063817943,0.44144005,0.023639455,--,--,--,--,TWOGAUSSIANS,8,66.80017,0.75577015,0.003590747,0.4,0.0,0.40985388,0.010172138,0.253702,0.0051488555,0.4,0.0,0.3589778,0.057753786
375316653866487564,2102589939704341760,0.4876254,2244.774703152167,3.7282425643916532,1.7437396e-05,16.11626,0.0062057013,0.28667146,0.007232156,0.022816962,0.03441761,0.10866242,0.023144178,--,--,--,--,--,--,0.10719608,0.009656956,0.28667146,0.007232156,ONEGAUSSIAN_WITH_ELLIPSOIDAL,6,118.58491,0.28667146,0.007232156,0.12777498,0.19273862,0.32305443,0.017537393,--,--,--,--,--,--
375316653866487564,2128936128090700800,0.62481433,2240.09793244503,3.67039053058986,7.977714e-06,15.8509655,0.009180179,0.26168767,0.0019796093,0.039549634,0.0038015677,0.4376706,0.020554103,0.7629979,0.0019079237,0.044596016,0.002808067,0.49673757,0.029068416,0.15967256,0.010118516,0.26168767,0.0019796093,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,72.88688,0.7629979,0.0019067377,0.2497377,0.015725175,0.8160606,0.028470242,0.26168767,0.0019796093,0.22147794,0.021288779,0.7570152,0.023359085
375316653866487564,2100244647040760320,0.61293757,2248.281643603252,3.6677073619160776,4.404265e-06,15.762813,0.0073231496,0.22188663,0.0018832167,0.050764304,0.007908015,0.16613929,0.019022213,0.71543044,0.0043176925,0.05107458,0.003667332,0.3021067,0.027591566,0.12924398,0.010740074,0.22188663,0.0018832167,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,25.717775,0.71640044,0.0035371317,0.28601763,0.02053706,0.5602312,0.022986636,0.22188663,0.0018832167,0.28428012,0.044284884,0.42462528,0.014774137
375316653866487564,2101782485853154176,0.5916425,2203.331631102732,3.664236600400686,1.51507475e-05,15.725757,0.009783457,0.24297091,0.0035240683,0.04041192,0.008909823,0.11105916,0.019543402,0.74431574,0.0065175877,0.050171923,0.008854511,0.15054178,0.02132244,0.08595276,0.011617802,0.24297091,0.0035240683,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,59.97602,0.74431574,0.0058535514,0.28096277,0.04958526,0.3224343,0.01009886,0.24297091,0.0035240683,0.22630674,0.04989501,0.28296396,0.012871731
375316653866487564,2052905483147568000,0.6055195,2244.8222316232973,3.6547766392969327,3.0144845e-06,14.145473,0.011666262,0.2810955,0.0020435182,0.058869723,0.004497698,0.29022545,0.028341131,0.77522653,0.0013981242,0.04819558,0.0041500377,0.21270797,0.027949635,0.11702634,0.017379848,0.77522653,0.0013981242,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,179.31503,0.28003553,0.0015775812,0.32967046,0.02518711,0.5239942,0.018449167,0.77522653,0.0013981242,0.26989523,0.02324021,0.44673735,0.0109691955
375316653866487564,2107518156976176512,0.5246414,2230.3394062532216,3.6526084603707867,3.41897e-05,14.274752,0.027927376,0.26596504,0.007726557,0.095896855,0.012595049,0.33032298,0.029051078,0.73112726,0.007277863,0.10662395,0.01081938,0.4234126,0.029202413,--,--,--,--,TWOGAUSSIANS,8,648.647,0.73112726,0.007277863,0.4,0.0,0.40042827,0.021322556,0.26599503,0.0077001103,0.4,0.0,0.30736873,0.023530144
375316653866487564,2132836228973574656,0.50818974,2214.6663320657663,3.651410264661958,2.4989202e-05,12.559975,0.03581157,0.27346078,0.00782919,0.106780104,0.019790564,0.13178834,0.034418095,0.7565528,0.005974316,0.12652497,0.026874635,0.1344105,0.034238376,--,--,--,--,TWOGAUSSIANS,8,219.86435,0.7565528,0.005974316,0.4,0.0,0.11162641,0.006481523,0.27361077,0.007730284,0.4,0.0,0.109122284,0.005997085
375316653866487564,2053180631631496320,0.58884823,2231.7300359149604,3.640053302689098,5.697186e-06,13.904203,0.0063335802,0.21743765,0.0015481327,0.055026725,0.0055528576,0.12157901,0.018541427,0.7215149,0.011010406,0.047519602,0.014188157,0.100960955,0.017891817,0.09345971,0.011333929,0.21743765,0.0015481327,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,192.53802,0.21743765,0.0015481327,0.30814967,0.031096004,0.30849436,0.011689334,0.7215149,0.010185437,0.26610976,0.07945368,0.28775367,0.01175802
375316653866487564,2128288756261701504,0.60431105,2260.8230021838654,3.6306619155788376,5.9139784e-06,13.555953,0.030928344,0.3285304,0.0053319423,0.06904007,0.010721829,0.1856486,0.06789972,0.8176826,0.0013145177,0.05923392,0.015650565,0.13723852,0.0641012,0.09115777,0.03975316,0.8176826,0.0013145177,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,140.81664,0.3256004,0.0039239726,0.38662437,0.04346599,0.3671814,0.018229367,0.8176826,0.0013145177,0.33170995,0.08764316,0.31938925,0.022104373
375316653866487564,2126574304096553344,0.5798629,2246.4928897900777,3.61971675729722,1.4370998e-05,17.802324,0.02824918,0.28318423,0.004962274,0.055550165,0.006554163,0.19395573,0.05923437,0.7856036,0.0076672067,0.05555722,0.013182274,0.31263235,0.0650583,0.11775235,0.032755088,0.28318423,0.004962274,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,8.701609,0.7856036,0.0073571573,0.31112045,0.07382073,0.5480634,0.07752438,0.28318423,0.004962274,0.31108093,0.03670331,0.42944118,0.01434755
375316653866487564,2052721899067179136,0.55662644,2271.141353711303,3.614701430680626,9.805868e-06,12.643643,0.21786511,0.28792983,0.0047712466,0.21136026,0.0316251,1.2142867,0.2415946,0.79056233,0.003657809,0.21096762,0.028545938,1.1812035,0.2052162,--,--,--,--,TWOGAUSSIANS,8,131.93925,0.28478983,0.0056900643,0.4,0.0,0.17287193,0.004832432,0.7941123,0.003098611,0.4,0.0,0.14532204,0.005171477
375316653866487564,2134935334110510592,0.60020536,2212.550995666954,3.6117012861519635,6.4323053e-06,14.931955,0.040241428,0.25011176,0.0027617398,0.06149709,0.015429139,0.23264638,0.07067913,0.7345827,0.0039121863,0.067706354,0.011795897,0.33053687,0.07681891,0.0723069,0.042699598,0.25011176,0.0027617398,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,139.72314,0.73670274,0.0032326512,0.37915558,0.065877534,0.47375292,0.011930539,0.25011176,0.0027617398,0.34438372,0.086403176,0.3770485,0.02261793
375316653866487564,2129780827898271488,0.6294607,2218.023511394729,3.5813290002823104,5.722232e-06,14.495194,0.028773172,0.33842048,0.0020168682,0.06464901,0.0050876704,0.40103808,0.068675935,0.83108485,0.0024833267,0.060028713,0.0064087324,0.38289332,0.058489066,0.07237938,0.032572422,0.33842048,0.0020168682,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,134.5823,0.33842048,0.0020168682,0.36203447,0.028490955,0.54553413,0.03185527,0.83179486,0.0022405328,0.3361608,0.035888903,0.5271119,0.010686993
375316653866487564,2076260725037150976,0.5578977,2224.6305842788097,3.5757125654456083,1.8961286e-05,15.721707,0.037006784,0.18207328,0.016913714,0.06319683,0.030009016,0.1883334,1.8133177,0.69717306,0.0014538335,0.06665907,0.014954249,0.21372052,0.06808221,0.038490266,0.040687963,0.69717306,0.0014538335,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,50.807358,0.69717306,0.0014538335,0.3732908,0.083743796,0.29048905,0.018438503,0.18379328,0.01695059,0.35390225,0.1680505,0.2644894,1.8428253
375316653866487564,2119104432551427456,0.54180896,2262.2648716260264,3.5714604585694,1.1135113e-05,14.4857,0.1340449,0.26281905,0.0012645514,0.16012168,0.008563841,0.9957107,0.13972718,0.7602314,0.0015575784,0.2699582,0.02035653,1.5455996,0.13116288,--,--,--,--,TWOGAUSSIANS,8,55.37855,0.7602314,0.0015575784,0.4,0.0,0.24021848,0.007470945,0.26518905,0.0011840023,0.4,0.0,0.2281809,0.0025833843
375316653866487564,2101773930278052864,0.6198351,2214.8388604811885,3.5641472861680024,4.395412e-06,15.207024,0.008634964,0.22585464,0.0022476974,0.05383404,0.0029304577,0.40605247,0.022083271,0.7162519,0.0023275209,0.049865827,0.00570254,0.26693955,0.021467846,0.10808236,0.012813495,0.7162519,0.0023275209,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,81.97866,0.22481464,0.0019541283,0.30147064,0.016410563,0.62151116,0.013959008,0.7162519,0.0023275209,0.27924863,0.03193422,0.4830991,0.017115954
375316653866487564,2130257328749754752,0.5790497,2262.155437390854,3.5636953548889134,1.3373937e-05,13.071899,0.0044167168,0.27141643,0.003613881,0.08008697,0.0043519083,0.22317207,0.011395229,0.7688973,0.0042347023,0.08687683,0.0044486867,0.22817065,0.0063584037,--,--,--,--,TWOGAUSSIANS,8,208.03998,0.7688973,0.0042347023,0.4,0.0,0.22330333,0.005956099,0.27141643,0.003613881,0.4,0.0,0.21830477,0.0121140955
375316653866487564,2085183944784908928,0.56020355,2222.0343650795494,3.559198733811403,6.60766e-06,15.180009,0.013110365,0.16775739,0.0030723426,0.09648236,0.0082306815,0.2484014,0.011112808,0.6776067,0.0023116923,0.09653157,0.006361092,0.19300741,0.013048348,--,--,--,--,TWOGAUSSIANS,8,42.37443,0.16775739,0.0030723426,0.4,0.0,0.23504667,0.011346978,0.6776067,0.0023116923,0.4,0.0,0.17965285,0.0075764097
375316653866487564,2102718445127237504,0.6622228,2193.8828334601008,3.5566282018081576,1.921347e-06,12.908669,0.0027034613,0.21585128,0.001142127,0.044102207,0.002587256,0.1947866,0.00902511,0.7437643,0.00032284408,0.023351269,0.0010470614,0.21351577,0.00685103,0.11962117,0.004773654,0.21585128,0.001142127,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,80.210014,0.7437643,0.00032284408,0.1307671,0.005863544,0.44547427,0.0032488143,0.21585128,0.001142127,0.24697235,0.014488634,0.4340288,0.008611144
375316653866487564,2102589767905626240,0.55027074,2254.9425537873435,3.5486914943464325,1.6938477e-05,15.461407,0.04152546,0.2653285,0.005446403,0.12083637,0.017773818,0.2890882,0.039596956,0.75551033,0.0036191654,0.10493778,0.01416944,0.29975194,0.035547,--,--,--,--,TWOGAUSSIANS,8,96.96972,0.75551033,0.0036191654,0.4,0.0,0.25409073,0.011671601,0.26533848,0.005450033,0.4,0.0,0.24331804,0.009480922
375316653866487564,2125795166969906944,0.59613216,2209.5278666959366,3.5462675650428257,5.5267424e-06,14.456573,0.012784619,0.2654428,0.0013541826,0.058814984,0.0055298945,0.23038092,0.025628302,0.7641018,0.0026321113,0.04879699,0.0062310095,0.15969113,0.027295528,0.09537478,0.01631689,0.2654428,0.0013541826,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,120.44429,0.2654428,0.0013541826,0.3293639,0.030967409,0.42110273,0.016677884,0.7643518,0.0021504539,0.27326316,0.034893654,0.35040188,0.010140478
375316653866487564,2080609293514100992,0.49363378,2192.4837380752624,3.5452963795602757,3.2560467e-05,14.917953,0.018183345,0.28894404,0.0128682945,0.106069885,0.015926527,0.26463518,0.020348081,0.79646695,0.006419222,0.07869965,0.013226472,0.1783871,0.019222282,--,--,--,--,TWOGAUSSIANS,8,336.66327,0.28894404,0.0128682945,0.4,0.0,0.25445962,0.01742464,0.79646695,0.0064267474,0.4,0.0,0.1682199,0.017922888
375316653866487564,2104245391897614976,0.5250533,2224.6824332378337,3.524942475691007,2.3549977e-05,15.448846,0.17643829,0.25949255,0.0063075563,0.16766603,0.09799035,0.16232581,0.17363015,0.766808,0.0063092094,0.120561734,0.042365376,0.14355686,0.1357189,--,--,--,--,TWOGAUSSIANS,8,27.428404,0.25941253,0.0062596505,0.4,0.0,0.09787369,0.0057126097,0.767698,0.0046138843,0.4,0.0,0.08288702,0.007676559
375316653866487564,2080087850128630144,0.6444647,2224.8151715013646,3.519644192884441,4.493333e-06,15.176809,0.004839284,0.2669961,0.0012622043,0.07528192,0.0013500921,0.49418533,0.006947846,0.7618888,0.0015649362,0.08090498,0.0018455558,0.54010266,0.0055938615,--,--,--,--,TWOGAUSSIANS,8,44.101715,0.7618888,0.0015649362,0.4,0.0,0.5345619,0.005205032,0.2669961,0.0012622043,0.4,0.0,0.48864457,0.00658171
375316653866487564,2129040341178106752,0.6129048,2207.3300138821396,3.509513885395943,6.907125e-06,13.6954155,0.0054980996,0.27358595,0.0019152581,0.040774383,0.0039284234,0.24721815,0.015584369,0.77088493,0.004490245,0.050187472,0.004322772,0.31546995,0.025935285,0.11843039,0.008507252,0.27358595,0.0019152581,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,311.50378,0.7712349,0.0040124566,0.28104985,0.024207523,0.55226964,0.019641874,0.27358595,0.0019152581,0.22833654,0.021999171,0.48407722,0.0144255785
375316653866487564,2106224611607151488,0.54560524,2278.4605259627224,3.5093659927886787,1.18534945e-05,15.237528,0.11967325,0.27754346,0.0033267299,0.23882988,0.031058628,0.730622,0.11919472,0.7790898,0.0026452083,0.15919279,0.013194329,0.6390656,0.0894174,--,--,--,--,TWOGAUSSIANS,8,24.904228,0.78004986,0.002594792,0.4,0.0,0.19133638,0.009158175,0.27702343,0.0036411278,0.4,0.0,0.12902099,0.0065227593
375316653866487564,2128774328084530688,0.5251893,2191.5291270668927,3.5058250675137503,1.7017055e-05,14.958809,0.02893686,0.21271648,0.004671556,0.117624156,0.026096838,0.114943355,0.025582515,0.7196876,0.0066053034,0.10712284,0.022791423,0.12832755,0.027703226,--,--,--,--,TWOGAUSSIANS,8,47.63556,0.71970755,0.0066298987,0.4,0.0,0.10937245,0.0061528515,0.21270648,0.0046821404,0.4,0.0,0.095965005,0.0051521626
375316653866487564,2077831480470491904,0.6110756,2230.893219702516,3.49404101162048,7.934627e-06,15.3247795,0.0025542174,0.23457602,0.0018226381,0.08215149,0.0032170352,0.22704051,0.0075568235,0.73232704,0.0026793992,0.07685509,0.0029945448,0.19215173,0.0030727794,--,--,--,--,TWOGAUSSIANS,8,17.513803,0.23457602,0.0018226381,0.4,0.0,0.22418742,0.008028448,0.73232704,0.0026793992,0.4,0.0,0.18929863,0.0027270776
375316653866487564,2132103271332605184,0.61737305,2227.4415002953556,3.4878011806065135,6.9204366e-06,15.403402,0.011945489,0.26836064,0.0017929873,0.0445254,0.0035821123,0.39078897,0.035271004,0.7723051,0.0012020946,0.045025017,0.0026020685,0.4638753,0.028997859,0.09077027,0.019342994,0.7723051,0.0012020946,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,121.268745,0.7723051,0.0012020946,0.2521401,0.014571583,0.64541537,0.013544928,0.26863065,0.001655465,0.24934223,0.020059828,0.57222515,0.029145248
375316653866487564,2131302723789458688,0.67026895,2235.389076593028,3.467768546468113,5.225943e-06,14.838028,0.009035437,0.28834972,0.0015012098,0.049859945,0.0024076204,0.57546216,0.027924584,0.7896102,0.0015317721,0.04245607,0.0025247708,0.3897941,0.018764837,0.13861702,0.012362393,0.28834972,0.0015012098,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,82.16539,0.28834972,0.0015012098,0.2792157,0.013482675,0.85269386,0.023133345,0.7896102,0.0015317721,0.23775399,0.014138717,0.6670084,0.010179639
375316653866487564,2101406830834451456,0.5643031,2215.0811670597336,3.4612275412891,1.2806821e-05,14.910511,0.022145305,0.19268979,0.003664304,0.0313557,0.02831283,0.11017399,0.04676782,0.6970031,0.004397455,0.059080027,0.011623701,0.19142412,0.045163993,0.1045658,0.029335136,0.19268979,0.003664304,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,171.22571,0.6970031,0.004397455,0.33084816,0.06509273,0.40038383,0.025911894,0.19268979,0.003664304,0.17559192,0.15855186,0.31928727,0.013738945
