KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
7199353,0.78,OverContact,159767169,,,2125795166969906944,"0.20562205, 0.23414914, 0.29089284, 0.269336",OverContact,0.2908928394317627
10350225,0.8,OverContact,271878314,,,2080609293514100992,"0.4910224, 0.3616711, 0.1037407, 0.043565776",Detached,0.49102240800857544
6929869,0.96,Ellipsoidal,164828441,,,2104245391897614976,"0.18725695, 0.033650834, 0.043501362, 0.7355909",Ellipsoidal,0.7355908751487732
9533706,0.78,OverContact,271254961,,,2080087850128630144,"0.34447554, 0.18557818, 0.15549022, 0.31445608",Detached,0.34447553753852844
11405559,0.75,OverContact,26814392,,,2129040341178106752,"0.729045, 0.26860976, 0.0022801033, 6.510954e-05",Detached,0.7290449738502502
8677949,0.93,Ellipsoidal,158319759,,,2106224611607151488,"0.04532939, 0.0013275143, 0.005240436, 0.9481027",Ellipsoidal,0.9481027126312256
11036301,0.95,Ellipsoidal,27238985,,,2128774328084530688,"0.1878226, 0.1594342, 0.11033431, 0.5424089",Ellipsoidal,0.5424088835716248
7367833,0.77,OverContact,275569889,,,2077831480470491904,"0.52509964, 0.03139402, 0.00038777484, 0.44311863",Detached,0.5250996351242065
11444780,0.73,OverContact,377781557,,,2132103271332605184,"0.8039657, 0.195113, 0.00090058387, 2.0665195e-05",Detached,0.80396568775177
11341950,0.74,OverContact,399913881,,,2131302723789458688,"0.649383, 0.3381442, 0.010572475, 0.0019003487",Detached,0.649383008480072
5699617,0.77,OverContact,122137668,,,2101406830834451456,"0.5072147, 0.08979392, 0.037042264, 0.36594915",Detached,0.5072147250175476
6467389,0.79,OverContact,274033125,,,2075407332218332928,"0.07411114, 0.0061647156, 0.009473686, 0.9102505",Ellipsoidal,0.9102504849433899
9882280,0.77,OverContact,158560902,,,2130455550080589312,"0.20583293, 0.19904768, 0.25505862, 0.3400607",Ellipsoidal,0.3400607109069824
4758092,0.9,Ellipsoidal,138803238,,,2076453861122485248,"0.20837478, 0.10581607, 0.13626297, 0.5495462",Ellipsoidal,0.5495461821556091
9664382,0.75,OverContact,,,,2080257827754076032,"0.43984932, 0.3047723, 0.121990904, 0.13338745",Detached,0.439849317073822
10322582,0.88,Ellipsoidal,164525361,,,2107604949674808704,"0.8133173, 0.031261254, 0.0010779796, 0.15434353",Detached,0.8133172988891602
6128248,0.76,OverContact,138099494,,,2077581719531619328,"0.18885282, 0.2549286, 0.31869194, 0.23752664",OverContact,0.3186919391155243
9995981,0.87,Ellipsoidal,164656940,,,2107556468083702912,"0.5546501, 0.39969674, 0.035543293, 0.010109873",Detached,0.5546501278877258
10847118,0.82,Ellipsoidal,48450203,,,2131567706091373952,"0.61135256, 0.252029, 0.06139663, 0.0752218",Detached,0.6113525629043579
3730067,0.62,SemiDetached,120683426,,,2100047490862964864,"0.97743, 0.017605236, 3.402136e-08, 0.0049646934",Detached,0.977429986000061
2302092,0.88,Ellipsoidal,137096796,,,2052532989223545984,"0.20985311, 0.15181845, 0.19876672, 0.43956172",Ellipsoidal,0.43956172466278076
5543482,0.8,OverContact,378089783,,,2076573707891951744,"0.27585745, 0.11188538, 0.10591152, 0.5063457",Ellipsoidal,0.5063456892967224
7884426,0.95,Ellipsoidal,159099418,,,2102868734622023808,"0.065494224, 0.009554195, 0.016278464, 0.90867317",Ellipsoidal,0.9086731672286987
7740566,0.81,Ellipsoidal,158318143,,,2105632425816544768,"0.3114438, 0.2714013, 0.20878066, 0.2083742",Detached,0.3114438056945801
6471048,0.77,OverContact,171968838,,,2075370945254291200,"0.5183967, 0.43453446, 0.037739057, 0.009329805",Detached,0.5183966755867004
7130044,0.76,OverContact,271538155,,,2077905147750076800,"0.66072106, 0.3107534, 0.020424379, 0.008101123",Detached,0.6607210636138916
7941050,0.86,Ellipsoidal,164464072,,,2105138981315182464,"0.18964346, 0.2361113, 0.30387053, 0.27037466",OverContact,0.3038705289363861
5961327,0.76,OverContact,137410442,,,2053604875623668480,"0.21568625, 0.07282332, 0.10070029, 0.61079013",Ellipsoidal,0.6107901334762573
8309175,0.93,Ellipsoidal,271430144,,,2079631243566096768,"0.26985726, 0.20158327, 0.19445163, 0.33410785",Ellipsoidal,0.3341078460216522
4036687,0.89,Ellipsoidal,120416883,,,2100206198494956928,"0.34856477, 0.07379967, 0.066675216, 0.5109603",Ellipsoidal,0.5109602808952332
5881838,0.73,OverContact,,,,2077384013599356416,"0.3386248, 0.16241972, 0.17070985, 0.3282457",Detached,0.3386248052120209
2996347,0.9,Ellipsoidal,137892105,,,2051880669593057152,"0.37838218, 0.42528996, 0.13788646, 0.058441427",SemiDetached,0.42528995871543884
7597095,0.76,OverContact,158634748,,,2102931647301801088,"0.5987759, 0.3389573, 0.037235137, 0.025031706",Detached,0.5987759232521057
9274472,0.9,Ellipsoidal,158934973,,,2127329329285333632,"0.25903967, 0.25581324, 0.2420681, 0.24307898",Detached,0.25903967022895813
4074708,0.74,OverContact,184166788,,,2073194049673938176,"0.6835041, 0.31619334, 0.00030204383, 5.9988065e-07",Detached,0.6835041046142578
8394040,0.79,OverContact,239290988,,,2076126653336649984,"0.118618414, 0.021914078, 0.032822665, 0.82664484",Ellipsoidal,0.8266448378562927
8625469,0.78,OverContact,63075063,,,2126560770658413952,"0.7781678, 0.21050763, 0.009575439, 0.0017491792",Detached,0.7781677842140198
4941060,0.75,OverContact,184420049,,,2076353290170911744,"0.34895232, 0.65102535, 2.2353206e-05, 3.9287124e-10",SemiDetached,0.6510253548622131
7877062,0.82,Ellipsoidal,158165935,,,2105858439874978304,"0.7799665, 0.1903749, 0.010589925, 0.01906866",Detached,0.7799664735794067
9470175,0.77,OverContact,270788790,,,2128019032315956736,"0.55525345, 0.23586349, 0.053750493, 0.15513255",Detached,0.5552534461021423
3745184,0.67,SemiDetached,122684982,,,2052943553738257024,"0.3974519, 0.29729232, 0.115822524, 0.18943325",Detached,0.39745190739631653
10084115,0.89,Ellipsoidal,271548371,,,2080511436983501824,"0.27502492, 0.32175043, 0.23991857, 0.163306",SemiDetached,0.3217504322528839
10395202,0.81,Ellipsoidal,158489733,,,2130868038739781888,"0.6489846, 0.30397004, 0.028158389, 0.018886946",Detached,0.6489846110343933
11498689,0.77,OverContact,399911165,,,2131309973694258304,"0.49903935, 0.21157028, 0.08293737, 0.20645295",Detached,0.49903935194015503
11395117,0.74,OverContact,399954055,,,2132754869411814784,"0.16340286, 0.05553534, 0.079926856, 0.7011349",Ellipsoidal,0.7011349201202393
11245381,0.75,OverContact,424866830,,,2129695340869742592,"0.8738746, 0.118375815, 0.00567826, 0.0020714141",Detached,0.8738746047019958
10723143,0.79,OverContact,298966146,,,2130941053183778176,"0.10163019, 0.013229596, 0.0196673, 0.86547285",Ellipsoidal,0.8654728531837463
5563814,0.91,Ellipsoidal,171582162,,,2073607122453835520,"0.07446761, 0.0071989186, 0.01143902, 0.9068945",Ellipsoidal,0.9068945050239563
9245929,0.94,Ellipsoidal,184945734,,,2082299208534273536,"0.25322345, 0.082744956, 0.117562294, 0.5464693",Ellipsoidal,0.5464692711830139
5307780,0.88,Ellipsoidal,171976930,,,2075039339422572160,"0.799424, 0.17994885, 0.009951634, 0.010675441",Detached,0.7994239926338196
11305087,0.79,OverContact,27530635,,,2134766391577834496,"0.05361608, 0.0028902846, 0.0045867106, 0.93890697",Ellipsoidal,0.9389069676399231
7035139,0.8,OverContact,63212877,,,2125756855861211136,"0.44573334, 0.554245, 2.169645e-05, 1.6940234e-10",SemiDetached,0.5542449951171875
4168013,0.85,Ellipsoidal,138571760,,,2052404346367459712,"0.18982638, 0.02087157, 0.019031212, 0.7702709",Ellipsoidal,0.7702708840370178
11084647,0.83,Ellipsoidal,26584454,,,2129664588903319808,"0.610098, 0.25545385, 0.07867231, 0.05577595",Detached,0.6100980043411255
11442348,0.76,OverContact,48421530,,,2132196901619109888,"0.54228735, 0.2981168, 0.06796888, 0.09162698",Detached,0.5422873497009277
8029708,0.75,OverContact,63125514,,,2125966587704674944,"0.67494345, 0.14816536, 0.02972394, 0.14716733",Detached,0.6749434471130371
7821450,0.81,Ellipsoidal,159765548,,,2126044446871093120,"0.5718132, 0.3950754, 0.0321437, 0.0009677022",Detached,0.5718132257461548
5283839,0.93,Ellipsoidal,138641826,,,2076541478456838272,"0.0747585, 0.005803621, 0.008854045, 0.91058385",Ellipsoidal,0.9105838537216187
6431545,0.91,Ellipsoidal,121331633,,,2102392852244589952,"0.2171489, 0.1234794, 0.15403508, 0.5053367",Ellipsoidal,0.5053367018699646
7533807,0.95,Ellipsoidal,270611897,,,2078204902105695232,"0.21021208, 0.09420542, 0.118710965, 0.5768715",Ellipsoidal,0.5768715143203735
9994475,0.77,OverContact,164455531,,,2107523036059226880,"0.12594835, 0.022832176, 0.03312006, 0.8180994",Ellipsoidal,0.8180993795394897
9347868,0.83,Ellipsoidal,270788461,,,2128012503965607808,"0.17304733, 0.064837284, 0.091830745, 0.6702846",Ellipsoidal,0.670284628868103
9005043,0.72,OverContact,164779923,,,2107141093208152576,"0.23272729, 0.108856425, 0.1467332, 0.51168305",Ellipsoidal,0.5116830468177795
9145707,0.75,OverContact,158559240,,,2130230081477735552,"0.5652478, 0.16076714, 0.1544689, 0.11951618",Detached,0.5652477741241455
11303416,0.94,Ellipsoidal,27239836,,,2134804737045640064,"0.022602197, 0.0004635865, 0.00082565873, 0.9761086",Ellipsoidal,0.9761086106300354
5983351,0.74,OverContact,169818476,,,2073869111144324608,"0.5940308, 0.4045923, 0.0013713833, 5.547691e-06",Detached,0.5940307974815369
9713664,0.89,Ellipsoidal,275575929,,,2128089229261993984,"0.20976907, 0.14960194, 0.19607246, 0.44455647",Ellipsoidal,0.44455647468566895
7118656,0.93,Ellipsoidal,63120579,,,2125781418774877056,"0.50333315, 0.49628237, 0.00038351666, 9.131384e-07",Detached,0.5033331513404846
2854432,0.93,Ellipsoidal,351057624,,,2052658952025527296,"0.2614137, 0.15086736, 0.18688485, 0.4008341",Ellipsoidal,0.4008341133594513
9991887,0.88,Ellipsoidal,123310697,,,2119204694268327552,"0.064876154, 0.005579973, 0.0070345975, 0.92250925",Ellipsoidal,0.9225092530250549
6061139,0.76,OverContact,168812049,,,2076837247086134784,"0.5561063, 0.435096, 0.008264703, 0.0005329387",Detached,0.5561063289642334
4474193,0.89,Ellipsoidal,138644404,,,2052437705368562304,"0.746892, 0.07919725, 0.023992026, 0.14991881",Detached,0.746891975402832
5984000,0.82,Ellipsoidal,169823386,,,2073867637982246784,"0.3307984, 0.31554613, 0.20520423, 0.1484513",Detached,0.3307983875274658
7627059,0.81,Ellipsoidal,272943583,,,2078733732841171072,"0.18885282, 0.2549286, 0.31869194, 0.23752664",OverContact,0.3186919391155243
7199183,0.97,Ellipsoidal,159767070,,,2125983183456797312,"0.28358987, 0.035806462, 0.08423267, 0.596371",Ellipsoidal,0.5963709950447083
5195137,0.92,Ellipsoidal,138574970,,,2076536083977987328,"0.24750695, 0.008051494, 0.024999676, 0.7194419",Ellipsoidal,0.7194418907165527
7685689,0.78,OverContact,,,,2125883608936035200,"0.4958358, 0.30074114, 0.09355418, 0.1098688",Detached,0.4958358108997345
5791886,0.77,OverContact,137410940,,,2053597728797918720,"0.20729852, 0.09647714, 0.12856326, 0.56766117",Ellipsoidal,0.5676611661911011
8555573,0.96,Ellipsoidal,159304394,,,2126989408393735168,"0.28131562, 0.09739072, 0.03652901, 0.58476466",Ellipsoidal,0.5847646594047546
2694741,0.93,Ellipsoidal,120891206,,,2099191035723798784,"0.112923846, 0.017229795, 0.025314482, 0.84453183",Ellipsoidal,0.8445318341255188
3956545,0.75,OverContact,137483077,,,2052773438675939200,"0.14731286, 0.035588358, 0.050788835, 0.7663099",Ellipsoidal,0.766309916973114
8245326,0.94,Ellipsoidal,271969169,,,2079595406358550912,"0.074508086, 0.0062433095, 0.00958926, 0.9096593",Ellipsoidal,0.9096593260765076
2141697,0.98,Ellipsoidal,120825332,,,2099075316427354624,"0.33133525, 0.6669329, 0.0017315261, 3.2082806e-07",SemiDetached,0.6669328808784485
7696778,0.79,OverContact,272269218,,,2078785753485813248,"0.20932168, 0.22939208, 0.28458193, 0.27670428",OverContact,0.2845819294452667
8097902,0.75,OverContact,,,,2126158246323785344,"0.0937826, 0.010856294, 0.01628003, 0.8790811",Ellipsoidal,0.8790810704231262
7204041,0.92,Ellipsoidal,240184492,,,2077803649082073984,"0.5713014, 0.38378528, 0.035493653, 0.00941964",Detached,0.5713014006614685
12458133,0.77,OverContact,267745671,,,2133224120358676096,"0.22176935, 0.21285756, 0.26278713, 0.3025859",Ellipsoidal,0.3025858998298645
9786165,0.73,OverContact,273372537,,,2080302388031997568,"0.07034583, 0.005852385, 0.0091956295, 0.9146062",Ellipsoidal,0.9146062135696411
5620981,0.79,OverContact,137411300,,,2053578040667741952,"0.5508371, 0.24799621, 0.07814929, 0.12301743",Detached,0.5508370995521545
11502581,0.74,OverContact,299158792,,,2132626497131955200,"0.47260472, 0.527383, 1.22535985e-05, 2.4221905e-10",SemiDetached,0.527383029460907
4945857,0.75,OverContact,169182654,,,2073699653219304192,"0.5275005, 0.4721763, 0.0003231164, 6.664215e-08",Detached,0.5275005102157593
10255110,0.88,Ellipsoidal,123493830,,,2119553926648886400,"0.05862854, 0.003556437, 0.005594727, 0.93222034",Ellipsoidal,0.9322203397750854
9110213,0.73,OverContact,274020566,,,2079417182395751168,"0.19933571, 0.08765902, 0.1178836, 0.5951217",Ellipsoidal,0.5951216816902161
8211618,0.74,OverContact,,,,2117300340130410240,"0.5879621, 0.11200187, 0.029486382, 0.27054963",Detached,0.5879620909690857
10447902,0.76,OverContact,123129547,,,2119434973234495360,"0.7623054, 0.1933131, 0.00506582, 0.03931569",Detached,0.7623053789138794
6615041,0.76,OverContact,271051433,,,2077549352660722560,"0.17858966, 0.081092894, 0.11568621, 0.6246312",Ellipsoidal,0.6246312260627747
4244929,0.91,Ellipsoidal,120691726,,,2100269764009806464,"0.73499745, 0.20966727, 0.019234564, 0.03610076",Detached,0.7349974513053894
6843507,0.78,OverContact,164730504,,,2104242162082462080,"0.07365633, 0.007976604, 0.013078055, 0.905289",Ellipsoidal,0.9052889943122864
9639491,0.73,OverContact,158393612,,,2130339895201394176,"0.23240049, 0.7675337, 6.575985e-05, 1.1603676e-10",SemiDetached,0.7675337195396423
7890379,0.92,Ellipsoidal,159765249,,,2126127734875893248,"0.38118225, 0.31479558, 0.15647349, 0.14754866",Detached,0.3811822533607483
8230815,0.93,Ellipsoidal,159522276,,,2126210885443148160,"0.4197491, 0.5764119, 0.0038273663, 1.1693564e-05",SemiDetached,0.5764119029045105
10020247,0.83,Ellipsoidal,271548253,,,2080506832778874240,"0.093560725, 0.010793661, 0.016190205, 0.8794554",Ellipsoidal,0.8794553875923157
3560212,0.74,OverContact,139104054,,,2052139742024579584,"0.37185642, 0.06257426, 0.005845223, 0.55972403",Ellipsoidal,0.5597240328788757
10848807,0.75,OverContact,,,,2131521457883437568,"0.34243712, 0.34454516, 0.18352696, 0.12949067",SemiDetached,0.3445451557636261
7282128,0.94,Ellipsoidal,63007551,,,2125798843462104576,"0.025170816, 0.00051495846, 0.00087801716, 0.97343624",Ellipsoidal,0.9734362363815308
3549994,0.74,OverContact,137766154,,,2052312949464427648,"0.20551078, 0.04615464, 0.049488552, 0.69884604",Ellipsoidal,0.6988460421562195
