KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
5543482,0.8,OverContact,378089783,,,2076573707891951744,"0.10329814, 0.512149, 0.2785532, 0.10599972",SemiDetached,0.5121489763259888
7884426,0.95,Ellipsoidal,159099418,,,2102868734622023808,"0.6095052, 0.037772965, 0.001272919, 0.35144895",Detached,0.6095051765441895
7740566,0.81,Ellipsoidal,158318143,,,2105632425816544768,"0.17880036, 0.3737774, 0.23681661, 0.21060576",SemiDetached,0.3737773895263672
6471048,0.77,OverContact,171968838,,,2075370945254291200,"0.11656032, 0.60254836, 0.22768316, 0.05320816",SemiDetached,0.602548360824585
7130044,0.76,OverContact,271538155,,,2077905147750076800,"0.104179665, 0.5734677, 0.25358093, 0.0687717",SemiDetached,0.5734676718711853
7941050,0.86,Ellipsoidal,164464072,,,2105138981315182464,"0.25581595, 0.22174262, 0.13203035, 0.39041108",Ellipsoidal,0.3904110789299011
5961327,0.76,OverContact,137410442,,,2053604875623668480,"0.096615314, 0.5898656, 0.24523032, 0.06828868",SemiDetached,0.5898656249046326
8309175,0.93,Ellipsoidal,271430144,,,2079631243566096768,"0.24403967, 0.32227212, 0.044388082, 0.38930005",Ellipsoidal,0.3893000483512878
4036687,0.89,Ellipsoidal,120416883,,,2100206198494956928,"0.024953092, 0.33466735, 0.25520325, 0.3851763",Ellipsoidal,0.3851763010025024
5881838,0.73,OverContact,,,,2077384013599356416,"0.15025724, 0.72952497, 0.09342074, 0.026797013",SemiDetached,0.7295249700546265
2996347,0.9,Ellipsoidal,137892105,,,2051880669593057152,"0.14015968, 0.8594084, 0.00039251553, 3.947316e-05",SemiDetached,0.8594083786010742
7597095,0.76,OverContact,158634748,,,2102931647301801088,"0.10703083, 0.65606403, 0.19128396, 0.045621254",SemiDetached,0.6560640335083008
9274472,0.9,Ellipsoidal,158934973,,,2127329329285333632,"0.16025922, 0.45158675, 0.2521152, 0.13603885",SemiDetached,0.4515867531299591
4074708,0.74,OverContact,184166788,,,2073194049673938176,"0.12570143, 0.74262416, 0.100938186, 0.03073618",SemiDetached,0.7426241636276245
8394040,0.79,OverContact,239290988,,,2076126653336649984,"0.07350158, 0.6107263, 0.25765368, 0.058118466",SemiDetached,0.6107262969017029
8625469,0.78,OverContact,63075063,,,2126560770658413952,"0.023470607, 0.27265552, 0.44213784, 0.261736",OverContact,0.4421378374099731
4941060,0.75,OverContact,184420049,,,2076353290170911744,"0.12828071, 0.6168124, 0.20304894, 0.051857956",SemiDetached,0.6168124079704285
7877062,0.82,Ellipsoidal,158165935,,,2105858439874978304,"0.04594033, 0.5009142, 0.32286057, 0.13028489",SemiDetached,0.5009142160415649
9470175,0.77,OverContact,270788790,,,2128019032315956736,"0.14043456, 0.6420077, 0.16762687, 0.049930826",SemiDetached,0.6420077085494995
3745184,0.67,SemiDetached,122684982,,,2052943553738257024,"0.08426988, 0.5240885, 0.3060501, 0.08559154",SemiDetached,0.5240885019302368
10084115,0.89,Ellipsoidal,271548371,,,2080511436983501824,"0.040151466, 0.24794297, 0.106017925, 0.6058876",Ellipsoidal,0.6058875918388367
10395202,0.81,Ellipsoidal,158489733,,,2130868038739781888,"0.044894885, 0.5089822, 0.22651546, 0.21960755",SemiDetached,0.5089821815490723
11498689,0.77,OverContact,399911165,,,2131309973694258304,"0.073800914, 0.3854763, 0.24264032, 0.29808244",SemiDetached,0.385476291179657
11395117,0.74,OverContact,399954055,,,2132754869411814784,"0.13251112, 0.702161, 0.12643768, 0.03889017",SemiDetached,0.7021610140800476
11245381,0.75,OverContact,424866830,,,2129695340869742592,"0.12327693, 0.7624018, 0.09342459, 0.020896643",SemiDetached,0.762401819229126
10723143,0.79,OverContact,298966146,,,2130941053183778176,"0.06298657, 0.3708154, 0.38014835, 0.18604976",OverContact,0.3801483511924743
5563814,0.91,Ellipsoidal,171582162,,,2073607122453835520,"0.22026156, 0.29058182, 0.26907146, 0.22008516",SemiDetached,0.2905818223953247
9245929,0.94,Ellipsoidal,184945734,,,2082299208534273536,"0.10444372, 0.21440116, 0.117326595, 0.5638285",Ellipsoidal,0.5638285279273987
5307780,0.88,Ellipsoidal,171976930,,,2075039339422572160,"0.03570446, 0.40208834, 0.25461346, 0.30759382",SemiDetached,0.4020883440971374
11305087,0.79,OverContact,27530635,,,2134766391577834496,"0.034001313, 0.08435777, 0.17948282, 0.70215815",Ellipsoidal,0.7021581530570984
7035139,0.8,OverContact,63212877,,,2125756855861211136,"0.09316951, 0.8164387, 0.08052479, 0.009866875",SemiDetached,0.8164386749267578
4168013,0.85,Ellipsoidal,138571760,,,2052404346367459712,"0.04011113, 0.21798883, 0.22080158, 0.5210985",Ellipsoidal,0.5210984945297241
11084647,0.83,Ellipsoidal,26584454,,,2129664588903319808,"0.031444073, 0.4866205, 0.22581008, 0.2561254",SemiDetached,0.4866204857826233
11442348,0.76,OverContact,48421530,,,2132196901619109888,"0.15597628, 0.6062497, 0.17834736, 0.059426695",SemiDetached,0.6062496900558472
8029708,0.75,OverContact,63125514,,,2125966587704674944,"0.112704866, 0.6593265, 0.17801368, 0.049954984",SemiDetached,0.6593264937400818
7821450,0.81,Ellipsoidal,159765548,,,2126044446871093120,"0.1365575, 0.35639742, 0.30591094, 0.20113412",SemiDetached,0.356397420167923
5283839,0.93,Ellipsoidal,138641826,,,2076541478456838272,"0.032164104, 0.07876068, 0.08278432, 0.8062909",Ellipsoidal,0.8062909245491028
6431545,0.91,Ellipsoidal,121331633,,,2102392852244589952,"0.123057276, 0.47245657, 0.034791026, 0.36969516",SemiDetached,0.4724565744400024
7533807,0.95,Ellipsoidal,270611897,,,2078204902105695232,"0.009021015, 0.08027015, 0.7116053, 0.19910353",OverContact,0.7116053104400635
9994475,0.77,OverContact,164455531,,,2107523036059226880,"0.078533724, 0.6154943, 0.24149427, 0.06447769",SemiDetached,0.6154943108558655
9347868,0.83,Ellipsoidal,270788461,,,2128012503965607808,"0.036458943, 0.002082237, 0.0052168523, 0.95624197",Ellipsoidal,0.9562419652938844
9005043,0.72,OverContact,164779923,,,2107141093208152576,"0.123131625, 0.7588553, 0.09434814, 0.023664886",SemiDetached,0.7588552832603455
9145707,0.75,OverContact,158559240,,,2130230081477735552,"0.21445394, 0.59962785, 0.12968475, 0.056233533",SemiDetached,0.5996278524398804
11303416,0.94,Ellipsoidal,27239836,,,2134804737045640064,"0.015392014, 0.305925, 0.3214931, 0.3571899",Ellipsoidal,0.3571898937225342
5983351,0.74,OverContact,169818476,,,2073869111144324608,"0.13247804, 0.7134409, 0.12727602, 0.026805062",SemiDetached,0.7134408950805664
9713664,0.89,Ellipsoidal,275575929,,,2128089229261993984,"0.016823778, 0.052104898, 0.1251418, 0.80592954",Ellipsoidal,0.8059295415878296
7118656,0.93,Ellipsoidal,63120579,,,2125781418774877056,"0.055021882, 0.38264114, 0.43594572, 0.12639128",OverContact,0.4359457194805145
2854432,0.93,Ellipsoidal,351057624,,,2052658952025527296,"0.17549333, 0.31674394, 0.27191487, 0.23584786",SemiDetached,0.316743940114975
9991887,0.88,Ellipsoidal,123310697,,,2119204694268327552,"0.45624852, 0.08928266, 0.028385026, 0.42608377",Detached,0.4562485218048095
6061139,0.76,OverContact,168812049,,,2076837247086134784,"0.080946274, 0.46138054, 0.35341963, 0.104253545",SemiDetached,0.4613805413246155
4474193,0.89,Ellipsoidal,138644404,,,2052437705368562304,"0.043759454, 0.3471715, 0.25043327, 0.35863575",Ellipsoidal,0.3586357533931732
5984000,0.82,Ellipsoidal,169823386,,,2073867637982246784,"0.12759782, 0.37260154, 0.28833446, 0.21146621",SemiDetached,0.3726015388965606
7627059,0.81,Ellipsoidal,272943583,,,2078733732841171072,"0.00034167065, 0.0009965596, 0.21986784, 0.778794",Ellipsoidal,0.77879399061203
7199183,0.97,Ellipsoidal,159767070,,,2125983183456797312,"0.10539266, 0.59797794, 0.052506268, 0.24412312",SemiDetached,0.5979779362678528
5195137,0.92,Ellipsoidal,138574970,,,2076536083977987328,"0.12498754, 0.60047525, 0.050405025, 0.22413208",SemiDetached,0.6004752516746521
7685689,0.78,OverContact,,,,2125883608936035200,"0.1570074, 0.41073462, 0.27917767, 0.15308036",SemiDetached,0.410734623670578
5791886,0.77,OverContact,137410940,,,2053597728797918720,"0.10328258, 0.66355336, 0.18431333, 0.04885072",SemiDetached,0.6635533571243286
8555573,0.96,Ellipsoidal,159304394,,,2126989408393735168,"0.2065476, 0.5631258, 0.16508238, 0.0652442",SemiDetached,0.5631257891654968
2694741,0.93,Ellipsoidal,120891206,,,2099191035723798784,"0.062410433, 0.45939934, 0.21029437, 0.2678959",SemiDetached,0.4593993425369262
3956545,0.75,OverContact,137483077,,,2052773438675939200,"0.08466985, 0.57920945, 0.2574456, 0.078675136",SemiDetached,0.5792094469070435
8245326,0.94,Ellipsoidal,271969169,,,2079595406358550912,"0.7154303, 0.012973877, 0.00078079803, 0.27081504",Detached,0.7154303193092346
2141697,0.98,Ellipsoidal,120825332,,,2099075316427354624,"0.04643331, 0.36694065, 0.42906234, 0.1575637",OverContact,0.4290623366832733
7696778,0.79,OverContact,272269218,,,2078785753485813248,"0.15591155, 0.4271361, 0.28997707, 0.12697524",SemiDetached,0.427136093378067
8097902,0.75,OverContact,,,,2126158246323785344,"0.07180194, 0.67969316, 0.19771966, 0.050785195",SemiDetached,0.6796931624412537
7204041,0.92,Ellipsoidal,240184492,,,2077803649082073984,"0.2746192, 0.21328759, 0.1574653, 0.35462803",Ellipsoidal,0.3546280264854431
12458133,0.77,OverContact,267745671,,,2133224120358676096,"0.15460941, 0.40255255, 0.28693196, 0.15590608",SemiDetached,0.4025525450706482
9786165,0.73,OverContact,273372537,,,2080302388031997568,"0.1092103, 0.78224796, 0.08930479, 0.01923687",SemiDetached,0.7822479605674744
5620981,0.79,OverContact,137411300,,,2053578040667741952,"0.044186182, 0.53350765, 0.2388235, 0.18348262",SemiDetached,0.5335076451301575
11502581,0.74,OverContact,299158792,,,2132626497131955200,"0.11610978, 0.8129778, 0.059801314, 0.011111135",SemiDetached,0.8129777908325195
4945857,0.75,OverContact,169182654,,,2073699653219304192,"0.07480886, 0.70602024, 0.17849903, 0.040671792",SemiDetached,0.7060202360153198
10255110,0.88,Ellipsoidal,123493830,,,2119553926648886400,"0.0009336792, 0.0002083928, 0.005907518, 0.99295044",Ellipsoidal,0.992950439453125
9110213,0.73,OverContact,274020566,,,2079417182395751168,"0.06412655, 0.6831356, 0.2040584, 0.04867942",SemiDetached,0.6831356287002563
8211618,0.74,OverContact,,,,2117300340130410240,"0.1404249, 0.76457465, 0.07589748, 0.01910295",SemiDetached,0.7645746469497681
10447902,0.76,OverContact,123129547,,,2119434973234495360,"0.14422633, 0.48478684, 0.27331674, 0.09767013",SemiDetached,0.4847868382930755
6615041,0.76,OverContact,271051433,,,2077549352660722560,"0.10636764, 0.689308, 0.15606795, 0.048256427",SemiDetached,0.6893079876899719
4244929,0.91,Ellipsoidal,120691726,,,2100269764009806464,"0.09331303, 0.3328765, 0.17947064, 0.39433977",Ellipsoidal,0.394339770078659
6843507,0.78,OverContact,164730504,,,2104242162082462080,"0.11628845, 0.057584647, 0.21427605, 0.61185086",Ellipsoidal,0.6118508577346802
9639491,0.73,OverContact,158393612,,,2130339895201394176,"0.060978375, 0.8575173, 0.06905322, 0.012451068",SemiDetached,0.8575173020362854
7890379,0.92,Ellipsoidal,159765249,,,2126127734875893248,"0.0023137557, 0.00062052085, 0.0013942898, 0.9956714",Ellipsoidal,0.9956713914871216
8230815,0.93,Ellipsoidal,159522276,,,2126210885443148160,"0.041552432, 0.41390607, 0.44536772, 0.09917374",OverContact,0.4453677237033844
10020247,0.83,Ellipsoidal,271548253,,,2080506832778874240,"0.13597515, 0.3665145, 0.24315444, 0.25435588",SemiDetached,0.366514503955841
3560212,0.74,OverContact,139104054,,,2052139742024579584,"0.17146099, 0.69182545, 0.1041913, 0.032522272",SemiDetached,0.6918254494667053
10848807,0.75,OverContact,,,,2131521457883437568,"0.40186834, 0.5976687, 0.00038346284, 7.95324e-05",SemiDetached,0.5976687073707581
7282128,0.94,Ellipsoidal,63007551,,,2125798843462104576,"0.028608017, 0.23779753, 0.27680275, 0.45679176",Ellipsoidal,0.4567917585372925
3549994,0.74,OverContact,137766154,,,2052312949464427648,"0.115826905, 0.7133852, 0.13697284, 0.03381494",SemiDetached,0.7133852243423462
10128961,0.86,Ellipsoidal,158272561,,,2130656726347889408,"0.005144481, 0.0011454748, 0.022861222, 0.97084886",Ellipsoidal,0.9708488583564758
8842170,0.9,Ellipsoidal,,,,2079174224687507072,"0.08571969, 0.5860426, 0.24744059, 0.08079715",SemiDetached,0.586042582988739
10680475,0.78,OverContact,273047423,,,2086430245516799616,"0.113075316, 0.45129624, 0.29021224, 0.14541613",SemiDetached,0.4512962400913238
9389122,0.75,OverContact,164669850,,,2107221117038430720,"0.13458891, 0.7680431, 0.08175961, 0.0156084",SemiDetached,0.7680431008338928
7529123,0.84,Ellipsoidal,63211851,,,2125911440323697152,"0.028580915, 0.073260084, 0.06843582, 0.8297231",Ellipsoidal,0.8297231197357178
5174346,0.84,Ellipsoidal,121333951,,,2100567113187218048,"0.022272909, 0.10608761, 0.19516464, 0.67647487",Ellipsoidal,0.6764748692512512
8431389,0.84,Ellipsoidal,63075474,,,2126550634535471872,"0.13875699, 0.39335987, 0.27849814, 0.18938501",SemiDetached,0.3933598697185516
8432859,0.91,Ellipsoidal,63365612,,,2126373849381379584,"0.056108397, 0.52853304, 0.27276543, 0.14259318",SemiDetached,0.5285330414772034
11404758,0.88,Ellipsoidal,26748629,,,2129787665486224512,"0.08899573, 0.0017745873, 0.0009531731, 0.90827644",Ellipsoidal,0.9082764387130736
5468295,0.92,Ellipsoidal,168814524,,,2076737947439930240,"0.04502494, 0.5452042, 0.22969083, 0.18007992",SemiDetached,0.545204222202301
8682849,0.88,Ellipsoidal,159047982,,,2127150727365528960,"0.13644193, 0.39182147, 0.25748166, 0.21425499",SemiDetached,0.3918214738368988
7506446,0.69,SemiDetached,164644088,,,2105035597159891840,"0.17038682, 0.60343456, 0.15319201, 0.07298659",SemiDetached,0.6034345626831055
12418274,0.95,Ellipsoidal,27778382,,,2135499731472792704,"0.54344046, 0.09966694, 0.020895187, 0.3359975",Detached,0.5434404611587524
3935319,0.76,OverContact,,,,2100202453283446912,"0.17196079, 0.61033684, 0.16352955, 0.054172836",SemiDetached,0.6103368401527405
10727655,0.74,OverContact,407002553,,,2129413178697671424,"0.113750726, 0.7084992, 0.145673, 0.03207701",SemiDetached,0.7084991931915283
8241252,0.78,OverContact,271160736,,,2078326776097702912,"0.060651537, 0.31252924, 0.3736631, 0.2531562",OverContact,0.3736630976200104
5878836,0.8,OverContact,137755834,,,2053561376195078784,"0.113990545, 0.5104445, 0.2550377, 0.12052726",SemiDetached,0.5104445219039917
8143757,0.78,OverContact,123317864,,,2117295254889076096,"0.11050949, 0.58530116, 0.23206222, 0.07212712",SemiDetached,0.5853011608123779
9283826,0.84,Ellipsoidal,240179691,,,2128043359010825856,"0.057061553, 0.29091692, 0.2832575, 0.36876407",Ellipsoidal,0.3687640726566314
9532591,0.95,Ellipsoidal,270957109,,,2128105069100162560,"0.10201133, 0.06193738, 0.036020152, 0.8000311",Ellipsoidal,0.8000311255455017
6633929,0.9,Ellipsoidal,268166671,,,2075438805739402752,"0.04503148, 0.40298647, 0.21645223, 0.3355298",SemiDetached,0.402986466884613
11036692,0.96,Ellipsoidal,27392123,,,2128771441866556544,"0.25901324, 0.107417196, 0.030588575, 0.602981",Ellipsoidal,0.6029809713363647
4991959,0.76,OverContact,120354108,,,2103355783910892032,"0.12624122, 0.6504775, 0.17148933, 0.051791888",SemiDetached,0.6504775285720825
12305537,0.77,OverContact,406951407,,,2133175393951494272,"0.104465, 0.3891238, 0.31156343, 0.19484773",SemiDetached,0.389123797416687
9451598,0.92,Ellipsoidal,164881765,,,2107269632988767872,"0.050110843, 0.5595109, 0.18569763, 0.2046806",SemiDetached,0.5595108866691589
4066203,0.93,Ellipsoidal,,,,2052401528868578048,"0.026093155, 0.43737066, 0.12904757, 0.40748867",SemiDetached,0.4373706579208374
3437800,0.97,Ellipsoidal,394178845,,,2052886138615926528,"0.059049074, 0.30534348, 0.11557001, 0.5200374",Ellipsoidal,0.5200374126434326
9947924,0.72,OverContact,159391762,,,2127632313458744576,"0.12502337, 0.7300804, 0.11284074, 0.03205543",SemiDetached,0.7300804257392883
9290838,0.92,Ellipsoidal,271773068,,,2080008616571607296,"0.23042674, 0.26925704, 0.21549307, 0.28482312",Ellipsoidal,0.2848231196403503
6281103,0.98,Ellipsoidal,122444345,,,2101804373006646912,"0.01966817, 0.0004409031, 0.00023273834, 0.9796581",Ellipsoidal,0.9796581268310548
9450883,0.94,Ellipsoidal,164780723,,,2107190743029930624,"0.18345146, 0.35207415, 0.20020291, 0.2642715",SemiDetached,0.3520741462707519
6118779,0.9,Ellipsoidal,122443006,,,2101794752279671680,"0.12965964, 0.37041077, 0.23937608, 0.26055348",SemiDetached,0.3704107701778412
10395609,0.87,Ellipsoidal,158561860,,,2130866389472395648,"0.15687066, 0.3711545, 0.22465782, 0.24731705",SemiDetached,0.3711544871330261
8934111,0.92,Ellipsoidal,164522593,,,2106988501608979200,"0.040266175, 0.6453097, 0.15962377, 0.15480034",SemiDetached,0.6453096866607666
6223646,0.84,Ellipsoidal,168811267,,,2076844600070467328,"0.35161796, 0.23784208, 0.16882269, 0.2417173",Detached,0.3516179621219635
10737574,0.9,Ellipsoidal,27183754,,,2128744228953354624,"0.060627393, 0.3730584, 0.19566761, 0.37064666",SemiDetached,0.373058408498764
12404615,0.75,OverContact,416280717,,,2133239341722572160,"0.07332589, 0.7281338, 0.16227333, 0.03626699",SemiDetached,0.7281337976455688
7119876,0.85,Ellipsoidal,63282967,,,2125761734944220800,"0.12055545, 0.1327629, 0.083544575, 0.6631371",Ellipsoidal,0.6631370782852173
10799558,0.91,Ellipsoidal,26750156,,,2128887096744835584,"0.95666325, 0.01075711, 0.00016996577, 0.032409664",Detached,0.9566632509231568
6034812,0.93,Ellipsoidal,121945314,,,2101456446297390208,"0.090127215, 0.29130524, 0.39251292, 0.22605458",OverContact,0.3925129175186157
8587792,0.77,OverContact,239290086,,,2076140122354456704,"0.14135887, 0.65726036, 0.15275384, 0.0486269",SemiDetached,0.6572603583335876
