KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
,,, 0048372732,0.553,SemiDetached,5462913115903780736,"0.000686151, 0.99857616, 0.00054571044, 0.00019200957",SemiDetached,0.9985761642456055
,,, 0048658291,0.4,Detached,2923966529135941248,"0.078062646, 0.9204526, 0.0013370893, 0.000147714",SemiDetached,0.9204525947570801
,,, 0049418981,0.512,SemiDetached,3593728264755930496,"0.4841542, 0.5126818, 0.0027310085, 0.0004329993",SemiDetached,0.512681782245636
,,, 0049547177,0.768,OverContact,2896635453206978048,"0.01621443, 0.7578374, 0.2211425, 0.0048056273",SemiDetached,0.7578374147415161
,,, 0049677785,0.485,SemiDetached,2436478463906573440,"0.00093954435, 0.99893874, 9.793092e-05, 2.3768158e-05",SemiDetached,0.9989387392997742
,,, 0050189810,0.412,SemiDetached,465643316106684032,"0.89644235, 0.10207728, 0.001178068, 0.0003023041",Detached,0.8964423537254333
,,, 0050758245,0.561,SemiDetached,3064767239406714496,"0.029829932, 0.9443837, 0.014376221, 0.0114100985",SemiDetached,0.9443836808204651
,,, 0050849800,0.587,SemiDetached,516316302333109248,"0.002032533, 0.99055874, 0.0060276035, 0.0013811105",SemiDetached,0.9905587434768677
,,, 0050897998,0.621,SemiDetached,3217626018825418752,"7.84788e-06, 0.9999236, 3.8604823e-05, 2.9948453e-05",SemiDetached,0.999923586845398
,,, 0051955546,0.593,SemiDetached,427422883173470336,"5.340973e-05, 0.99965405, 0.00018166835, 0.00011095255",SemiDetached,0.9996540546417236
,,, 0053178352,0.706,OverContact,3789694668850876160,"0.0006548924, 0.9591145, 0.0396463, 0.00058421",SemiDetached,0.9591144919395447
,,, 0053603189,0.937,Ellipsoidal,2920996679510801408,"0.0764132, 0.0122685125, 0.08088197, 0.83043635",Ellipsoidal,0.8304363489151001
,,, 0053896096,0.691,SemiDetached,6812993170084162176,"0.00050922466, 0.9992205, 0.00023737786, 3.287336e-05",SemiDetached,0.9992204904556274
,,, 0053963396,0.507,SemiDetached,510418556328785152,"0.9956462, 0.0031341168, 0.0010237456, 0.00019591051",Detached,0.9956461787223816
,,, 0054001270,0.551,SemiDetached,6618111709087650048,"0.99833894, 0.0012847979, 0.00023416002, 0.00014192179",Detached,0.9983389377593994
,,, 0054018297,0.56,SemiDetached,2457700412712178944,"0.9930809, 0.0060578003, 0.0007677092, 9.349723e-05",Detached,0.9930809140205383
,,, 0054957535,0.656,SemiDetached,5747619351127941504,"0.0032419993, 0.9960039, 0.00070645165, 4.757978e-05",SemiDetached,0.9960039258003235
,,, 0055369219,0.471,SemiDetached,4760746504864058112,"0.99368286, 0.005415244, 0.0008260076, 7.593188e-05",Detached,0.993682861328125
,,, 0055489734,0.241,Detached,3034641239288494592,"0.9363547, 0.06238062, 0.0010633399, 0.00020138052",Detached,0.9363546967506409
,,, 0055497281,0.07,Detached,4677731006145097984,"0.31273684, 0.6861658, 0.00096947723, 0.00012791847",SemiDetached,0.6861658096313477
,,, 0055753802,0.83,Ellipsoidal,1575432933756377472,"0.12600681, 0.3008098, 0.45521384, 0.11796955",OverContact,0.45521384477615356
,,, 0055778901,0.756,OverContact,1573684680204473600,"0.0017585725, 0.98840034, 0.009612603, 0.00022851767",SemiDetached,0.9884003400802612
,,, 0055896456,0.788,OverContact,3185615455770016000,"0.00016424559, 0.85179037, 0.14754683, 0.0004984649",SemiDetached,0.8517903685569763
,,, 0056001210,0.845,Ellipsoidal,3185372321963580160,"0.046612713, 0.3499837, 0.5400066, 0.06339702",OverContact,0.5400065779685974
,,, 0057229803,0.253,Detached,1356446295228910336,"0.9968166, 0.0022534768, 0.000825015, 0.00010488823",Detached,0.9968165755271912
,,, 0057229962,0.82,Ellipsoidal,1356535321311728256,"0.006499027, 0.16432208, 0.8017834, 0.027395524",OverContact,0.8017833828926086
,,, 0057232909,0.425,SemiDetached,1352541968094852480,"0.05330888, 0.94314945, 0.0033821166, 0.0001595045",SemiDetached,0.9431494474411011
,,, 0058108085,0.512,SemiDetached,164798139962321408,"0.012187363, 0.9869364, 0.0006088293, 0.0002674229",SemiDetached,0.9869363903999329
,,, 0059038877,0.726,OverContact,37141885040921216,"0.0004248479, 0.9945668, 0.0049026916, 0.00010577086",SemiDetached,0.994566798210144
,,, 0060655023,0.673,SemiDetached,5742207829772545920,"0.0004629778, 0.9977245, 0.001792445, 2.014493e-05",SemiDetached,0.9977244734764099
,,, 0062762261,0.106,Detached,6602069696999731968,"0.017277192, 0.98224497, 0.00039262226, 8.520782e-05",SemiDetached,0.9822449684143066
,,, 0063192395,0.528,SemiDetached,2920857385134567680,"0.00015391035, 0.99880886, 0.00090583833, 0.00013137385",SemiDetached,0.9988088607788086
,,, 0063309085,0.961,Ellipsoidal,3889936491119648256,"0.0045248074, 0.00034571823, 0.015598191, 0.9795313",Ellipsoidal,0.9795312881469727
,,, 0063328020,0.671,SemiDetached,2172287874408422144,"0.0013680733, 0.997259, 0.0013117313, 6.114176e-05",SemiDetached,0.9972590208053589
,,, 0063579446,0.382,Detached,2921174559879059840,"0.21589406, 0.7829425, 0.00096617296, 0.00019723288",SemiDetached,0.7829424738883972
,,, 0063818344,0.582,SemiDetached,2344334957093813632,"0.003327511, 0.99397236, 0.0021668598, 0.0005333126",SemiDetached,0.9939723610877991
,,, 0063820329,0.729,OverContact,2067885779315742592,"0.015235476, 0.94461656, 0.029813714, 0.010334205",SemiDetached,0.9446165561676025
,,, 0063916460,0.442,SemiDetached,2164802575358048128,"0.66246057, 0.33432293, 0.0025270167, 0.0006895029",Detached,0.6624605655670166
,,, 0063972440,0.527,SemiDetached,2006361437964416128,"0.91607654, 0.0831414, 0.0006418429, 0.00014036508",Detached,0.9160765409469604
,,, 0064366964,0.638,SemiDetached,2003278510441360128,"0.00069295807, 0.99886656, 0.00039301583, 4.7398687e-05",SemiDetached,0.9988665580749512
,,, 0064951042,0.584,SemiDetached,2006902672566755456,"0.85586345, 0.14116623, 0.0016260984, 0.0013441597",Detached,0.8558634519577026
,,, 0065348716,0.708,OverContact,5070651897330910976,"0.06890089, 0.89691055, 0.03347425, 0.00071437284",SemiDetached,0.896910548210144
,,, 0065448527,0.74,OverContact,5076064243319046272,"0.00051503093, 0.9974452, 0.0012397239, 0.0008000565",SemiDetached,0.9974452257156372
,,, 0066080183,0.745,OverContact,2002302453348903296,"6.9167586e-06, 0.9986094, 0.0013686735, 1.50268925e-05",SemiDetached,0.9986094236373901
,,, 0066355834,0.174,Detached,1988664351633304320,"0.99700683, 0.0026192297, 0.00030144028, 7.2463874e-05",Detached,0.9970068335533142
,,, 0066545120,0.624,SemiDetached,1989995379181992576,"0.002840146, 0.995455, 0.0012544823, 0.0004503975",SemiDetached,0.9954550266265869
,,, 0066573768,0.83,Ellipsoidal,5133418652473361920,"0.029631687, 0.01600712, 0.82889366, 0.12546748",OverContact,0.8288936614990234
,,, 0066602813,0.352,Detached,5606442401727210496,"0.28646913, 0.6801744, 0.029200997, 0.0041553886",SemiDetached,0.6801744103431702
,,, 0066715008,0.755,OverContact,3686703930072434176,"0.0051630554, 0.9941554, 0.00063569867, 4.5843426e-05",SemiDetached,0.9941554069519043
,,, 0067267845,0.586,SemiDetached,6040115351372122496,"0.0016114803, 0.9981316, 0.00016889643, 8.812613e-05",SemiDetached,0.9981315732002258
,,, 0067474119,0.769,OverContact,3966393506058738560,"0.0052327164, 0.011014464, 0.63796586, 0.345787",OverContact,0.6379658579826355
,,, 0067686223,0.71,OverContact,3189462062839263360,"0.0010984647, 0.9961916, 0.002617586, 9.2314e-05",SemiDetached,0.9961916208267212
,,, 0067686556,0.735,OverContact,3191950017134972928,"0.0004227707, 0.9960377, 0.0033524244, 0.00018697126",SemiDetached,0.9960377216339111
,,, 0067687692,0.623,SemiDetached,3197182077575402368,"0.0001429383, 0.9997278, 7.346868e-05, 5.587294e-05",SemiDetached,0.9997277855873108
,,, 0067688552,0.459,SemiDetached,3192427750641242112,"0.9958923, 0.0030038499, 0.0010314874, 7.244302e-05",Detached,0.9958922863006592
,,, 0067707406,0.558,SemiDetached,1289826718200130688,"0.0021291897, 0.99610895, 0.0012830014, 0.0004787587",SemiDetached,0.9961089491844177
,,, 0067707714,0.729,OverContact,1290207905137101312,"0.0047739935, 0.991585, 0.003388385, 0.0002526167",SemiDetached,0.9915850162506104
,,, 0067808952,0.806,Ellipsoidal,3202186294293695360,"0.09117814, 0.017398275, 0.03595832, 0.8554653",Ellipsoidal,0.855465292930603
,,, 0069838619,0.949,Ellipsoidal,6628980141010379904,"0.1571521, 0.019089006, 0.068097115, 0.7556618",Ellipsoidal,0.7556617856025696
,,, 0069889494,0.666,SemiDetached,2401669055347176704,"0.012716612, 0.95914626, 0.023544857, 0.0045923577",SemiDetached,0.95914626121521
,,, 0069949079,0.715,OverContact,6624577352855470720,"0.048212875, 0.870406, 0.06795225, 0.013429033",SemiDetached,0.8704059720039368
,,, 0070555928,0.548,SemiDetached,4970170828202711808,"0.037293255, 0.9608573, 0.0012788224, 0.0005705644",SemiDetached,0.9608572721481323
,,, 0070761941,0.734,OverContact,2309736929643643392,"0.0010033507, 0.9646863, 0.033958063, 0.00035229357",SemiDetached,0.9646862745285034
,,, 0071026173,0.833,Ellipsoidal,3176933162200130304,"0.016358068, 0.06483851, 0.7932319, 0.1255716",OverContact,0.7932319045066833
,,, 0071103363,0.57,SemiDetached,1005864680547618816,"0.10035085, 0.8400081, 0.05545559, 0.004185519",SemiDetached,0.8400080800056458
,,, 0071107089,0.847,Ellipsoidal,3178462307996799616,"0.04356779, 0.19430232, 0.6098347, 0.15229517",OverContact,0.6098346710205078
,,, 0071298511,0.552,SemiDetached,5460637676590247808,"0.0140148625, 0.9827806, 0.0023149734, 0.00088954205",SemiDetached,0.9827805757522583
,,, 0072839144,0.615,SemiDetached,1351714684378550016,"0.001867568, 0.99269074, 0.0036404892, 0.001801214",SemiDetached,0.9926907420158386
,,, 0073386477,0.549,SemiDetached,5445295160055326592,"0.00059815357, 0.9987551, 0.0005405334, 0.0001062335",SemiDetached,0.9987550973892212
,,, 0073455146,0.855,Ellipsoidal,6128954482140275200,"0.019455386, 0.19445743, 0.7134088, 0.07267835",OverContact,0.7134088277816772
,,, 0074528791,0.588,SemiDetached,5427171390199613184,"0.0016350953, 0.99812645, 0.00020141373, 3.6997622e-05",SemiDetached,0.9981264472007751
,,, 0075377304,0.842,Ellipsoidal,2374635642128481920,"0.03213366, 0.07633952, 0.72829235, 0.16323452",OverContact,0.7282923460006714
,,, 0077139245,0.521,SemiDetached,3968406436971108224,"0.046768546, 0.906606, 0.040846188, 0.005779227",SemiDetached,0.9066060185432434
,,, 0077557473,0.513,SemiDetached,3487386656917750528,"0.06668445, 0.9268075, 0.005860995, 0.0006471075",SemiDetached,0.9268075227737427
,,, 0078151317,0.521,SemiDetached,3822463203439684992,"0.9878378, 0.011215065, 0.00078992656, 0.00015723248",Detached,0.9878377914428711
,,, 0079565128,0.58,SemiDetached,4834023766534843520,"0.00089753466, 0.9982028, 0.0005741544, 0.0003254815",SemiDetached,0.9982028007507324
,,, 0080252615,0.639,SemiDetached,6684437686450850048,"0.019361166, 0.94272846, 0.035631698, 0.0022786849",SemiDetached,0.9427284598350525
,,, 0080556181,0.481,SemiDetached,2928955146532019200,"0.24476896, 0.75138897, 0.002835654, 0.0010063765",SemiDetached,0.7513889670372009
,,, 0080650858,0.517,SemiDetached,5533554569025442432,"0.11364476, 0.8808188, 0.0048503554, 0.0006860938",SemiDetached,0.880818784236908
,,, 0081390067,0.246,Detached,466280070774747904,"0.82087076, 0.17443973, 0.0041110446, 0.00057854946",Detached,0.8208707571029663
,,, 0081702112,0.316,Detached,5350012341389819776,"0.990877, 0.00838789, 0.0006048044, 0.00013025202",Detached,0.9908769726753235
,,, 0082224114,0.781,OverContact,740582795692769408,"0.0010035038, 0.48577663, 0.5100453, 0.0031745904",OverContact,0.5100452899932861
,,, 0083812531,0.559,SemiDetached,431242964531324288,"0.027034825, 0.9714325, 0.001385228, 0.00014741042",SemiDetached,0.9714325070381165
,,, 0084070123,0.625,SemiDetached,1960290182764941440,"0.0008277546, 0.99886084, 0.00025355825, 5.7858822e-05",SemiDetached,0.9988608360290527
,,, 0084342725,0.634,SemiDetached,476270508301993344,"4.4305204e-07, 0.99999523, 2.991273e-06, 1.2518715e-06",SemiDetached,0.999995231628418
,,, 0085585153,0.708,OverContact,1341542625569128960,"0.00037659917, 0.98866326, 0.010604325, 0.0003557991",SemiDetached,0.9886632561683655
,,, 0085600400,0.603,SemiDetached,1340689198387514112,"0.0023559313, 0.99652207, 0.00079895026, 0.00032317132",SemiDetached,0.996522068977356
,,, 0085785338,0.442,SemiDetached,166437168205381376,"0.011363644, 0.9876814, 0.00062093965, 0.00033399032",SemiDetached,0.9876813888549805
,,, 0086232609,0.265,Detached,1040191742802868992,"0.89892924, 0.09781506, 0.002811531, 0.00044422605",Detached,0.898929238319397
,,, 0086385104,0.511,SemiDetached,1065020124107652352,"0.5070791, 0.46732792, 0.014567308, 0.01102568",Detached,0.5070791244506836
,,, 0087429086,0.54,SemiDetached,266586661559352064,"0.051943235, 0.91040826, 0.026760433, 0.010888078",SemiDetached,0.9104082584381104
,,, 0088479623,0.502,SemiDetached,5074604160596736640,"0.060670197, 0.93691254, 0.002084206, 0.00033309247",SemiDetached,0.9369125366210938
,,, 0088589037,0.489,SemiDetached,1798755535044369024,"0.0005712338, 0.9985214, 0.0007490017, 0.00015842241",SemiDetached,0.9985213875770569
,,, 0088646716,0.793,OverContact,719171456011132544,"0.018592732, 0.5129263, 0.45531788, 0.013163074",SemiDetached,0.5129262804985046
,,, 0089018905,0.34,Detached,6517673761432499072,"0.02337476, 0.9751092, 0.0014259844, 9.005359e-05",SemiDetached,0.9751092195510864
,,, 0089239251,0.824,Ellipsoidal,4887997933349445120,"0.012229033, 0.15532255, 0.7334164, 0.09903204",OverContact,0.7334163784980774
,,, 0089428764,0.841,Ellipsoidal,6590559558307943168,"0.25906122, 0.037995666, 0.26075977, 0.44218335",Ellipsoidal,0.44218334555625916
,,, 0089543393,0.691,SemiDetached,2390134529832050176,"0.08878024, 0.44306085, 0.45014712, 0.018011756",OverContact,0.4501471221446991
,,, 0089761288,0.714,OverContact,2059011376158159488,"0.006638183, 0.95676935, 0.03380074, 0.0027917812",SemiDetached,0.9567693471908569
,,, 0089787778,0.662,SemiDetached,5314401427507661312,"2.3284607e-05, 0.9999665, 7.210828e-06, 3.050451e-06",SemiDetached,0.9999665021896362
,,, 0090349611,0.599,SemiDetached,2059095424401407232,"0.00010416133, 0.9995036, 0.00027602335, 0.000116224524",SemiDetached,0.9995036125183105
,,, 0090836525,0.892,Ellipsoidal,5835662847902208256,"0.039961874, 0.0012807766, 0.009184353, 0.94957304",Ellipsoidal,0.9495730400085449
,,, 0091369561,0.552,SemiDetached,6677454069627686144,"0.019054968, 0.97074133, 0.008857661, 0.001346069",SemiDetached,0.970741331577301
,,, 0091448148,0.617,SemiDetached,6484117147590719488,"3.530012e-06, 0.9999118, 4.8475013e-05, 3.616353e-05",SemiDetached,0.9999117851257324
,,, 0091542943,0.17,Detached,5051952743596712832,"0.99130625, 0.007677832, 0.0009619731, 5.4058426e-05",Detached,0.9913062453269958
,,, 0092234970,0.638,SemiDetached,5099527782799972736,"0.0022193019, 0.99727446, 0.00038649942, 0.00011975409",SemiDetached,0.9972744584083557
,,, 0092902951,0.583,SemiDetached,5345504927825740800,"0.011450951, 0.98644626, 0.0017432944, 0.0003595087",SemiDetached,0.9864462614059448
,,, 0093053299,0.871,Ellipsoidal,2963494521908963968,"0.11985472, 0.07727648, 0.49969447, 0.30317435",OverContact,0.49969446659088135
,,, 0093316328,0.594,SemiDetached,4321412719641946496,"0.00043275082, 0.999233, 0.00023593617, 9.8288125e-05",SemiDetached,0.9992330074310303
,,, 0095525590,0.746,OverContact,3739687539990111872,"8.4147205e-06, 0.9989542, 0.0010231567, 1.4133363e-05",SemiDetached,0.998954176902771
,,, 0095867802,0.536,SemiDetached,5756165167814720512,"0.03481951, 0.95082736, 0.013519626, 0.0008334878",SemiDetached,0.9508273601531982
,,, 0097467902,0.568,SemiDetached,5035911521780451584,"0.0019073529, 0.9972927, 0.00061631884, 0.00018364949",SemiDetached,0.997292697429657
,,, 0098777963,0.861,Ellipsoidal,5153840122454259456,"0.08570635, 0.053782243, 0.4351726, 0.42533883",OverContact,0.43517258763313293
,,, 0098828631,0.793,OverContact,5153975843420955136,"0.014363241, 0.121692084, 0.8311677, 0.032777064",OverContact,0.8311676979064941
,,, 0098853987,0.511,SemiDetached,5152756553745197952,"0.00210731, 0.9977576, 9.879802e-05, 3.6252324e-05",SemiDetached,0.997757613658905
,,, 0099465976,0.631,SemiDetached,6804873890892887808,"0.00071074406, 0.99524754, 0.0027220673, 0.001319692",SemiDetached,0.9952475428581238
,,, 0099646802,0.751,OverContact,6828428870229510400,"0.014064345, 0.014804935, 0.9247545, 0.04637627",OverContact,0.9247545003890991
,,, 0099784331,0.705,OverContact,814368409693740160,"0.11730948, 0.52816397, 0.32111198, 0.033414435",SemiDetached,0.5281639695167542
,,, 0100029948,0.337,Detached,4958768033630176640,"0.87979966, 0.11840545, 0.0016446722, 0.0001503003",Detached,0.8797996640205383
,,, 0100917608,0.447,SemiDetached,4964652894740377088,"0.035930376, 0.962825, 0.0011647744, 7.989623e-05",SemiDetached,0.9628250002861023
,,, 0101070833,0.7,SemiDetached,4842588618517698944,"0.0108362585, 0.8493497, 0.13226259, 0.0075515565",SemiDetached,0.8493496775627136
,,, 0101547609,0.562,SemiDetached,709587249372597760,"0.0030507443, 0.99624264, 0.00049684034, 0.00020969199",SemiDetached,0.9962426424026489
,,, 0101645013,0.851,Ellipsoidal,1348042457276499840,"0.06277859, 0.026770744, 0.2313459, 0.67910475",Ellipsoidal,0.679104745388031
,,, 0101719607,0.528,SemiDetached,1347782800733439872,"0.7451929, 0.23305482, 0.019011127, 0.0027411915",Detached,0.7451928853988647
,,, 0101767283,0.666,SemiDetached,1347743939869168640,"0.0011276185, 0.9988481, 1.995727e-05, 4.3103114e-06",SemiDetached,0.9988480806350708
,,, 0102691227,0.435,SemiDetached,5415821204685809536,"0.040894654, 0.95853484, 0.0005140183, 5.6598496e-05",SemiDetached,0.958534836769104
,,, 0104975120,0.566,SemiDetached,258811675539612672,"0.002620021, 0.9963199, 0.0007157379, 0.00034430463",SemiDetached,0.9963198900222778
,,, 0105802318,0.876,Ellipsoidal,5442446183689624448,"0.010005298, 0.03499649, 0.5593041, 0.39569408",OverContact,0.5593041181564331
,,, 0106055469,0.628,SemiDetached,5442581599717110912,"0.0002725979, 0.9983078, 0.0012302258, 0.00018939404",SemiDetached,0.9983078241348267
,,, 0106309554,0.638,SemiDetached,5440939101145686400,"0.0061153998, 0.9900766, 0.002718484, 0.0010895117",SemiDetached,0.9900766015052795
,,, 0106403786,0.497,SemiDetached,5392917071807507456,"0.07568329, 0.9231495, 0.00101729, 0.00014987997",SemiDetached,0.9231495261192322
,,, 0112099606,0.166,Detached,6173448694052752384,"0.003315732, 0.99535024, 0.000986891, 0.00034722983",SemiDetached,0.9953502416610718
,,, 0112401201,0.68,SemiDetached,6758341463596296704,"4.2485026e-05, 0.9993037, 0.0006316209, 2.2124885e-05",SemiDetached,0.9993036985397339
,,, 0113061684,0.882,Ellipsoidal,6745080219492054016,"0.0006299836, 0.00057254906, 0.10888017, 0.8899173",Ellipsoidal,0.8899173140525818
,,, 0114500611,0.816,Ellipsoidal,2356815135622438784,"0.015776498, 0.03477564, 0.75300735, 0.19644053",OverContact,0.7530073523521423
,,, 0115046240,0.832,Ellipsoidal,2980852202739698944,"0.020940643, 0.6716671, 0.30206653, 0.0053257025",SemiDetached,0.6716670989990234
,,, 0115105140,0.766,OverContact,6776899811118500480,"0.0074666296, 0.39314365, 0.5740399, 0.0253499",OverContact,0.574039876461029
,,, 0115443990,0.627,SemiDetached,4997329074646834304,"0.04046301, 0.91848147, 0.028469345, 0.012586208",SemiDetached,0.9184814691543579
,,, 0115481900,0.604,SemiDetached,2036801520456347392,"0.0062900586, 0.9921089, 0.0013157603, 0.00028525642",SemiDetached,0.9921088814735413
,,, 0115971584,0.834,Ellipsoidal,1344698189582086016,"0.00035307344, 0.29152635, 0.698594, 0.009526635",OverContact,0.6985939741134644
,,, 0116161302,0.572,SemiDetached,4609102617076419456,"0.08112278, 0.8646876, 0.047152217, 0.0070372927",SemiDetached,0.8646876215934753
,,, 0116163356,0.824,Ellipsoidal,4609332376349201408,"0.0674575, 0.08353271, 0.7240354, 0.12497436",OverContact,0.724035382270813
,,, 0116417661,0.481,SemiDetached,5004017987993842048,"0.35336158, 0.645618, 0.00085895916, 0.00016137717",SemiDetached,0.6456180214881897
,,, 0116484192,0.788,OverContact,1394887837372693632,"0.0006123641, 0.32362163, 0.6694459, 0.0063201925",OverContact,0.6694458723068237
,,, 0116502572,0.553,SemiDetached,1391285764265043968,"0.18135181, 0.7913973, 0.02302568, 0.0042252312",SemiDetached,0.7913972735404968
,,, 0116503129,0.783,OverContact,1400700641814408960,"0.0034189448, 0.09273837, 0.86963373, 0.034208953",OverContact,0.8696337342262268
,,, 0116520408,0.783,OverContact,1400951777142630272,"0.00549631, 0.14319445, 0.84218186, 0.009127414",OverContact,0.8421818614006042
,,, 0117175528,0.562,SemiDetached,445958725070708864,"0.00056871737, 0.99915254, 0.00017798404, 0.00010077017",SemiDetached,0.9991525411605835
,,, 0117378874,0.668,SemiDetached,706118294483472512,"0.023157509, 0.87808883, 0.087501414, 0.011252154",SemiDetached,0.8780888319015503
,,, 0117515123,0.818,Ellipsoidal,6519090860121394816,"0.02260403, 0.66510695, 0.30633688, 0.005952129",SemiDetached,0.6651069521903992
,,, 0117544915,0.513,SemiDetached,6544034106030789120,"0.003102096, 0.99661875, 0.00021358766, 6.541503e-05",SemiDetached,0.9966187477111816
,,, 0117648603,0.521,SemiDetached,3170994425021057664,"0.19514169, 0.7907901, 0.01271812, 0.001350124",SemiDetached,0.7907900810241699
,,, 0117978580,0.767,OverContact,3173484509621374464,"0.03829934, 0.8349413, 0.12157072, 0.0051886826",SemiDetached,0.8349413275718689
,,, 0118271395,0.848,Ellipsoidal,6648949535618124800,"0.058122966, 0.08997222, 0.4837577, 0.36814716",OverContact,0.48375770449638367
,,, 0118826280,0.72,OverContact,5001230863456552064,"0.0033819308, 0.9348405, 0.05709551, 0.0046821255",SemiDetached,0.9348405003547668
,,, 0119159743,0.849,Ellipsoidal,6649398690418063232,"0.03576857, 0.0018498038, 0.10789127, 0.85449034",Ellipsoidal,0.854490339756012
,,, 0119461266,0.467,SemiDetached,3002394006353377152,"0.98527724, 0.013476271, 0.0009872067, 0.00025931353",Detached,0.9852772355079651
,,, 0120414806,0.522,SemiDetached,2306294844069169152,"0.0031758144, 0.97734374, 0.01932953, 0.00015093313",SemiDetached,0.977343738079071
,,, 0120607386,0.878,Ellipsoidal,4997907692641176192,"0.028648077, 0.014049973, 0.319256, 0.6380459",Ellipsoidal,0.6380459070205688
,,, 0120956236,0.752,OverContact,5100598264746652544,"5.4136144e-05, 0.9985719, 0.0013375594, 3.644949e-05",SemiDetached,0.9985718727111816
,,, 0121009628,0.721,OverContact,5088926497842921600,"0.0010761041, 0.9973131, 0.0015688051, 4.2017702e-05",SemiDetached,0.9973130822181702
,,, 0121078334,0.643,SemiDetached,5087757377681887232,"0.000866244, 0.9973808, 0.0011300878, 0.0006227667",SemiDetached,0.997380793094635
,,, 0121092386,0.661,SemiDetached,5088684334703914240,"0.00015071522, 0.99965, 0.00015369836, 4.5494806e-05",SemiDetached,0.9996500015258789
,,, 0121134517,0.814,Ellipsoidal,5087617945863684608,"0.0005669718, 0.42112246, 0.5731053, 0.005205282",OverContact,0.5731052756309509
,,, 0121156576,0.428,SemiDetached,5087620076167457280,"0.9045476, 0.092646025, 0.0013698946, 0.0014364843",Detached,0.9045475721359253
5261743,,, 0121273032,0.414,SemiDetached,2100618270538909056,"0.10411323, 0.8947957, 0.00092287204, 0.0001681025",SemiDetached,0.8947957158088684
,,, 0121420805,0.53,SemiDetached,6515929626753204096,"0.016900284, 0.9826865, 0.00036373656, 4.9492515e-05",SemiDetached,0.9826865196228027
,,, 0121568625,0.247,Detached,4898497925796771328,"0.99631447, 0.0030859157, 0.0005536925, 4.5926037e-05",Detached,0.9963144659996033
,,, 0122645363,0.532,SemiDetached,5966150998003864960,"0.06937253, 0.92807066, 0.0023138877, 0.00024280841",SemiDetached,0.9280706644058228
9748032,,, 0122891349,0.832,Ellipsoidal,2118604498357977088,"0.09450026, 0.094211325, 0.28481156, 0.5264768",Ellipsoidal,0.5264768004417419
,,, 0123038007,0.907,Ellipsoidal,2118523924771357184,"0.16174935, 0.01923492, 0.17957136, 0.63944435",Ellipsoidal,0.6394443511962891
9691292,,, 0123311124,0.751,OverContact,2119162083894390016,"0.011175436, 0.014676677, 0.92966384, 0.044484004",OverContact,0.9296638369560242
,,, 0124205037,0.794,OverContact,6181063980305593472,"0.008558691, 0.9773637, 0.01362574, 0.0004519417",SemiDetached,0.9773637056350708
,,, 0124282575,0.314,Detached,6179179176857942016,"0.92377454, 0.07557736, 0.00049699604, 0.00015103816",Detached,0.9237745404243469
,,, 0125267683,0.633,SemiDetached,3046088976398149760,"0.025151378, 0.97399515, 0.0007518046, 0.00010176685",SemiDetached,0.9739951491355896
,,, 0125298121,0.711,OverContact,2874976139289746560,"0.0062650056, 0.9431713, 0.04927903, 0.0012847004",SemiDetached,0.9431713223457336
,,, 0125497512,0.611,SemiDetached,3046036062400216576,"0.008793503, 0.9869487, 0.004039385, 0.0002184031",SemiDetached,0.9869487285614014
,,, 0125857387,0.68,SemiDetached,5962929738182931584,"2.3683313e-06, 0.9999813, 7.850068e-06, 8.418578e-06",SemiDetached,0.9999812841415405
,,, 0126336928,0.656,SemiDetached,1845206534070618624,"5.078653e-06, 0.9999881, 5.217179e-06, 1.5819081e-06",SemiDetached,0.9999880790710449
,,, 0126446153,0.581,SemiDetached,5601635474337751808,"0.004516588, 0.98571616, 0.0071554943, 0.0026118103",SemiDetached,0.9857161641120911
,,, 0126602778,0.644,SemiDetached,6483428715872072192,"5.634638e-05, 0.99986863, 6.0820003e-05, 1.4136335e-05",SemiDetached,0.999868631362915
,,, 0126944775,0.496,SemiDetached,6580038335837487744,"0.025078116, 0.967344, 0.007176555, 0.0004012907",SemiDetached,0.9673439860343933
,,, 0126945917,0.597,SemiDetached,6579957899690993024,"0.0026705551, 0.99596316, 0.0008367644, 0.00052952406",SemiDetached,0.9959631562232971
,,, 0127365016,0.178,Detached,1924490187240994816,"0.99474746, 0.004524726, 0.0006086382, 0.00011902002",Detached,0.9947474598884583
,,, 0128927089,0.565,SemiDetached,1932218276515653888,"0.028817363, 0.94327694, 0.017355097, 0.010550608",SemiDetached,0.9432769417762756
,,, 0129409890,0.397,Detached,1928855351478724736,"0.9003707, 0.09239494, 0.0054803146, 0.0017540067",Detached,0.900370717048645
,,, 0129455317,0.744,OverContact,1928018863649494912,"0.00014751487, 0.99113256, 0.008673409, 4.6406327e-05",SemiDetached,0.9911325573921204
,,, 0129764561,0.54,SemiDetached,4965590537640948992,"0.039355773, 0.9581662, 0.002082241, 0.00039582385",SemiDetached,0.9581661820411682
,,, 0129810365,0.869,Ellipsoidal,4849085151689890176,"0.06716906, 0.00463912, 0.078148246, 0.85004365",Ellipsoidal,0.8500436544418335
,,, 0129888462,0.595,SemiDetached,4854906511706572032,"0.009860393, 0.98207617, 0.006039678, 0.00202367",SemiDetached,0.9820761680603027
,,, 0130158361,0.334,Detached,875749574028354176,"0.9739057, 0.024982989, 0.0009795396, 0.00013171564",Detached,0.9739056825637817
